"fips","year","month","cases_new_mean","cases_new_per_pop","deaths_new_mean","deaths_new_per_pop","population_density_per_sqmi"
"36013","2020","08",5.35483870967742,4.06445540704786e-05,275.870967741935,0.00209392907476345,124.26406905056
"36013","2020","09",6.53333333333333,4.95896205888008e-05,512.366666666667,0.00388899009219621,124.26406905056
"36013","2020","10",13.0322580645161,9.89180713522492e-05,767.548387096774,0.00582588264790945,124.26406905056
"36013","2020","11",19.5333333333333,0.000148262845229782,1260.76666666667,0.00956953173229701,124.26406905056
"36013","2020","12",49.25,0.000373819716428333,1668.75,0.0126662264322798,124.26406905056
"36015","2020","03",2.71428571428571,3.09348512033657e-05,11.5714285714286,0.000131880155130138,215.395740809401
"36015","2020","04",3.4,3.87499715073739e-05,66.9,0.000762462674659798,215.395740809401
"36015","2020","05",0.483870967741935,5.51470182742513e-06,127.645161290323,0.00145477834207475,215.395740809401
"36015","2020","06",0.133333333333333,1.51960672577937e-06,133.266666666667,0.00151884692241648,215.395740809401
"36015","2020","07",0.709677419354839,8.08822934689019e-06,147.290322580645,0.00167867523626821,215.395740809401
"36015","2020","08",1.29032258064516,1.47058715398003e-05,180.677419354839,0.00205918966236054,215.395740809401
"36015","2020","09",10.2333333333333,0.000116629816203567,300.566666666667,0.00342557346158814,215.395740809401
"36015","2020","10",42.4516129032258,0.000483823173659431,1182.45161290323,0.013476460679073,215.395740809401
"36015","2020","11",42.0333333333333,0.000479056020301946,2380.4,0.0271295388753391,215.395740809401
"36015","2020","12",55.75,0.000635385562216498,3143.75,0.0358294773312667,215.395740809401
"36017","2020","03",1.38461538461538,2.8093482624181e-05,6.38461538461539,0.000129542169878168,55.1552892398176
"36017","2020","04",2.63333333333333,5.34296419537665e-05,67.7,0.00137361522541898,55.1552892398176
"36017","2020","05",1.12903225806452,2.290776808961e-05,112.354838709677,0.00227965017874604,55.1552892398176
"36017","2020","06",0.433333333333333,8.7922195620122e-06,135.9,0.00275737531956336,55.1552892398176
"36017","2020","07",1.96774193548387,3.99249672418916e-05,174.258064516129,0.00353565037771637,55.1552892398176
"36017","2020","08",0.67741935483871,1.3744660853766e-05,213.129032258065,0.00432433210765866,55.1552892398176
"36017","2020","09",0.833333333333333,1.69081145423312e-05,237.133333333333,0.00481137307416575,55.1552892398176
"36017","2020","10",5.35483870967742,0.000108648271510721,310.354838709677,0.00629701819400392,55.1552892398176
"36017","2020","11",7.46666666666667,0.000151496706299287,510.633333333333,0.0103606162669588,55.1552892398176
"36017","2020","12",9.75,0.000197824940145275,654.75,0.0132847055959096,55.1552892398176
"36019","2020","03",1.42857142857143,1.75274084850184e-05,8.64285714285714,0.000106040821334362,78.5399432369909
"36019","2020","04",1.26666666666667,1.55409688567164e-05,42.9666666666667,0.000527166022534405,78.5399432369909
"36019","2020","05",1.16129032258065,1.42480868974989e-05,79.7096774193548,0.000977972853436658,78.5399432369909
"36019","2020","06",0.2,2.45383718790258e-06,94.7,0.00116189190847187,78.5399432369909
"36019","2020","07",0.806451612903226,9.89450478992977e-06,107.483870967742,0.00131873959840184,78.5399432369909
"36019","2020","08",0.774193548387097,9.49872459833258e-06,130.741935483871,0.00160409711654341,78.5399432369909
"36019","2020","09",0.4,4.90767437580517e-06,149.533333333333,0.00183465227082183,78.5399432369909
"36019","2020","10",3.25806451612903,3.99737993513163e-05,196.903225806452,0.00241584228950925,78.5399432369909
"36019","2020","11",6.6,8.09766272007852e-05,362.433333333333,0.00444676195734413,78.5399432369909
"36019","2020","12",15.75,0.000193239678547328,491.75,0.00603337218575548,78.5399432369909
"36021","2020","03",3.18181818181818,5.14357934338536e-05,16.1818181818182,0.000261587749463598,97.4685735907253
"36021","2020","04",4.46666666666667,7.2206056687143e-05,88.5,0.00143064985451018,97.4685735907253
"36021","2020","05",7,0.000113158745554478,294.58064516129,0.00476205375301148,97.4685735907253
"36021","2020","06",2.56666666666667,4.14915400366419e-05,392.8,0.00634982217911413,97.4685735907253
"36021","2020","07",1.67741935483871,2.71163814231928e-05,446.870967741935,0.00722390830491328,97.4685735907253
"36021","2020","08",1.70967741935484,2.76378502967158e-05,504,0.00814742967992241,97.4685735907253
"36021","2020","09",0.866666666666667,1.4010130401983e-05,533.066666666667,0.00861730789955814,97.4685735907253
"36021","2020","10",4.29032258064516,6.93553601785509e-05,599.41935483871,0.00968993460780326,97.4685735907253
"36021","2020","11",9.96666666666667,0.000161116499622804,829.233333333333,0.0134050005388512,97.4685735907253
"36021","2020","12",11.5,0.000185903653410928,995.25,0.0160887487875849,97.4685735907253
"36023","2020","03",0.777777777777778,1.59665341444333e-05,4.33333333333333,8.89564045189853e-05,97.6657389362356
"36023","2020","04",0.666666666666667,1.36856006952285e-05,21,0.000431096421899698,97.6657389362356
"36023","2020","05",0.419354838709677,8.6086843082889e-06,33.6129032258064,0.000690019157633618,97.6657389362356
"36023","2020","06",0.2,4.10568020856855e-06,42.9,0.000880668404737955,97.6657389362356
"36023","2020","07",1.41935483870968,2.91370853511317e-05,66.8387096774194,0.0013720918374442,97.6657389362356
"36023","2020","08",0.290322580645161,5.95985836727693e-06,95.4838709677419,0.00196013119634886,97.6657389362356
"36023","2020","09",2.8,5.74795229199598e-05,135.433333333333,0.00278022978123567,97.6657389362356
"36023","2020","10",12.9032258064516,0.000264882594101197,379.645161290323,0.00779350812494247,97.6657389362356
"36023","2020","11",15.9,0.0003264015765812,778.166666666667,0.0159745174115055,97.6657389362356
"36023","2020","12",19.75,0.000405435920596145,1103.5,0.022653090550777,97.6657389362356
"36025","2020","03",0.789473684210526,1.69852341697618e-05,4.26315789473684,9.17202645167135e-05,32.2227549330375
"36025","2020","04",1.5,3.22719449225473e-05,43.6,0.000938037865748709,32.2227549330375
"36025","2020","05",0.580645161290323,1.24923657764699e-05,68.9354838709677,0.00148312142579535,32.2227549330375
"36025","2020","06",0.4,8.60585197934596e-06,87.7333333333333,0.00188755020080321,32.2227549330375
"36025","2020","07",0.354838709677419,7.63422353006496e-06,93.7741935483871,0.00201751707289989,32.2227549330375
"36025","2020","08",0.419354838709677,9.02226417189495e-06,104.193548387097,0.00224168563655544,32.2227549330375
"36025","2020","09",0.7,1.50602409638554e-05,124.033333333333,0.00266853126792886,32.2227549330375
"36025","2020","10",1.64516129032258,3.53950363666648e-05,151.774193548387,0.00326536560990506,32.2227549330375
"36025","2020","11",5.86666666666667,0.000126219162363741,270.4,0.00581755593803787,32.2227549330375
"36025","2020","12",9.5,0.000204388984509466,382.5,0.00822934595524957,32.2227549330375
"36027","2020","03",25.4210526315789,8.59095068740945e-05,131.421052631579,0.000444132585226944,371.911904320144
"36027","2020","04",82.3333333333333,0.000278242453940735,1892.4,0.00639529578749937,371.911904320144
"36027","2020","05",30.8064516129032,0.000104109263489644,3406.67741935484,0.0115127403029852,371.911904320144
"36027","2020","06",9.93333333333333,3.35693324997325e-05,3919.76666666667,0.0132467064316813,371.911904320144
"36027","2020","07",9.12903225806452,3.08512267723239e-05,4176.38709677419,0.014113945681128,371.911904320144
"36027","2020","08",12.0967741935484,4.0880600846719e-05,4530.45161290323,0.0153104936141776,371.911904320144
"36027","2020","09",9.06666666666667,3.06404645635142e-05,4859.8,0.0164235143035772,371.911904320144
"36027","2020","10",13.2258064516129,4.46961235924128e-05,5158.54838709677,0.0174331234250749,371.911904320144
"36027","2020","11",57.9,0.000195670907892736,6104.76666666667,0.0206308330939547,371.911904320144
"36027","2020","12",128.5,0.000434260995927747,7383.25,0.0249514202193271,371.911904320144
"36029","2020","03",27.1875,2.94834019969007e-05,151.6875,0.000164497049762018,884.36892668266
"36029","2020","04",96.0333333333333,0.000104143057352424,1769.23333333333,0.001918639727558,884.36892668266
"36029","2020","05",88.741935483871,9.62359230475031e-05,4461.58064516129,0.00483834761206002,884.36892668266
"36029","2020","06",40.7333333333333,4.41731399113718e-05,6219.6,0.00674482637461787,884.36892668266
"36029","2020","07",38.7096774193548,4.19785923871333e-05,7302.83870967742,0.00791954131111528,884.36892668266
"36029","2020","08",44.5161290322581,4.82753812452033e-05,8562.09677419355,0.00928513990362905,884.36892668266
"36029","2020","09",54.2666666666667,5.88493222387179e-05,10126.8666666667,0.0109820498722702,884.36892668266
"36029","2020","10",61.7096774193548,6.6920872697155e-05,11732.0967741935,0.012722836798532,884.36892668266
"36029","2020","11",400.466666666667,0.000434284863253044,17727.6,0.0192246421053887,884.36892668266
"36029","2020","12",619,0.000671272674430584,26059,0.0282596035912546,884.36892668266
"36031","2020","03",0.307692307692308,7.97171635038882e-06,3.30769230769231,8.56959507666798e-05,21.5136914414874
"36031","2020","04",0.966666666666667,2.50444755341382e-05,17.4666666666667,0.000452527764823739,21.5136914414874
"36031","2020","05",0.354838709677419,9.19318901698066e-06,40.6774193548387,0.00105387375912842,21.5136914414874
"36031","2020","06",0.166666666666667,4.31801302312728e-06,47.9666666666667,0.00124272414805603,21.5136914414874
"36031","2020","07",0.419354838709677,1.0864677929159e-05,58.9677419354839,0.00152774086573097,21.5136914414874
"36031","2020","08",2.38709677419355,6.18450897505971e-05,83.5806451612903,0.00216541388572699,21.5136914414874
"36031","2020","09",1.33333333333333,3.45441041850182e-05,151.766666666667,0.0039319826588597,21.5136914414874
"36031","2020","10",1.09677419354839,2.84153115070311e-05,179.516129032258,0.00465091789813612,21.5136914414874
"36031","2020","11",2.76666666666667,7.16790161839128e-05,230.266666666667,0.00596576679275265,21.5136914414874
"36031","2020","12",4.75,0.000123063371159127,292,0.00756515881651899,21.5136914414874
"36033","2020","03",1.33333333333333,2.61402029786761e-05,4.66666666666667,9.14907104253664e-05,31.3078398068709
"36033","2020","04",0.2,3.92103044680142e-06,12.1,0.000237222342031486,31.3078398068709
"36033","2020","05",0.225806451612903,4.42696985929192e-06,18,0.000352892740212128,31.3078398068709
"36033","2020","06",0.266666666666667,5.22804059573523e-06,25.5333333333333,0.000500584887041648,31.3078398068709
"36033","2020","07",0.645161290322581,1.26484853122626e-05,38.1935483870968,0.000748790330485948,31.3078398068709
"36033","2020","08",0.258064516129032,5.05939412490506e-06,53.5806451612903,0.00105045670518341,31.3078398068709
"36033","2020","09",0.266666666666667,5.22804059573523e-06,61.4666666666667,0.00120506335731697,31.3078398068709
"36033","2020","10",0.645161290322581,1.26484853122626e-05,73.8064516129032,0.00144698671972285,31.3078398068709
"36033","2020","11",6,0.000117630913404043,180.6,0.00354069049346168,31.3078398068709
"36033","2020","12",6.75,0.000132334777579548,273.75,0.00536691042405944,31.3078398068709
"36035","2020","03",0,0,1,1.84172237876862e-05,109.589184639138
"36035","2020","04",2.33333333333333,4.29735221712679e-05,27.9333333333333,0.000514454451136036,109.589184639138
"36035","2020","05",4.41935483870968,8.13922470617102e-05,141.838709677419,0.00261227525788569,109.589184639138
"36035","2020","06",1.6,2.9467558060298e-05,217.466666666667,0.00400513226636217,109.589184639138
"36035","2020","07",0.612903225806452,1.12879758698722e-05,247.387096774194,0.00455618352347632,109.589184639138
"36035","2020","08",1.16129032258065,2.13877437534421e-05,274.193548387097,0.00504988394178494,109.589184639138
"36035","2020","09",0.933333333333333,1.71894088685072e-05,295.6,0.00544413135164005,109.589184639138
"36035","2020","10",0.838709677419355,1.54467038219304e-05,327.516129032258,0.00603193784246382,109.589184639138
"36035","2020","11",4.76666666666667,8.77887667213044e-05,384.633333333333,0.00708387817620372,109.589184639138
"36035","2020","12",11.25,0.00020719376761147,507.5,0.00934674107225077,109.589184639138
"36037","2020","03",0.818181818181818,1.38550423887325e-05,4.63636363636364,7.8511906869484e-05,119.798598730377
"36037","2020","04",4.76666666666667,8.07184506573191e-05,83.4666666666667,0.00141341958353795,119.798598730377
"36037","2020","05",1.58064516129032,2.67665514248272e-05,175.193548387097,0.00296671715894361,119.798598730377
"36037","2020","06",1.2,2.03207288368076e-05,211.666666666667,0.0035843507809369,119.798598730377
"36037","2020","07",1.03225806451613,1.74801968488668e-05,247.032258064516,0.00418322960839443,119.798598730377
"36037","2020","08",0.806451612903226,1.36564037881772e-05,277.870967741935,0.00470545048925432,119.798598730377
"36037","2020","09",1.16666666666667,1.97562641468963e-05,303.9,0.00514622457792153,119.798598730377
"36037","2020","10",2.48387096774194,4.20617236675856e-05,361.258064516129,0.00611752264095184,119.798598730377
"36037","2020","11",20.7,0.000350532572434931,640.2,0.0108411088344369,119.798598730377
"36037","2020","12",43.5,0.000736626420334276,1127.25,0.0190887846510762,119.798598730377
"36039","2020","03",0.875,1.8202999854376e-05,4.8125,0.000100116499199068,74.2767026973977
"36039","2020","04",3.83333333333333,7.97464755525044e-05,65.3,0.00135846387484657,74.2767026973977
"36039","2020","05",3.45161290322581,7.18053819140362e-05,201.709677419355,0.00419625283278942,74.2767026973977
"36039","2020","06",0.733333333333333,1.52558474970008e-05,246.1,0.00511972373047078,74.2767026973977
"36039","2020","07",0.935483870967742,1.94612717337107e-05,265.903225806452,0.00553169872072337,74.2767026973977
"36039","2020","08",0.580645161290323,1.20794100416136e-05,286.612903225806,0.00596253101220759,74.2767026973977
"36039","2020","09",0.6,1.24820570430007e-05,303.933333333333,0.00632285533989335,74.2767026973977
"36039","2020","10",6.12903225806452,0.000127504883772588,419.41935483871,0.00872536052005887,74.2767026973977
"36039","2020","11",6,0.000124820570430007,577.633333333333,0.0120167536943422,74.2767026973977
"36039","2020","12",15.75,0.000327653997378768,713,0.0148328444527658,74.2767026973977
"36041","2020","03",0.0769230769230769,1.63770655573934e-05,1.92307692307692,0.000409426638934836,2.73498477666967
"36041","2020","04",0.0333333333333333,7.09672840820382e-06,2.73333333333333,0.000581931729472713,2.73498477666967
"36041","2020","05",0.0645161290322581,1.37356033707171e-05,4.67741935483871,0.000995831244376987,2.73498477666967
"36041","2020","06",0.0333333333333333,7.09672840820382e-06,5.56666666666667,0.00118515364417004,2.73498477666967
"36041","2020","07",0.032258064516129,6.86780168535853e-06,6.25806451612903,0.00133235352695956,2.73498477666967
"36041","2020","08",0.225806451612903,4.80746117975097e-05,9.32258064516129,0.00198479468706862,2.73498477666967
"36041","2020","09",0.0333333333333333,7.09672840820382e-06,13.4,0.00285288482009793,2.73498477666967
"36041","2020","10",0.0967741935483871,2.06034050560756e-05,14.8064516129032,0.00315232097357957,2.73498477666967
"36041","2020","11",0.933333333333333,0.000198708395429707,28,0.00596125186289121,2.73498477666967
"36041","2020","12",2.5,0.000532254630615286,51,0.0108579944645518,2.73498477666967
"36043","2020","03",0.578947368421053,9.1089613962216e-06,4.52631578947368,7.12155163704598e-05,45.0282515713432
"36043","2020","04",1.53333333333333,2.41249462433263e-05,39.6666666666667,0.000624101870207789,45.0282515713432
"36043","2020","05",1.61290322580645,2.53768719249575e-05,85.8709677419355,0.00135106466128474,45.0282515713432
"36043","2020","06",1.7,2.67472230089053e-05,130.3,0.00205009597532962,45.0282515713432
"36043","2020","07",2.58064516129032,4.06029950799321e-05,199.935483870968,0.00314571704381774,45.0282515713432
"36043","2020","08",1.87096774193548,2.94371714329508e-05,271.322580645161,0.00426889739521636,45.0282515713432
"36043","2020","09",1.36666666666667,2.15026694777474e-05,307.233333333333,0.00483390498966823,45.0282515713432
"36043","2020","10",1.87096774193548,2.94371714329508e-05,357.967741935484,0.00563214295502508,45.0282515713432
"36043","2020","11",10.4333333333333,0.000164154525525242,509.566666666667,0.00801734898308107,45.0282515713432
"36043","2020","12",28.25,0.000444475911765631,762.25,0.0119929827873753,45.0282515713432
"36045","2020","03",0.846153846153846,7.17286206325421e-06,4,3.39080752081108e-05,92.9819740775293
"36045","2020","04",1.63333333333333,1.38457973766452e-05,45.1,0.000382313547971449,92.9819740775293
"36045","2020","05",0.419354838709677,3.55487885246323e-06,68.8709677419355,0.00058382048846223,92.9819740775293
"36045","2020","06",0.4,3.39080752081108e-06,80.6333333333333,0.000683530282736834,92.9819740775293
"36045","2020","07",1.38709677419355,1.17584454350707e-05,106.548387096774,0.000903212680745081,92.9819740775293
"36045","2020","08",0.67741935483871,5.74249660782522e-06,141.741935483871,0.00120154905213257,92.9819740775293
"36045","2020","09",0.733333333333333,6.21648045482032e-06,159,0.0013478459895224,92.9819740775293
"36045","2020","10",1.54838709677419,1.31257065321719e-05,188.677419354839,0.00159942203138903,92.9819740775293
"36045","2020","11",11.5333333333333,9.77682835167195e-05,351.966666666667,0.00298362805102035,92.9819740775293
"36045","2020","12",32,0.000271264601664886,632.25,0.00535959513758202,92.9819740775293
"36049","2020","03",0,0,2,7.37816800088538e-05,21.266375293764
"36049","2020","04",0.233333333333333,8.60786266769961e-06,7.33333333333333,0.000270532826699131,21.266375293764
"36049","2020","05",0.354838709677419,1.3090298066087e-05,14.4838709677419,0.000534322166515732,21.266375293764
"36049","2020","06",0.333333333333333,1.22969466681423e-05,22.1666666666667,0.000817746953431463,21.266375293764
"36049","2020","07",0.129032258064516,4.76010838766799e-06,32.1935483870968,0.00118764704272316,21.266375293764
"36049","2020","08",0.483870967741935,1.7850406453755e-05,40.1935483870968,0.00148277376275858,21.266375293764
"36049","2020","09",0.0333333333333333,1.22969466681423e-06,44.7333333333333,0.0016502502428647,21.266375293764
"36049","2020","10",3.09677419354839,0.000114242601304032,67.7096774193548,0.00249786687642878,21.266375293764
"36049","2020","11",7.4,0.000272992216032759,240.6,0.00887593610506511,21.266375293764
"36049","2020","12",20.5,0.000756262220090751,407,0.0150145718818017,21.266375293764
"36051","2020","03",0.923076923076923,1.42842518504058e-05,4.69230769230769,7.26116135728961e-05,102.288527385981
"36051","2020","04",1.86666666666667,2.88859315197095e-05,35.4333333333333,0.000548316878668771,102.288527385981
"36051","2020","05",1.61290322580645,2.49590422117305e-05,101.129032258065,0.00156493194667551,102.288527385981
"36051","2020","06",0.333333333333333,5.15820205709098e-06,118.966666666667,0.00184096231417577,102.288527385981
"36051","2020","07",1.16129032258065,1.7970510392446e-05,145.903225806452,0.00225779495847315,102.288527385981
"36051","2020","08",0.580645161290323,8.985255196223e-06,170.838709677419,0.0026436617510665,102.288527385981
"36051","2020","09",0.833333333333333,1.28955051427275e-05,190.666666666667,0.00295049157665604,102.288527385981
"36051","2020","10",4,6.18984246850918e-05,241.709677419355,0.00374036206584994,102.288527385981
"36051","2020","11",12.7333333333333,0.000197043318580875,501.8,0.00776515737674476,102.288527385981
"36051","2020","12",25.25,0.000390733805824642,765.75,0.0118496796756523,102.288527385981
"36053","2020","03",4.44444444444444,6.16521861094542e-05,17.7777777777778,0.000246608744437817,110.082341111003
"36053","2020","04",3,4.16152256238816e-05,100.233333333333,0.00139041092723347,110.082341111003
"36053","2020","05",5.96774193548387,8.27829757034204e-05,256.516129032258,0.00355832552861405,110.082341111003
"36053","2020","06",1.36666666666667,1.89580472286572e-05,332.733333333333,0.00461559091308429,110.082341111003
"36053","2020","07",1.32258064516129,1.83464973180553e-05,372.806451612903,0.00517147486596989,110.082341111003
"36053","2020","08",2.03225806451613,2.81909592935972e-05,415.354838709677,0.00576169510895806,110.082341111003
"36053","2020","09",1.2,1.66460902495526e-05,472.366666666667,0.00655254847017807,110.082341111003
"36053","2020","10",2.80645161290323,3.89303723578247e-05,521.741935483871,0.00723746945420065,110.082341111003
"36053","2020","11",12.2333333333333,0.000169697642266273,730.166666666667,0.010128683525457,110.082341111003
"36053","2020","12",32.25,0.000447363675456727,1008.5,0.0139896516805615,110.082341111003
"36055","2020","03",14.95,1.99536594611044e-05,86.4,0.000115317470062837,1140.02557906062
"36055","2020","04",38.0333333333333,5.07628215052845e-05,863.366666666667,0.00115232939509936,1140.02557906062
"36055","2020","05",48.4516129032258,6.4668025699814e-05,2043.58064516129,0.00272755266052524,1140.02557906062
"36055","2020","06",26.6666666666667,3.55918117477893e-05,3135.06666666667,0.00418435134812885,1140.02557906062
"36055","2020","07",31.2258064516129,4.16768634337017e-05,4026.45161290323,0.00537407654317628,1140.02557906062
"36055","2020","08",23.9354838709677,3.19465213510399e-05,4874.29032258064,0.00650568088370106,1140.02557906062
"36055","2020","09",21.1,2.81620210454383e-05,5524.03333333333,0.00737288829331924,1140.02557906062
"36055","2020","10",48.741935483871,6.5055517198681e-05,6438,0.00859275315121003,1140.02557906062
"36055","2020","11",268.8,0.000358765462417716,10637.3,0.0141975292164285,1140.02557906062
"36055","2020","12",562.5,0.000750764779054931,16624.5,0.0221886027900421,1140.02557906062
"36057","2020","03",0.375,7.5502848974168e-06,3.5,7.04693257092234e-05,123.207516480715
"36057","2020","04",1.53333333333333,3.08722760249931e-05,29.9666666666667,0.000603351655358018,123.207516480715
"36057","2020","05",1.2258064516129,2.46805011700506e-05,68.8709677419355,0.00138665447363311,123.207516480715
"36057","2020","06",0.9,1.81206837538003e-05,99.5,0.00200334225944792,123.207516480715
"36057","2020","07",1.16129032258065,2.33815274242585e-05,131.41935483871,0.00264600952017858,123.207516480715
"36057","2020","08",1.67741935483871,3.37733173905956e-05,177.677419354839,0.00357737369591154,123.207516480715
"36057","2020","09",0.966666666666667,1.94629566244522e-05,212.566666666667,0.0042798370480735,123.207516480715
"36057","2020","10",1.2258064516129,2.46805011700506e-05,243.129032258065,0.00489518256101767,123.207516480715
"36057","2020","11",7.36666666666667,0.000148321152207032,340.1,0.00684760504963054,123.207516480715
"36057","2020","12",16.25,0.000327179012221395,514.25,0.0103539573559909,123.207516480715
"36059","2020","03",328.576923076923,0.000242170313168197,1917.23076923077,0.00141305229671173,4763.91833537582
"36059","2020","04",910.333333333333,0.000670940936315151,24113.0666666667,0.0177719994801498,4763.91833537582
"36059","2020","05",146.516129032258,0.000107986454190598,36304.0322580645,0.0267570795260797,4763.91833537582
"36059","2020","06",47.0333333333333,3.46648722497502e-05,38570.6666666667,0.0284276520039908,4763.91833537582
"36059","2020","07",45.0322580645161,3.31900242294309e-05,39806.0967741935,0.0293381982871427,4763.91833537582
"36059","2020","08",47.5483870967742,3.50444811706169e-05,41657.064516129,0.0307024128933639,4763.91833537582
"36059","2020","09",72.6666666666667,5.35573504638239e-05,43649.8666666667,0.0321711633958603,4763.91833537582
"36059","2020","10",106.322580645161,7.8362693309602e-05,46214.5483870968,0.0340614050159874,4763.91833537582
"36059","2020","11",351.6,0.000259138959950649,52340.7,0.0385765488085578,4763.91833537582
"36059","2020","12",740,0.000545400541420592,60128.25,0.0443161893306388,4763.91833537582
