play_id,game_id,drive,week,posteam,qtr,down,half_seconds_remaining,pass,wp
1,2023_01_ARI_WAS,NA,1,NA,1,NA,1800,0,0.5462617874145508
39,2023_01_ARI_WAS,1,1,WAS,1,NA,1800,0,0.5462617874145508
55,2023_01_ARI_WAS,1,1,WAS,1,1,1800,0,0.5462617874145508
77,2023_01_ARI_WAS,1,1,WAS,1,2,1770,1,0.5396209359169006
102,2023_01_ARI_WAS,1,1,WAS,1,3,1735,0,0.5559874773025513
124,2023_01_ARI_WAS,1,1,WAS,1,1,1696,1,0.5725733637809753
147,2023_01_ARI_WAS,1,1,WAS,1,2,1692,1,0.5545365810394287
172,2023_01_ARI_WAS,1,1,WAS,1,1,1654,1,0.5844466686248779
197,2023_01_ARI_WAS,1,1,WAS,1,2,1616,1,0.5665315389633179
220,2023_01_ARI_WAS,1,1,WAS,1,3,1611,1,0.53084397315979
245,2023_01_ARI_WAS,1,1,WAS,1,4,1568,0,0.49615970253944397
276,2023_01_ARI_WAS,2,1,ARI,1,1,1559,0,0.48229026794433594
310,2023_01_ARI_WAS,2,1,ARI,1,2,1528,0,0.46519631147384644
332,2023_01_ARI_WAS,2,1,ARI,1,3,1491,1,0.4599112272262573
357,2023_01_ARI_WAS,2,1,ARI,1,1,1452,1,0.4958201050758362
380,2023_01_ARI_WAS,2,1,ARI,1,2,1448,1,0.4801521301269531
405,2023_01_ARI_WAS,2,1,ARI,1,3,1408,0,0.44571393728256226
427,2023_01_ARI_WAS,2,1,ARI,1,4,1365,0,0.43281254172325134
469,2023_01_ARI_WAS,3,1,WAS,1,1,1355,1,0.5285018086433411
526,2023_01_ARI_WAS,3,1,WAS,1,1,1331,1,0.5462617874145508
558,2023_01_ARI_WAS,3,1,WAS,1,2,1300,0,0.5460931062698364
580,2023_01_ARI_WAS,3,1,WAS,1,3,1270,1,0.5545811057090759
621,2023_01_ARI_WAS,3,1,WAS,1,1,1247,0,0.587220311164856
643,2023_01_ARI_WAS,3,1,WAS,1,2,1208,1,0.5613143444061279
677,2023_01_ARI_WAS,3,1,WAS,1,1,1202,0,0.670701265335083
699,2023_01_ARI_WAS,3,1,WAS,1,2,1162,1,0.6779534220695496
725,2023_01_ARI_WAS,3,1,WAS,1,NA,1155,0,0.6960412081008378
740,2023_01_ARI_WAS,4,1,ARI,1,NA,1155,0,0.3021743893623352
763,2023_01_ARI_WAS,4,1,ARI,1,1,1155,0,0.3021743893623352
790,2023_01_ARI_WAS,4,1,ARI,1,2,1125,0,0.29049456119537354
812,2023_01_ARI_WAS,4,1,ARI,1,1,1081,1,0.3369996249675751
842,2023_01_ARI_WAS,4,1,ARI,1,2,1036,1,0.3143061399459839
895,2023_01_ARI_WAS,4,1,NA,1,NA,1003,0,0.38281700015068054
883,2023_01_ARI_WAS,4,1,ARI,1,1,1003,1,0.38281700015068054
913,2023_01_ARI_WAS,4,1,ARI,1,2,998,0,0.36958742141723633
935,2023_01_ARI_WAS,4,1,ARI,1,3,960,1,0.3410201072692871
958,2023_01_ARI_WAS,4,1,ARI,1,4,956,0,0.3130759596824646
987,2023_01_ARI_WAS,5,1,WAS,1,NA,953,0,0.6547580361366272
1010,2023_01_ARI_WAS,5,1,WAS,1,1,953,1,0.6547580361366272
1045,2023_01_ARI_WAS,5,1,WAS,1,2,917,1,0.6277689933776855
1081,2023_01_ARI_WAS,5,1,WAS,1,NA,900,0,0.6160565614700317
1106,2023_01_ARI_WAS,5,1,WAS,2,2,900,1,0.6160565614700317
1140,2023_01_ARI_WAS,5,1,WAS,2,1,894,1,0.658423662185669
1167,2023_01_ARI_WAS,6,1,ARI,2,1,886,1,0.466074675321579
1192,2023_01_ARI_WAS,6,1,ARI,2,2,848,0,0.45618584752082825
1214,2023_01_ARI_WAS,6,1,ARI,2,3,814,1,0.4188973605632782
1237,2023_01_ARI_WAS,6,1,ARI,2,4,811,0,0.38376346230506897
1257,2023_01_ARI_WAS,7,1,WAS,2,NA,806,0,0.6011952757835388
1280,2023_01_ARI_WAS,7,1,WAS,2,1,806,0,0.6011952757835388
1302,2023_01_ARI_WAS,7,1,WAS,2,2,769,0,0.6010685563087463
1327,2023_01_ARI_WAS,7,1,WAS,2,1,735,1,0.6264994144439697
1349,2023_01_ARI_WAS,7,1,WAS,2,2,691,0,0.6169301867485046
1371,2023_01_ARI_WAS,7,1,WAS,2,3,647,1,0.6168137192726135
1399,2023_01_ARI_WAS,7,1,WAS,2,1,610,1,0.6605437397956848
1424,2023_01_ARI_WAS,7,1,WAS,2,2,576,1,0.6464530825614929
1449,2023_01_ARI_WAS,7,1,WAS,2,1,535,0,0.6868426203727722
1487,2023_01_ARI_WAS,8,1,ARI,2,1,531,0,0.4571201801300049
1516,2023_01_ARI_WAS,8,1,ARI,2,2,494,1,0.45349863171577454
1552,2023_01_ARI_WAS,8,1,ARI,2,2,463,0,0.4370588958263397
1581,2023_01_ARI_WAS,8,1,ARI,2,3,422,1,0.43144893646240234
1601,2023_01_ARI_WAS,8,1,ARI,2,4,384,0,0.3909517526626587
1620,2023_01_ARI_WAS,9,1,WAS,2,1,377,1,0.6503222584724426
1657,2023_01_ARI_WAS,9,1,WAS,2,1,349,1,0.6605437397956848
1679,2023_01_ARI_WAS,9,1,WAS,2,2,311,1,0.6464530825614929
1702,2023_01_ARI_WAS,9,1,WAS,2,3,306,1,0.6155440807342529
1722,2023_01_ARI_WAS,9,1,WAS,2,4,274,0,0.5510904788970947
1742,2023_01_ARI_WAS,10,1,ARI,2,1,267,0,0.4537189304828644
1764,2023_01_ARI_WAS,10,1,ARI,2,2,227,1,0.4592767059803009
1794,2023_01_ARI_WAS,10,1,ARI,2,1,193,1,0.4810773432254791
1824,2023_01_ARI_WAS,10,1,ARI,2,1,156,0,0.507830023765564
1848,2023_01_ARI_WAS,10,1,ARI,2,2,120,1,0.48292627930641174
1892,2023_01_ARI_WAS,10,1,NA,2,NA,115,0,0.4573102295398712
1880,2023_01_ARI_WAS,10,1,ARI,2,3,115,1,0.4573102295398712
1925,2023_01_ARI_WAS,10,1,ARI,2,3,106,0,0.42931851744651794
1959,2023_01_ARI_WAS,10,1,NA,2,NA,101,0,0.4387620687484741
1947,2023_01_ARI_WAS,10,1,ARI,2,4,101,0,0.4387620687484741
1988,2023_01_ARI_WAS,11,1,WAS,2,1,89,1,0.5734516382217407
2013,2023_01_ARI_WAS,11,1,WAS,2,1,69,1,0.5933794975280762
2036,2023_01_ARI_WAS,11,1,WAS,2,2,65,1,0.5755698084831238
2059,2023_01_ARI_WAS,11,1,WAS,2,3,62,1,0.5490977764129639
2097,2023_01_ARI_WAS,NA,1,ARI,2,NA,55,0,0.6945132873092228
2112,2023_01_ARI_WAS,12,1,WAS,2,NA,55,0,0.30332151055336
2135,2023_01_ARI_WAS,12,1,WAS,2,1,49,1,0.29925501346588135
2160,2023_01_ARI_WAS,12,1,WAS,2,1,30,1,0.32634779810905457
2183,2023_01_ARI_WAS,12,1,WAS,2,2,25,1,0.29058679938316345
2220,2023_01_ARI_WAS,12,1,NA,2,NA,19,0,0.2940843999385834
2208,2023_01_ARI_WAS,12,1,WAS,2,1,19,1,0.2940843999385834
2238,2023_01_ARI_WAS,12,1,WAS,2,2,14,1,0.2781328856945038
2268,2023_01_ARI_WAS,12,1,WAS,2,1,8,1,0.36468803882598877
2291,2023_01_ARI_WAS,12,1,WAS,2,2,3,0,0.3493085205554962
2323,2023_01_ARI_WAS,NA,1,NA,2,NA,0,0,0.5896167755126953
2343,2023_01_ARI_WAS,13,1,ARI,3,NA,1800,0,0.5896167755126953
2359,2023_01_ARI_WAS,13,1,ARI,3,1,1800,1,0.5896167755126953
2389,2023_01_ARI_WAS,13,1,ARI,3,1,1769,0,0.6107015013694763
2421,2023_01_ARI_WAS,13,1,ARI,3,2,1746,1,0.6113605499267578
2447,2023_01_ARI_WAS,13,1,ARI,3,1,1709,1,0.658902108669281
2472,2023_01_ARI_WAS,13,1,ARI,3,2,1672,1,0.6650950908660889
2495,2023_01_ARI_WAS,13,1,ARI,3,3,1669,1,0.6426849961280823
2520,2023_01_ARI_WAS,13,1,ARI,3,1,1639,1,0.6741421222686768
2545,2023_01_ARI_WAS,13,1,ARI,3,1,1601,1,0.7128196358680725
2570,2023_01_ARI_WAS,13,1,ARI,3,2,1558,1,0.6999130845069885
2599,2023_01_ARI_WAS,13,1,ARI,3,3,1516,1,0.6674848198890686
2622,2023_01_ARI_WAS,13,1,ARI,3,4,1512,0,0.6238822340965271
2642,2023_01_ARI_WAS,14,1,WAS,3,NA,1509,0,0.3136906325817108
2672,2023_01_ARI_WAS,14,1,WAS,3,1,1509,1,0.3136906325817108
2697,2023_01_ARI_WAS,14,1,WAS,3,2,1479,0,0.317063570022583
2719,2023_01_ARI_WAS,14,1,WAS,3,1,1444,1,0.33467233180999756
2744,2023_01_ARI_WAS,14,1,WAS,3,2,1409,0,0.3236794173717499
2766,2023_01_ARI_WAS,14,1,WAS,3,1,1377,0,0.34910663962364197
2788,2023_01_ARI_WAS,14,1,WAS,3,2,1341,1,0.3245234489440918
2808,2023_01_ARI_WAS,14,1,WAS,3,3,1297,1,0.26150569319725037
2850,2023_01_ARI_WAS,14,1,WAS,3,3,1272,1,0.2554337680339813
2870,2023_01_ARI_WAS,14,1,WAS,3,4,1235,0,0.23977047204971313
2900,2023_01_ARI_WAS,15,1,ARI,3,1,1222,0,0.7592279314994812
2935,2023_01_ARI_WAS,15,1,ARI,3,1,1184,0,0.7983128428459167
2957,2023_01_ARI_WAS,15,1,ARI,3,2,1143,0,0.7945020198822021
2981,2023_01_ARI_WAS,15,1,ARI,3,2,1126,0,0.7825201153755188
3003,2023_01_ARI_WAS,15,1,ARI,3,3,1088,1,0.7588844299316406
3026,2023_01_ARI_WAS,15,1,ARI,3,4,1083,0,0.7295032739639282
3052,2023_01_ARI_WAS,16,1,WAS,3,1,1074,1,0.28675025701522827
3099,2023_01_ARI_WAS,16,1,WAS,3,1,1047,1,0.2538638710975647
3122,2023_01_ARI_WAS,16,1,WAS,3,2,1042,1,0.233974888920784
3145,2023_01_ARI_WAS,16,1,WAS,3,3,1039,1,0.21272124350070953
3170,2023_01_ARI_WAS,16,1,WAS,3,4,999,0,0.19164380431175232
3196,2023_01_ARI_WAS,17,1,ARI,3,1,988,0,0.8182958960533142
3225,2023_01_ARI_WAS,17,1,ARI,3,2,953,0,0.787061870098114
3247,2023_01_ARI_WAS,17,1,ARI,3,3,909,1,0.759577214717865
3285,2023_01_ARI_WAS,18,1,WAS,3,1,902,0,0.36979833245277405
3307,2023_01_ARI_WAS,18,1,WAS,3,NA,900,0,0.3880951404571533
3327,2023_01_ARI_WAS,18,1,WAS,4,2,900,0,0.3880951404571533
3349,2023_01_ARI_WAS,18,1,WAS,4,1,869,0,0.4099953770637512
3392,2023_01_ARI_WAS,18,1,WAS,4,2,818,0,0.4363400638103485
3414,2023_01_ARI_WAS,18,1,WAS,4,1,760,1,0.44670096039772034
3437,2023_01_ARI_WAS,18,1,WAS,4,2,756,0,0.4223982095718384
3459,2023_01_ARI_WAS,18,1,WAS,4,3,714,1,0.40158015489578247
3482,2023_01_ARI_WAS,18,1,WAS,4,NA,708,0,0.5395931817796769
3497,2023_01_ARI_WAS,19,1,ARI,4,NA,708,0,0.45923376083374023
3520,2023_01_ARI_WAS,19,1,ARI,4,1,708,0,0.45923376083374023
3542,2023_01_ARI_WAS,19,1,ARI,4,2,674,1,0.4172731041908264
3567,2023_01_ARI_WAS,19,1,ARI,4,3,634,1,0.3774997591972351
3592,2023_01_ARI_WAS,19,1,ARI,4,4,595,0,0.3322424590587616
3612,2023_01_ARI_WAS,20,1,WAS,4,1,587,0,0.661511242389679
3641,2023_01_ARI_WAS,20,1,WAS,4,2,549,0,0.6386643052101135
3676,2023_01_ARI_WAS,20,1,WAS,4,3,504,1,0.5903347134590149
3748,2023_01_ARI_WAS,20,1,WAS,4,4,469,0,0.6860949397087097
3774,2023_01_ARI_WAS,21,1,ARI,4,1,457,1,0.4597029983997345
3797,2023_01_ARI_WAS,21,1,ARI,4,2,450,0,0.4387715458869934
3819,2023_01_ARI_WAS,21,1,ARI,4,3,414,0,0.4358936548233032
3841,2023_01_ARI_WAS,21,1,ARI,4,1,374,0,0.4680539071559906
3868,2023_01_ARI_WAS,21,1,ARI,4,2,339,0,0.4083503186702728
3890,2023_01_ARI_WAS,21,1,ARI,4,3,298,1,0.40760424733161926
3920,2023_01_ARI_WAS,21,1,ARI,4,1,293,1,0.5163514018058777
3961,2023_01_ARI_WAS,21,1,ARI,4,1,285,0,0.45535677671432495
3999,2023_01_ARI_WAS,22,1,WAS,4,1,278,0,0.8202589750289917
4021,2023_01_ARI_WAS,22,1,WAS,4,2,234,0,0.81517493724823
4043,2023_01_ARI_WAS,22,1,WAS,4,3,189,0,0.8207310438156128
4065,2023_01_ARI_WAS,22,1,WAS,4,4,146,0,0.7922216057777405
4085,2023_01_ARI_WAS,23,1,ARI,4,NA,143,0,0.24880783259868622
4101,2023_01_ARI_WAS,23,1,ARI,4,1,143,1,0.24880783259868622
4126,2023_01_ARI_WAS,23,1,ARI,4,2,124,1,0.2446950376033783
4160,2023_01_ARI_WAS,23,1,ARI,4,2,122,0,0.27090030908584595
4182,2023_01_ARI_WAS,23,1,ARI,4,1,117,1,0.2750347852706909
4214,2023_01_ARI_WAS,23,1,ARI,4,2,89,1,0.2503618597984314
4246,2023_01_ARI_WAS,23,1,NA,4,NA,82,0,0.19397559762001038
4234,2023_01_ARI_WAS,23,1,ARI,4,3,82,1,0.19397559762001038
4271,2023_01_ARI_WAS,23,1,ARI,4,4,75,1,0.1536877304315567
4294,2023_01_ARI_WAS,24,1,WAS,4,1,70,0,0.9718179106712341
4328,2023_01_ARI_WAS,24,1,NA,4,NA,66,0,0.9722898006439209
4316,2023_01_ARI_WAS,24,1,WAS,4,2,66,0,0.9722898006439209
4377,2023_01_ARI_WAS,24,1,NA,4,NA,60,0,0.9739567637443542
4356,2023_01_ARI_WAS,24,1,WAS,4,3,60,0,0.9739567637443542
4406,2023_01_ARI_WAS,24,1,WAS,4,3,52,0,0.9750438928604126
4428,2023_01_ARI_WAS,24,1,WAS,4,4,7,0,0.9646043181419373
4452,2023_01_ARI_WAS,24,1,WAS,4,4,7,0,0.9548436403274536
4482,2023_01_ARI_WAS,NA,1,WAS,4,NA,0,0,NA
1,2023_01_BUF_NYJ,NA,1,NA,1,NA,1800,0,0.4332079589366913
42,2023_01_BUF_NYJ,1,1,BUF,1,NA,1800,0,0.4332079589366913
58,2023_01_BUF_NYJ,1,1,BUF,1,1,1800,1,0.4332079589366913
83,2023_01_BUF_NYJ,1,1,BUF,1,2,1774,1,0.43423187732696533
108,2023_01_BUF_NYJ,1,1,BUF,1,1,1741,0,0.454899400472641
130,2023_01_BUF_NYJ,1,1,BUF,1,2,1704,0,0.4414481520652771
152,2023_01_BUF_NYJ,1,1,BUF,1,3,1659,1,0.41846099495887756
175,2023_01_BUF_NYJ,1,1,BUF,1,4,1657,0,0.3834800720214844
195,2023_01_BUF_NYJ,2,1,NYJ,1,1,1650,0,0.5980947017669678
222,2023_01_BUF_NYJ,2,1,NYJ,1,1,1613,1,0.6404451727867126
245,2023_01_BUF_NYJ,2,1,NYJ,1,2,1606,1,0.6258804202079773
279,2023_01_BUF_NYJ,2,1,NYJ,1,1,1600,1,0.6473966240882874
299,2023_01_BUF_NYJ,2,1,NYJ,1,2,1556,1,0.6182695031166077
331,2023_01_BUF_NYJ,2,1,NYJ,1,3,1517,1,0.5933800339698792
360,2023_01_BUF_NYJ,2,1,NYJ,1,4,1473,0,0.580257773399353
382,2023_01_BUF_NYJ,3,1,BUF,1,1,1464,0,0.43137669563293457
413,2023_01_BUF_NYJ,3,1,BUF,1,1,1464,0,0.4083954989910126
435,2023_01_BUF_NYJ,3,1,BUF,1,2,1424,1,0.41348499059677124
460,2023_01_BUF_NYJ,3,1,BUF,1,3,1382,1,0.3899276852607727
482,2023_01_BUF_NYJ,3,1,BUF,1,1,1345,1,0.4568497836589813
512,2023_01_BUF_NYJ,3,1,BUF,1,2,1312,0,0.44338780641555786
534,2023_01_BUF_NYJ,3,1,BUF,1,1,1278,1,0.4887118637561798
559,2023_01_BUF_NYJ,3,1,BUF,1,2,1244,1,0.47638943791389465
584,2023_01_BUF_NYJ,3,1,BUF,1,1,1210,1,0.5401551723480225
604,2023_01_BUF_NYJ,3,1,BUF,1,2,1170,1,0.49378660321235657
629,2023_01_BUF_NYJ,3,1,BUF,1,3,1136,1,0.47937071323394775
654,2023_01_BUF_NYJ,3,1,BUF,1,4,1089,0,0.5007437467575073
674,2023_01_BUF_NYJ,4,1,NYJ,1,NA,1085,0,0.5110875368118286
709,2023_01_BUF_NYJ,4,1,NYJ,1,1,1081,1,0.5092228055000305
755,2023_01_BUF_NYJ,4,1,NYJ,1,2,1078,0,0.4923531115055084
779,2023_01_BUF_NYJ,4,1,NYJ,1,2,1078,1,0.48413774371147156
804,2023_01_BUF_NYJ,4,1,NYJ,1,3,1035,1,0.4568692743778229
829,2023_01_BUF_NYJ,4,1,NYJ,1,1,994,0,0.5427772402763367
851,2023_01_BUF_NYJ,4,1,NYJ,1,2,959,0,0.5370128154754639
873,2023_01_BUF_NYJ,4,1,NYJ,1,3,916,1,0.49364253878593445
893,2023_01_BUF_NYJ,4,1,NYJ,1,NA,900,0,0.4558635652065277
913,2023_01_BUF_NYJ,4,1,NYJ,2,4,900,0,0.4558635652065277
933,2023_01_BUF_NYJ,5,1,BUF,2,1,894,1,0.554308295249939
962,2023_01_BUF_NYJ,5,1,BUF,2,2,834,1,0.5223961472511292
993,2023_01_BUF_NYJ,5,1,BUF,2,3,792,1,0.5286059379577637
1020,2023_01_BUF_NYJ,6,1,NYJ,2,1,782,0,0.47130823135375977
1054,2023_01_BUF_NYJ,6,1,NYJ,2,1,727,0,0.6259945034980774
1076,2023_01_BUF_NYJ,6,1,NYJ,2,2,691,0,0.6154574751853943
1098,2023_01_BUF_NYJ,6,1,NYJ,2,3,647,1,0.600395679473877
1121,2023_01_BUF_NYJ,6,1,NYJ,2,4,639,0,0.5558304786682129
1141,2023_01_BUF_NYJ,7,1,BUF,2,NA,635,0,0.43887272477149963
1164,2023_01_BUF_NYJ,7,1,BUF,2,1,635,0,0.43887272477149963
1186,2023_01_BUF_NYJ,7,1,BUF,2,2,598,1,0.3978842496871948
1216,2023_01_BUF_NYJ,7,1,BUF,2,1,561,1,0.4606172740459442
1239,2023_01_BUF_NYJ,7,1,BUF,2,2,556,1,0.44245645403862
1264,2023_01_BUF_NYJ,7,1,BUF,2,3,520,1,0.4397934079170227
1291,2023_01_BUF_NYJ,7,1,BUF,2,1,479,0,0.4958748519420624
1329,2023_01_BUF_NYJ,7,1,BUF,2,1,452,0,0.54608553647995
1356,2023_01_BUF_NYJ,7,1,BUF,2,2,413,1,0.5189855098724365
1381,2023_01_BUF_NYJ,7,1,BUF,2,1,373,1,0.5910661220550537
1406,2023_01_BUF_NYJ,7,1,BUF,2,2,334,0,0.5886206030845642
1428,2023_01_BUF_NYJ,7,1,BUF,2,3,291,1,0.5884988903999329
1454,2023_01_BUF_NYJ,7,1,BUF,2,NA,283,0,0.6429902066128201
1469,2023_01_BUF_NYJ,8,1,NYJ,2,NA,283,0,0.3549729287624359
1499,2023_01_BUF_NYJ,8,1,NYJ,2,1,278,1,0.3549729287624359
1524,2023_01_BUF_NYJ,8,1,NYJ,2,2,236,0,0.3459012806415558
1551,2023_01_BUF_NYJ,8,1,NYJ,2,1,197,1,0.38257867097854614
1589,2023_01_BUF_NYJ,9,1,BUF,2,1,188,1,0.751198410987854
1621,2023_01_BUF_NYJ,9,1,BUF,2,2,156,0,0.7577937245368958
1664,2023_01_BUF_NYJ,9,1,BUF,2,1,120,1,0.7880541086196899
1701,2023_01_BUF_NYJ,9,1,BUF,2,2,84,1,0.7942345142364502
1726,2023_01_BUF_NYJ,9,1,BUF,2,3,45,0,0.8026825189590454
1760,2023_01_BUF_NYJ,9,1,NA,2,NA,40,0,0.8054366111755371
1748,2023_01_BUF_NYJ,9,1,BUF,2,1,40,1,0.8054366111755371
1787,2023_01_BUF_NYJ,9,1,NA,2,NA,34,0,0.7854437232017517
1775,2023_01_BUF_NYJ,9,1,BUF,2,2,34,1,0.7854437232017517
1805,2023_01_BUF_NYJ,9,1,BUF,2,3,29,1,0.7771315574645996
1839,2023_01_BUF_NYJ,9,1,NA,2,NA,20,0,0.7727656960487366
1827,2023_01_BUF_NYJ,9,1,BUF,2,4,20,0,0.7727656960487366
1854,2023_01_BUF_NYJ,10,1,NYJ,2,NA,17,0,0.24315614998340607
1870,2023_01_BUF_NYJ,10,1,NYJ,2,1,17,0,0.24315614998340607
1892,2023_01_BUF_NYJ,10,1,NA,2,NA,0,0,0.22652611136436462
1912,2023_01_BUF_NYJ,11,1,NYJ,3,NA,1800,0,0.22652611136436462
1928,2023_01_BUF_NYJ,11,1,NYJ,3,1,1800,0,0.22652611136436462
1950,2023_01_BUF_NYJ,11,1,NYJ,3,2,1761,1,0.20781874656677246
1973,2023_01_BUF_NYJ,11,1,NYJ,3,3,1757,1,0.19040031731128693
1998,2023_01_BUF_NYJ,11,1,NYJ,3,1,1717,1,0.24257302284240723
2028,2023_01_BUF_NYJ,11,1,NYJ,3,2,1690,1,0.2640273869037628
2053,2023_01_BUF_NYJ,11,1,NYJ,3,1,1651,0,0.28247061371803284
2075,2023_01_BUF_NYJ,11,1,NYJ,3,2,1607,0,0.3396252989768982
2097,2023_01_BUF_NYJ,11,1,NYJ,3,3,1563,0,0.306051641702652
2122,2023_01_BUF_NYJ,11,1,NYJ,3,1,1533,0,0.33035120368003845
2151,2023_01_BUF_NYJ,11,1,NYJ,3,2,1494,0,0.2961820662021637
2182,2023_01_BUF_NYJ,11,1,NYJ,3,3,1453,1,0.25440406799316406
2216,2023_01_BUF_NYJ,11,1,NYJ,3,4,1443,0,0.2199917435646057
2236,2023_01_BUF_NYJ,12,1,BUF,3,NA,1439,0,0.7379192113876343
2259,2023_01_BUF_NYJ,12,1,BUF,3,1,1439,0,0.7379192113876343
2281,2023_01_BUF_NYJ,12,1,BUF,3,2,1399,1,0.741575300693512
2306,2023_01_BUF_NYJ,12,1,BUF,3,1,1355,1,0.7979826927185059
2331,2023_01_BUF_NYJ,12,1,BUF,3,2,1316,0,0.8239831328392029
2358,2023_01_BUF_NYJ,12,1,BUF,3,1,1283,1,0.8195306062698364
2383,2023_01_BUF_NYJ,12,1,BUF,3,2,1240,1,0.8087299466133118
2408,2023_01_BUF_NYJ,12,1,BUF,3,1,1200,1,0.8281208276748657
2428,2023_01_BUF_NYJ,12,1,BUF,3,2,1156,1,0.7939181327819824
2456,2023_01_BUF_NYJ,13,1,NYJ,3,1,1148,1,0.25105416774749756
2488,2023_01_BUF_NYJ,13,1,NYJ,3,1,1109,1,0.27368706464767456
2513,2023_01_BUF_NYJ,13,1,NYJ,3,2,1072,1,0.24458271265029907
2536,2023_01_BUF_NYJ,13,1,NYJ,3,3,1069,1,0.22683309018611908
2572,2023_01_BUF_NYJ,13,1,NYJ,3,4,1041,0,0.21292829513549805
2603,2023_01_BUF_NYJ,14,1,BUF,3,1,1030,0,0.7692689895629883
2632,2023_01_BUF_NYJ,14,1,BUF,3,2,990,1,0.7811902165412903
2655,2023_01_BUF_NYJ,14,1,BUF,3,3,982,1,0.7682586908340454
2680,2023_01_BUF_NYJ,14,1,BUF,3,4,942,0,0.732466459274292
2717,2023_01_BUF_NYJ,15,1,NYJ,3,1,933,1,0.2305740863084793
2747,2023_01_BUF_NYJ,15,1,NYJ,3,2,925,0,0.20713402330875397
2779,2023_01_BUF_NYJ,15,1,NYJ,3,NA,900,0,0.23836034536361694
2799,2023_01_BUF_NYJ,15,1,NYJ,4,3,900,1,0.23836034536361694
2824,2023_01_BUF_NYJ,15,1,NYJ,4,4,859,0,0.15704520046710968
2844,2023_01_BUF_NYJ,16,1,BUF,4,1,851,1,0.7931802868843079
2874,2023_01_BUF_NYJ,16,1,BUF,4,2,819,0,0.8130789399147034
2896,2023_01_BUF_NYJ,16,1,BUF,4,1,790,1,0.8254673480987549
2916,2023_01_BUF_NYJ,16,1,BUF,4,2,748,1,0.8117621541023254
2941,2023_01_BUF_NYJ,16,1,BUF,4,3,704,1,0.8117783069610596
2971,2023_01_BUF_NYJ,16,1,BUF,4,1,668,0,0.8722510933876038
2993,2023_01_BUF_NYJ,16,1,BUF,4,2,630,0,0.8833521604537964
3015,2023_01_BUF_NYJ,16,1,BUF,4,3,589,1,0.8932619690895081
3047,2023_01_BUF_NYJ,17,1,NYJ,4,1,583,0,0.23372788727283478
3076,2023_01_BUF_NYJ,17,1,NYJ,4,2,545,0,0.20918810367584229
3098,2023_01_BUF_NYJ,17,1,NYJ,4,3,499,1,0.19281905889511108
3123,2023_01_BUF_NYJ,17,1,NYJ,4,1,452,0,0.2853817343711853
3145,2023_01_BUF_NYJ,17,1,NYJ,4,2,415,0,0.33141839504241943
3167,2023_01_BUF_NYJ,17,1,NYJ,4,3,376,1,0.32207190990448
3192,2023_01_BUF_NYJ,17,1,NYJ,4,1,343,1,0.4068725109100342
3214,2023_01_BUF_NYJ,17,1,NYJ,4,2,298,1,0.41639789938926697
3240,2023_01_BUF_NYJ,17,1,NYJ,4,NA,295,0,0.5147506925015564
3266,2023_01_BUF_NYJ,17,1,NYJ,4,NA,295,0,0.5147506925015564
3281,2023_01_BUF_NYJ,18,1,BUF,4,NA,295,0,0.47378918528556824
3304,2023_01_BUF_NYJ,18,1,BUF,4,1,295,0,0.47378918528556824
3347,2023_01_BUF_NYJ,19,1,NYJ,4,1,291,0,0.6883804798126221
3369,2023_01_BUF_NYJ,19,1,NYJ,4,2,248,0,0.7027660012245178
3391,2023_01_BUF_NYJ,19,1,NYJ,4,3,200,0,0.7095893621444702
3413,2023_01_BUF_NYJ,19,1,NYJ,4,4,170,0,0.6402637958526611
3435,2023_01_BUF_NYJ,19,1,NYJ,4,1,126,0,0.7850404381752014
3457,2023_01_BUF_NYJ,19,1,NYJ,4,2,120,0,0.7648347616195679
3501,2023_01_BUF_NYJ,19,1,NA,4,NA,116,0,0.7211406230926514
3489,2023_01_BUF_NYJ,19,1,NYJ,4,3,116,0,0.7211406230926514
3530,2023_01_BUF_NYJ,19,1,NA,4,NA,111,0,0.7144098281860352
3518,2023_01_BUF_NYJ,19,1,NYJ,4,4,111,0,0.7144098281860352
3548,2023_01_BUF_NYJ,20,1,BUF,4,NA,108,0,0.26749104261398315
3571,2023_01_BUF_NYJ,20,1,BUF,4,1,108,1,0.26749104261398315
3593,2023_01_BUF_NYJ,20,1,BUF,4,2,82,1,0.27686306834220886
3618,2023_01_BUF_NYJ,20,1,BUF,4,1,60,1,0.29758381843566895
3643,2023_01_BUF_NYJ,20,1,BUF,4,1,39,1,0.3741823136806488
3696,2023_01_BUF_NYJ,20,1,NA,4,NA,35,0,0.26556476950645447
3684,2023_01_BUF_NYJ,20,1,BUF,4,1,35,1,0.26556476950645447
3728,2023_01_BUF_NYJ,20,1,NA,4,NA,29,0,0.3560921251773834
3716,2023_01_BUF_NYJ,20,1,BUF,4,2,29,1,0.3560921251773834
3748,2023_01_BUF_NYJ,20,1,BUF,4,1,17,0,0.2974978983402252
3771,2023_01_BUF_NYJ,20,1,BUF,4,2,16,1,0.2977363169193268
3806,2023_01_BUF_NYJ,20,1,NA,4,NA,10,0,0.30548015236854553
3794,2023_01_BUF_NYJ,20,1,BUF,4,3,10,1,0.30548015236854553
3824,2023_01_BUF_NYJ,20,1,BUF,4,4,6,0,0.21224936842918396
3844,2023_01_BUF_NYJ,21,1,NYJ,4,NA,2,0,0.6059669852256775
