"long","lat","group","order","region","subregion","FIPS"
-74.140739440918,43.8198127746582,1810,53359,"new york","essex",36031
-74.1579284667969,43.8255424499512,1810,53360,"new york","essex",36031
-74.1808471679688,43.8255424499512,1810,53361,"new york","essex",36031
-74.2037658691406,43.8198127746582,1810,53362,"new york","essex",36031
-74.2209548950195,43.8140830993652,1810,53363,"new york","essex",36031
-74.3355407714844,43.9286766052246,1810,53364,"new york","essex",36031
-74.2553329467773,43.9745101928711,1810,53365,"new york","essex",36031
-74.2839736938477,44.117748260498,1810,53366,"new york","essex",36031
-74.0891723632812,44.1406669616699,1810,53367,"new york","essex",36031
-74.135009765625,44.4099578857422,1810,53368,"new york","essex",36031
-73.9172821044922,44.438606262207,1810,53369,"new york","essex",36031
-73.6594543457031,44.450065612793,1810,53370,"new york","essex",36031
-73.6193466186523,44.4557952880859,1810,53371,"new york","essex",36031
-73.5735168457031,44.4787139892578,1810,53372,"new york","essex",36031
-73.5334091186523,44.4844436645508,1810,53373,"new york","essex",36031
-73.504753112793,44.4901733398438,1810,53374,"new york","essex",36031
-73.4875717163086,44.4959030151367,1810,53375,"new york","essex",36031
-73.4703750610352,44.5302772521973,1810,53376,"new york","essex",36031
-73.4589157104492,44.5360107421875,1810,53377,"new york","essex",36031
-73.4417343139648,44.5417404174805,1810,53378,"new york","essex",36031
-73.3729705810547,44.5474662780762,1810,53379,"new york","essex",36031
-73.3500595092773,44.5130920410156,1810,53380,"new york","essex",36031
-73.3328628540039,44.4729843139648,1810,53381,"new york","essex",36031
-73.3214111328125,44.4214210510254,1810,53382,"new york","essex",36031
-73.3271408081055,44.3641204833984,1810,53383,"new york","essex",36031
-73.3271408081055,44.306827545166,1810,53384,"new york","essex",36031
-73.3271408081055,44.2724494934082,1810,53385,"new york","essex",36031
-73.3443298339844,44.2323417663574,1810,53386,"new york","essex",36031
-73.3958969116211,44.1922340393066,1810,53387,"new york","essex",36031
-73.4130783081055,44.1693153381348,1810,53388,"new york","essex",36031
-73.4188079833984,44.134937286377,1810,53389,"new york","essex",36031
-73.4531860351562,44.0661849975586,1810,53390,"new york","essex",36031
-73.4245376586914,44.0088882446289,1810,53391,"new york","essex",36031
-73.4245376586914,43.9687843322754,1810,53392,"new york","essex",36031
-73.4130783081055,43.9344024658203,1810,53393,"new york","essex",36031
-73.3958969116211,43.8942947387695,1810,53394,"new york","essex",36031
-73.3901672363281,43.854190826416,1810,53395,"new york","essex",36031
-73.3901672363281,43.8140830993652,1810,53396,"new york","essex",36031
-73.4474639892578,43.8026237487793,1810,53397,"new york","essex",36031
-74.0605239868164,43.7453269958496,1810,53398,"new york","essex",36031
-73.9172821044922,44.438606262207,1811,53400,"new york","franklin",36033
-74.135009765625,44.4099578857422,1811,53401,"new york","franklin",36033
-74.0891723632812,44.1406669616699,1811,53402,"new york","franklin",36033
-74.2839736938477,44.117748260498,1811,53403,"new york","franklin",36033
-74.5475387573242,44.1005592346191,1811,53404,"new york","franklin",36033
-74.5532684326172,44.1463966369629,1811,53405,"new york","franklin",36033
-74.5303497314453,44.1578559875488,1811,53406,"new york","franklin",36033
-74.6449432373047,44.9542694091797,1811,53407,"new york","franklin",36033
-74.7194290161133,44.9542694091797,1811,53408,"new york","franklin",36033
-74.7251586914062,44.9943771362305,1811,53409,"new york","franklin",36033
-74.6277542114258,45.0001029968262,1811,53410,"new york","franklin",36033
-74.5074310302734,44.9943771362305,1811,53411,"new york","franklin",36033
-74.3871154785156,44.9943771362305,1811,53412,"new york","franklin",36033
-74.2094955444336,45.0001029968262,1811,53413,"new york","franklin",36033
-74.0318756103516,45.0001029968262,1811,53414,"new york","franklin",36033
-73.9917678833008,44.7136268615723,1811,53415,"new york","franklin",36033
-73.9745788574219,44.7136268615723,1811,53416,"new york","franklin",36033
-73.957389831543,44.576114654541,1811,53417,"new york","franklin",36033
-73.9287414550781,44.570384979248,1811,53418,"new york","franklin",36033
-73.9172821044922,44.438606262207,1811,53419,"new york","franklin",36033
-74.7709884643555,43.0463180541992,1812,53421,"new york","fulton",36035
-74.7709884643555,43.08642578125,1812,53422,"new york","fulton",36035
-74.7709884643555,43.1036148071289,1812,53423,"new york","fulton",36035
-74.7595367431641,43.1208038330078,1812,53424,"new york","fulton",36035
-74.7308807373047,43.1322631835938,1812,53425,"new york","fulton",36035
-74.7251586914062,43.1437225341797,1812,53426,"new york","fulton",36035
-74.7251586914062,43.1609115600586,1812,53427,"new york","fulton",36035
-74.7079696655273,43.1895561218262,1812,53428,"new york","fulton",36035
-74.7194290161133,43.2812309265137,1812,53429,"new york","fulton",36035
-74.5475387573242,43.2239379882812,1812,53430,"new york","fulton",36035
-74.3355407714844,43.2411231994629,1812,53431,"new york","fulton",36035
-74.3183517456055,43.218204498291,1812,53432,"new york","fulton",36035
-74.2266845703125,43.2239379882812,1812,53433,"new york","fulton",36035
-74.2266845703125,43.2468566894531,1812,53434,"new york","fulton",36035
-74.1464691162109,43.2525825500488,1812,53435,"new york","fulton",36035
-74.0949020385742,42.9832916259766,1812,53436,"new york","fulton",36035
-74.5532684326172,42.9832916259766,1812,53437,"new york","fulton",36035
-74.7709884643555,43.0463180541992,1812,53438,"new york","fulton",36035
-78.4608383178711,43.1322631835938,1813,53440,"new york","genesee",36037
-78.1170654296875,43.1322631835938,1813,53441,"new york","genesee",36037
-78.1113357543945,43.1265296936035,1813,53442,"new york","genesee",36037
-78.0139389038086,43.1265296936035,1813,53443,"new york","genesee",36037
-77.9165267944336,43.1208038330078,1813,53444,"new york","genesee",36037
-77.9566345214844,43.0348587036133,1813,53445,"new york","genesee",36037
-77.9165267944336,43.0291290283203,1813,53446,"new york","genesee",36037
-77.9165267944336,42.9832916259766,1813,53447,"new york","genesee",36037
-77.9222640991211,42.9431838989258,1813,53448,"new york","genesee",36037
-77.9394454956055,42.9374580383301,1813,53449,"new york","genesee",36037
-77.9451751708984,42.9030799865723,1813,53450,"new york","genesee",36037
-77.9623641967773,42.8973503112793,1813,53451,"new york","genesee",36037
-77.9623641967773,42.8629722595215,1813,53452,"new york","genesee",36037
-78.0654983520508,42.8629722595215,1813,53453,"new york","genesee",36037
-78.0712280273438,42.8687019348145,1813,53454,"new york","genesee",36037
-78.4608383178711,42.8687019348145,1813,53455,"new york","genesee",36037
-78.4608383178711,43.092155456543,1813,53456,"new york","genesee",36037
-78.4608383178711,43.1322631835938,1813,53457,"new york","genesee",36037
-74.2553329467773,42.4103355407715,1814,53459,"new york","greene",36039
-73.7854995727539,42.4676284790039,1814,53460,"new york","greene",36039
-73.7912292480469,42.4160652160645,1814,53461,"new york","greene",36039
-73.7969665527344,42.3759574890137,1814,53462,"new york","greene",36039
-73.7969665527344,42.3415832519531,1814,53463,"new york","greene",36039
-73.7912292480469,42.3014755249023,1814,53464,"new york","greene",36039
-73.8026962280273,42.2728271484375,1814,53465,"new york","greene",36039
-73.8256072998047,42.2613677978516,1814,53466,"new york","greene",36039
-73.8485336303711,42.2441787719727,1814,53467,"new york","greene",36039
-73.859992980957,42.2040710449219,1814,53468,"new york","greene",36039
-73.8943710327148,42.175422668457,1814,53469,"new york","greene",36039
-73.9172821044922,42.1353187561035,1814,53470,"new york","greene",36039
-73.9974975585938,42.175422668457,1814,53471,"new york","greene",36039
-74.0146865844727,42.1696929931641,1814,53472,"new york","greene",36039
-74.0204162597656,42.1696929931641,1814,53473,"new york","greene",36039
-74.0376052856445,42.175422668457,1814,53474,"new york","greene",36039
-74.0777130126953,42.1009368896484,1814,53475,"new york","greene",36039
-74.312629699707,42.1181259155273,1814,53476,"new york","greene",36039
-74.4615936279297,42.1696929931641,1814,53477,"new york","greene",36039
-74.5360794067383,42.2040710449219,1814,53478,"new york","greene",36039
-74.4386825561523,42.3473091125488,1814,53479,"new york","greene",36039
-74.4615936279297,42.3530387878418,1814,53480,"new york","greene",36039
-74.3928451538086,42.3816909790039,1814,53481,"new york","greene",36039
-74.3641891479492,42.3759574890137,1814,53482,"new york","greene",36039
-74.3412780761719,42.358772277832,1814,53483,"new york","greene",36039
-74.2839736938477,42.358772277832,1814,53484,"new york","greene",36039
-74.2553329467773,42.358772277832,1814,53485,"new york","greene",36039
-74.2438659667969,42.3759574890137,1814,53486,"new york","greene",36039
-74.2553329467773,42.4103355407715,1814,53487,"new york","greene",36039
-74.2839736938477,44.117748260498,1815,53489,"new york","hamilton",36041
-74.2553329467773,43.9745101928711,1815,53490,"new york","hamilton",36041
-74.3355407714844,43.9286766052246,1815,53491,"new york","hamilton",36041
-74.2209548950195,43.8140830993652,1815,53492,"new york","hamilton",36041
-74.2037658691406,43.8198127746582,1815,53493,"new york","hamilton",36041
-74.1808471679688,43.8255424499512,1815,53494,"new york","hamilton",36041
-74.1579284667969,43.8255424499512,1815,53495,"new york","hamilton",36041
-74.140739440918,43.8198127746582,1815,53496,"new york","hamilton",36041
-74.1235504150391,43.8026237487793,1815,53497,"new york","hamilton",36041
-74.1120910644531,43.8026237487793,1815,53498,"new york","hamilton",36041
-74.0891723632812,43.8026237487793,1815,53499,"new york","hamilton",36041
-74.0662536621094,43.7911643981934,1815,53500,"new york","hamilton",36041
-74.0605239868164,43.7739753723145,1815,53501,"new york","hamilton",36041
-74.0605239868164,43.7453269958496,1815,53502,"new york","hamilton",36041
-74.2209548950195,43.7281379699707,1815,53503,"new york","hamilton",36041
-74.1636581420898,43.3729057312012,1815,53504,"new york","hamilton",36041
-74.1464691162109,43.2525825500488,1815,53505,"new york","hamilton",36041
-74.2266845703125,43.2468566894531,1815,53506,"new york","hamilton",36041
-74.2266845703125,43.2239379882812,1815,53507,"new york","hamilton",36041
-74.3183517456055,43.218204498291,1815,53508,"new york","hamilton",36041
-74.3355407714844,43.2411231994629,1815,53509,"new york","hamilton",36041
-74.5475387573242,43.2239379882812,1815,53510,"new york","hamilton",36041
-74.7194290161133,43.2812309265137,1815,53511,"new york","hamilton",36041
-74.8741226196289,43.3385276794434,1815,53512,"new york","hamilton",36041
-74.7824478149414,43.4989547729492,1815,53513,"new york","hamilton",36041
-74.862663269043,44.0661849975586,1815,53514,"new york","hamilton",36041
-74.5475387573242,44.1005592346191,1815,53515,"new york","hamilton",36041
-74.2839736938477,44.117748260498,1815,53516,"new york","hamilton",36041
-75.2236251831055,42.8744316101074,1816,53518,"new york","herkimer",36043
-75.217903137207,42.8858909606934,1816,53519,"new york","herkimer",36043
-75.2350845336914,43.0520477294922,1816,53520,"new york","herkimer",36043
-75.0861206054688,43.2239379882812,1816,53521,"new york","herkimer",36043
-75.1606063842773,43.2525825500488,1816,53522,"new york","herkimer",36043
-75.1663360595703,43.2640419006348,1816,53523,"new york","herkimer",36043
-75.1606063842773,43.2755012512207,1816,53524,"new york","herkimer",36043
-75.1434097290039,43.3041496276855,1816,53525,"new york","herkimer",36043
-75.1319580078125,43.3156089782715,1816,53526,"new york","herkimer",36043
-75.0918502807617,43.3385276794434,1816,53527,"new york","herkimer",36043
-75.1204986572266,43.6135482788086,1816,53528,"new york","herkimer",36043
-75.1720657348633,44.0891036987305,1816,53529,"new york","herkimer",36043
-75.0861206054688,44.0489959716797,1816,53530,"new york","herkimer",36043
-74.862663269043,44.0661849975586,1816,53531,"new york","herkimer",36043
-74.7824478149414,43.4989547729492,1816,53532,"new york","herkimer",36043
-74.8741226196289,43.3385276794434,1816,53533,"new york","herkimer",36043
-74.7194290161133,43.2812309265137,1816,53534,"new york","herkimer",36043
-74.7079696655273,43.1895561218262,1816,53535,"new york","herkimer",36043
-74.7251586914062,43.1609115600586,1816,53536,"new york","herkimer",36043
-74.7251586914062,43.1437225341797,1816,53537,"new york","herkimer",36043
-74.7308807373047,43.1322631835938,1816,53538,"new york","herkimer",36043
-74.7595367431641,43.1208038330078,1816,53539,"new york","herkimer",36043
-74.7709884643555,43.1036148071289,1816,53540,"new york","herkimer",36043
-74.7709884643555,43.08642578125,1816,53541,"new york","herkimer",36043
-74.7709884643555,43.0463180541992,1816,53542,"new york","herkimer",36043
-74.7595367431641,43.0291290283203,1816,53543,"new york","herkimer",36043
-74.7480773925781,43.0119400024414,1816,53544,"new york","herkimer",36043
-74.7709884643555,42.8629722595215,1816,53545,"new york","herkimer",36043
-74.8970413208008,42.8973503112793,1816,53546,"new york","herkimer",36043
-74.8970413208008,42.8400535583496,1816,53547,"new york","herkimer",36043
-74.9256896972656,42.8285942077637,1816,53548,"new york","herkimer",36043
-75.1204986572266,42.9030799865723,1816,53549,"new york","herkimer",36043
-75.1548767089844,42.8629722595215,1816,53550,"new york","herkimer",36043
-75.2236251831055,42.8629722595215,1816,53551,"new york","herkimer",36043
-75.2236251831055,42.8744316101074,1816,53552,"new york","herkimer",36043
-75.4470825195312,44.2151527404785,1817,53554,"new york","jefferson",36045
-75.5444869995117,44.1005592346191,1817,53555,"new york","jefferson",36045
-75.492919921875,44.0776405334473,1817,53556,"new york","jefferson",36045
-75.5043792724609,44.0547218322754,1817,53557,"new york","jefferson",36045
-75.498649597168,44.0088882446289,1817,53558,"new york","jefferson",36045
-75.5387573242188,44.0088882446289,1817,53559,"new york","jefferson",36045
-75.5330276489258,43.9745101928711,1817,53560,"new york","jefferson",36045
-75.5674057006836,43.9515914916992,1817,53561,"new york","jefferson",36045
-75.6075134277344,43.9745101928711,1817,53562,"new york","jefferson",36045
-75.7507553100586,43.8771095275879,1817,53563,"new york","jefferson",36045
-75.8424224853516,43.8771095275879,1817,53564,"new york","jefferson",36045
-75.8424224853516,43.7911643981934,1817,53565,"new york","jefferson",36045
-75.7851257324219,43.7911643981934,1817,53566,"new york","jefferson",36045
-75.7736663818359,43.6880302429199,1817,53567,"new york","jefferson",36045
-76.0257720947266,43.7052192687988,1817,53568,"new york","jefferson",36045
-76.0257720947266,43.670841217041,1817,53569,"new york","jefferson",36045
-76.21484375,43.682300567627,1817,53570,"new york","jefferson",36045
-76.2377624511719,43.7281379699707,1817,53571,"new york","jefferson",36045
-76.2434997558594,43.7682456970215,1817,53572,"new york","jefferson",36045
-76.2835998535156,43.8140830993652,1817,53573,"new york","jefferson",36045
-76.3065185546875,43.8370018005371,1817,53574,"new york","jefferson",36045
-76.3007888793945,43.859920501709,1817,53575,"new york","jefferson",36045
-76.2778701782227,43.8771095275879,1817,53576,"new york","jefferson",36045
-76.2606811523438,43.8771095275879,1817,53577,"new york","jefferson",36045
-76.2320327758789,43.859920501709,1817,53578,"new york","jefferson",36045
-76.2091217041016,43.859920501709,1817,53579,"new york","jefferson",36045
-76.1632843017578,43.9057579040527,1817,53580,"new york","jefferson",36045
-76.1575546264648,43.9458656311035,1817,53581,"new york","jefferson",36045
-76.21484375,43.9745101928711,1817,53582,"new york","jefferson",36045
-76.1518249511719,44.0146179199219,1817,53583,"new york","jefferson",36045
-76.1632843017578,44.0203475952148,1817,53584,"new york","jefferson",36045
-76.1919250488281,44.0260772705078,1817,53585,"new york","jefferson",36045
-76.2091217041016,44.0432662963867,1817,53586,"new york","jefferson",36045
-76.2263031005859,44.0547218322754,1817,53587,"new york","jefferson",36045
-76.2492294311523,44.0489959716797,1817,53588,"new york","jefferson",36045
-76.2606811523438,44.0318031311035,1817,53589,"new york","jefferson",36045
-76.2664108276367,44.0260772705078,1817,53590,"new york","jefferson",36045
-76.2377624511719,44.0088882446289,1817,53591,"new york","jefferson",36045
-76.2434997558594,43.9745101928711,1817,53592,"new york","jefferson",36045
-76.2664108276367,43.9573211669922,1817,53593,"new york","jefferson",36045
-76.2835998535156,43.9630508422852,1817,53594,"new york","jefferson",36045
-76.3007888793945,43.9687843322754,1817,53595,"new york","jefferson",36045
-76.3065185546875,44.0031585693359,1817,53596,"new york","jefferson",36045
-76.3237075805664,44.0547218322754,1817,53597,"new york","jefferson",36045
-76.3752746582031,44.0833740234375,1817,53598,"new york","jefferson",36045
-76.3695449829102,44.1120223999023,1817,53599,"new york","jefferson",36045
-76.3466262817383,44.1292114257812,1817,53600,"new york","jefferson",36045
-76.3122482299805,44.1463966369629,1817,53601,"new york","jefferson",36045
-76.1575546264648,44.2036933898926,1817,53602,"new york","jefferson",36045
-76.0429611206055,44.2552604675293,1817,53603,"new york","jefferson",36045
-75.9799346923828,44.2953681945801,1817,53604,"new york","jefferson",36045
-75.9283676147461,44.3354759216309,1817,53605,"new york","jefferson",36045
-75.8252334594727,44.3927688598633,1817,53606,"new york","jefferson",36045
-75.4470825195312,44.2151527404785,1817,53607,"new york","jefferson",36045
-73.8657150268555,40.6341667175293,1818,53609,"new york","kings",36047
-73.8943710327148,40.6227073669434,1818,53610,"new york","kings",36047
-73.9230117797852,40.6112480163574,1818,53611,"new york","kings",36047
-73.945930480957,40.5825996398926,1818,53612,"new york","kings",36047
-73.957389831543,40.5654106140137,1818,53613,"new york","kings",36047
-74.0032272338867,40.5825996398926,1818,53614,"new york","kings",36047
-74.0032272338867,40.6055183410645,1818,53615,"new york","kings",36047
-74.0089569091797,40.6227073669434,1818,53616,"new york","kings",36047
-74.0204162597656,40.6456260681152,1818,53617,"new york","kings",36047
-74.0261535644531,40.6628150939941,1818,53618,"new york","kings",36047
-74.0146865844727,40.6742744445801,1818,53619,"new york","kings",36047
-73.9917678833008,40.680004119873,1818,53620,"new york","kings",36047
-73.9688491821289,40.697193145752,1818,53621,"new york","kings",36047
-73.945930480957,40.7201080322266,1818,53622,"new york","kings",36047
-73.9344787597656,40.7086524963379,1818,53623,"new york","kings",36047
-73.9402084350586,40.697193145752,1818,53624,"new york","kings",36047
-73.9230117797852,40.680004119873,1818,53625,"new york","kings",36047
-73.8943710327148,40.6742744445801,1818,53626,"new york","kings",36047
-73.8829040527344,40.6570854187012,1818,53627,"new york","kings",36047
-73.8657150268555,40.6341667175293,1818,53628,"new york","kings",36047
-75.756477355957,43.4703102111816,1819,53630,"new york","lewis",36049
-75.7736663818359,43.6880302429199,1819,53631,"new york","lewis",36049
-75.7851257324219,43.7911643981934,1819,53632,"new york","lewis",36049
-75.8424224853516,43.7911643981934,1819,53633,"new york","lewis",36049
-75.8424224853516,43.8771095275879,1819,53634,"new york","lewis",36049
-75.7507553100586,43.8771095275879,1819,53635,"new york","lewis",36049
-75.6075134277344,43.9745101928711,1819,53636,"new york","lewis",36049
-75.5674057006836,43.9515914916992,1819,53637,"new york","lewis",36049
-75.5330276489258,43.9745101928711,1819,53638,"new york","lewis",36049
-75.5387573242188,44.0088882446289,1819,53639,"new york","lewis",36049
-75.498649597168,44.0088882446289,1819,53640,"new york","lewis",36049
-75.5043792724609,44.0547218322754,1819,53641,"new york","lewis",36049
-75.492919921875,44.0776405334473,1819,53642,"new york","lewis",36049
-75.5444869995117,44.1005592346191,1819,53643,"new york","lewis",36049
-75.4470825195312,44.2151527404785,1819,53644,"new york","lewis",36049
-75.1720657348633,44.0891036987305,1819,53645,"new york","lewis",36049
-75.1204986572266,43.6135482788086,1819,53646,"new york","lewis",36049
-75.5444869995117,43.4187393188477,1819,53647,"new york","lewis",36049
-75.756477355957,43.4703102111816,1819,53648,"new york","lewis",36049
-78.0540390014648,42.5191993713379,1820,53650,"new york","livingston",36051
-78.0597763061523,42.5306549072266,1820,53651,"new york","livingston",36051
-78.0483093261719,42.5535736083984,1820,53652,"new york","livingston",36051
-78.0196685791016,42.5879554748535,1820,53653,"new york","livingston",36051
-78.0196685791016,42.5994110107422,1820,53654,"new york","livingston",36051
-77.9681015014648,42.6681671142578,1820,53655,"new york","livingston",36051
-77.9623641967773,42.8629722595215,1820,53656,"new york","livingston",36051
-77.9623641967773,42.8973503112793,1820,53657,"new york","livingston",36051
-77.9451751708984,42.9030799865723,1820,53658,"new york","livingston",36051
-77.9394454956055,42.9374580383301,1820,53659,"new york","livingston",36051
-77.9222640991211,42.9431838989258,1820,53660,"new york","livingston",36051
-77.9165267944336,42.9832916259766,1820,53661,"new york","livingston",36051
-77.750373840332,42.9832916259766,1820,53662,"new york","livingston",36051
-77.750373840332,42.9718360900879,1820,53663,"new york","livingston",36051
-77.7389144897461,42.960376739502,1820,53664,"new york","livingston",36051
-77.761833190918,42.9317283630371,1820,53665,"new york","livingston",36051
-77.6586990356445,42.9317283630371,1820,53666,"new york","livingston",36051
-77.6529693603516,42.9374580383301,1820,53667,"new york","livingston",36051
-77.5899429321289,42.9374580383301,1820,53668,"new york","livingston",36051
-77.5613021850586,42.8858909606934,1820,53669,"new york","livingston",36051
-77.5555648803711,42.8515129089355,1820,53670,"new york","livingston",36051
-77.5899429321289,42.8457832336426,1820,53671,"new york","livingston",36051
-77.5956726074219,42.7713012695312,1820,53672,"new york","livingston",36051
-77.6071395874023,42.759838104248,1820,53673,"new york","livingston",36051
-77.5956726074219,42.6738967895508,1820,53674,"new york","livingston",36051
-77.4925384521484,42.6681671142578,1820,53675,"new york","livingston",36051
-77.4925384521484,42.5822219848633,1820,53676,"new york","livingston",36051
-77.6644287109375,42.5764923095703,1820,53677,"new york","livingston",36051
-77.6701583862305,42.5306549072266,1820,53678,"new york","livingston",36051
-77.7274551391602,42.5306549072266,1820,53679,"new york","livingston",36051
-77.7331771850586,42.4676284790039,1820,53680,"new york","livingston",36051
-77.8477783203125,42.4676284790039,1820,53681,"new york","livingston",36051
-77.8477783203125,42.5134658813477,1820,53682,"new york","livingston",36051
-78.0483093261719,42.5134658813477,1820,53683,"new york","livingston",36051
-78.0540390014648,42.5191993713379,1820,53684,"new york","livingston",36051
-75.8939895629883,42.7884902954102,1821,53686,"new york","madison",36053
-75.9111785888672,43.0692367553711,1821,53687,"new york","madison",36053
-75.9169082641602,43.08642578125,1821,53688,"new york","madison",36053
-75.9283676147461,43.08642578125,1821,53689,"new york","madison",36053
-75.9799346923828,43.092155456543,1821,53690,"new york","madison",36053
-75.9684753417969,43.1208038330078,1821,53691,"new york","madison",36053
-75.9627380371094,43.1379928588867,1821,53692,"new york","madison",36053
-75.9799346923828,43.1494483947754,1821,53693,"new york","madison",36053
-75.9799346923828,43.1666412353516,1821,53694,"new york","madison",36053
-76.0028533935547,43.1838302612305,1821,53695,"new york","madison",36053
-75.9799346923828,43.1838302612305,1821,53696,"new york","madison",36053
-75.939826965332,43.1781005859375,1821,53697,"new york","madison",36053
-75.9340972900391,43.1609115600586,1821,53698,"new york","madison",36053
-75.8882598876953,43.1551818847656,1821,53699,"new york","madison",36053
-75.8710708618164,43.1551818847656,1821,53700,"new york","madison",36053
-75.8424224853516,43.1609115600586,1821,53701,"new york","madison",36053
-75.7908630371094,43.1666412353516,1821,53702,"new york","madison",36053
-75.7507553100586,43.1609115600586,1821,53703,"new york","madison",36053
-75.6991882324219,43.1322631835938,1821,53704,"new york","madison",36053
-75.6533508300781,43.1093444824219,1821,53705,"new york","madison",36053
-75.6418838500977,43.0749664306641,1821,53706,"new york","madison",36053
-75.6247024536133,43.0692367553711,1821,53707,"new york","madison",36053
-75.6189727783203,43.0405921936035,1821,53708,"new york","madison",36053
-75.5616760253906,43.0348587036133,1821,53709,"new york","madison",36053
-75.5444869995117,42.9374580383301,1821,53710,"new york","madison",36053
-75.4413528442383,42.9374580383301,1821,53711,"new york","madison",36053
-75.4356231689453,42.8687019348145,1821,53712,"new york","madison",36053
-75.2465515136719,42.8687019348145,1821,53713,"new york","madison",36053
-75.2465515136719,42.8343276977539,1821,53714,"new york","madison",36053
-75.2522811889648,42.817138671875,1821,53715,"new york","madison",36053
-75.2751922607422,42.7827568054199,1821,53716,"new york","madison",36053
-75.2923889160156,42.7541122436523,1821,53717,"new york","madison",36053
-75.4241638183594,42.7483825683594,1821,53718,"new york","madison",36053
-75.4298934936523,42.7483825683594,1821,53719,"new york","madison",36053
-75.8825302124023,42.7254638671875,1821,53720,"new york","madison",36053
-75.8939895629883,42.7884902954102,1821,53721,"new york","madison",36053
-77.3722152709961,43.2812309265137,1822,53723,"new york","monroe",36055
-77.3779525756836,43.0348587036133,1822,53724,"new york","monroe",36055
-77.4868087768555,43.0291290283203,1822,53725,"new york","monroe",36055
-77.4925384521484,42.9374580383301,1822,53726,"new york","monroe",36055
-77.5899429321289,42.9374580383301,1822,53727,"new york","monroe",36055
-77.6529693603516,42.9374580383301,1822,53728,"new york","monroe",36055
-77.6586990356445,42.9317283630371,1822,53729,"new york","monroe",36055
-77.761833190918,42.9317283630371,1822,53730,"new york","monroe",36055
-77.7389144897461,42.960376739502,1822,53731,"new york","monroe",36055
-77.750373840332,42.9718360900879,1822,53732,"new york","monroe",36055
-77.750373840332,42.9832916259766,1822,53733,"new york","monroe",36055
-77.9165267944336,42.9832916259766,1822,53734,"new york","monroe",36055
-77.9165267944336,43.0291290283203,1822,53735,"new york","monroe",36055
-77.9566345214844,43.0348587036133,1822,53736,"new york","monroe",36055
-77.9165267944336,43.1208038330078,1822,53737,"new york","monroe",36055
-78.0139389038086,43.1265296936035,1822,53738,"new york","monroe",36055
-78.0082015991211,43.3614463806152,1822,53739,"new york","monroe",36055
-77.9394454956055,43.3557167053223,1822,53740,"new york","monroe",36055
-77.8134002685547,43.3385276794434,1822,53741,"new york","monroe",36055
-77.756103515625,43.3327980041504,1822,53742,"new york","monroe",36055
-77.6873474121094,43.2926902770996,1822,53743,"new york","monroe",36055
-77.6357803344727,43.2583122253418,1822,53744,"new york","monroe",36055
-77.5956726074219,43.2468566894531,1822,53745,"new york","monroe",36055
-77.5555648803711,43.2468566894531,1822,53746,"new york","monroe",36055
-77.5383758544922,43.2239379882812,1822,53747,"new york","monroe",36055
-77.5154647827148,43.2468566894531,1822,53748,"new york","monroe",36055
-77.4868087768555,43.2640419006348,1822,53749,"new york","monroe",36055
-77.4180526733398,43.2812309265137,1822,53750,"new york","monroe",36055
-77.3722152709961,43.2812309265137,1822,53751,"new york","monroe",36055
-74.2496032714844,42.7999458312988,1823,53753,"new york","montgomery",36057
-74.2782440185547,42.7884902954102,1823,53754,"new york","montgomery",36057
-74.4615936279297,42.7713012695312,1823,53755,"new york","montgomery",36057
-74.5532684326172,42.811408996582,1823,53756,"new york","montgomery",36057
-74.6564025878906,42.8285942077637,1823,53757,"new york","montgomery",36057
-74.7709884643555,42.8629722595215,1823,53758,"new york","montgomery",36057
-74.7480773925781,43.0119400024414,1823,53759,"new york","montgomery",36057
-74.7595367431641,43.0291290283203,1823,53760,"new york","montgomery",36057
-74.7709884643555,43.0463180541992,1823,53761,"new york","montgomery",36057
-74.5532684326172,42.9832916259766,1823,53762,"new york","montgomery",36057
-74.0949020385742,42.9832916259766,1823,53763,"new york","montgomery",36057
-74.0891723632812,42.954647064209,1823,53764,"new york","montgomery",36057
-74.2496032714844,42.7999458312988,1823,53765,"new york","montgomery",36057
-73.7167510986328,40.5768699645996,1824,53767,"new york","nassau",36059
-73.7453918457031,40.6112480163574,1824,53768,"new york","nassau",36059
-73.7339401245117,40.6227073669434,1824,53769,"new york","nassau",36059
-73.7224807739258,40.6456260681152,1824,53770,"new york","nassau",36059
-73.7167510986328,40.6628150939941,1824,53771,"new york","nassau",36059
-73.7282104492188,40.7143821716309,1824,53772,"new york","nassau",36059
-73.7224807739258,40.7201080322266,1824,53773,"new york","nassau",36059
-73.7110214233398,40.7258415222168,1824,53774,"new york","nassau",36059
-73.7110214233398,40.7373008728027,1824,53775,"new york","nassau",36059
-73.7282104492188,40.7602157592773,1824,53776,"new york","nassau",36059
-73.7625885009766,40.7774085998535,1824,53777,"new york","nassau",36059
-73.7568588256836,40.8003273010254,1824,53778,"new york","nassau",36059
-73.7339401245117,40.8003273010254,1824,53779,"new york","nassau",36059
-73.7224807739258,40.8060531616211,1824,53780,"new york","nassau",36059
-73.7224807739258,40.8347015380859,1824,53781,"new york","nassau",36059
-73.7052917480469,40.8461608886719,1824,53782,"new york","nassau",36059
-73.682373046875,40.8404350280762,1824,53783,"new york","nassau",36059
-73.6651840209961,40.8175163269043,1824,53784,"new york","nassau",36059
-73.6594543457031,40.8232421875,1824,53785,"new york","nassau",36059
