Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-30 00:00:00-05:00,0.4714154519819898,0.47693610186409163,0.4601341413790137,0.4608542025089264,298200000,0.0,0.0
2015-02-02 00:00:00-05:00,0.46373447601300394,0.47285554431796556,0.4546134077080423,0.47093531489372253,259604000,0.0,0.0
2015-02-03 00:00:00-05:00,0.4742957619382524,0.4831768207034645,0.4718954819722155,0.4826967418193817,183468000,0.0,0.0
2015-02-04 00:00:00-05:00,0.4812566203457989,0.48941756079716897,0.4798164123049773,0.4838969111442566,181516000,0.0,0.0
2015-02-05 00:00:00-05:00,0.48437692416089906,0.4920578428176297,0.4838969025118456,0.491817831993103,140448000,0.0,0.0
2015-02-06 00:00:00-05:00,0.49133786085395825,0.49709857972326976,0.4874974006834839,0.4896576702594757,210524000,0.0,0.0
2015-02-09 00:00:00-05:00,0.48677736382049613,0.49061776673038604,0.48365699353581093,0.4891776442527771,273944000,0.0,0.0
2015-02-10 00:00:00-05:00,0.4896576638760718,0.5030992456839012,0.48749739432824224,0.5028592348098755,226204000,0.0,0.0
2015-02-11 00:00:00-05:00,0.5040592465790484,0.5040592465790484,0.496138317032934,0.49949875473976135,320832000,0.0,0.0
2015-02-12 00:00:00-05:00,0.5280619260770428,0.5400633217823274,0.524941557470952,0.5352627635002136,676904000,0.0,0.0
2015-02-13 00:00:00-05:00,0.53406261242851,0.5362228808928311,0.5259016745328579,0.5355027914047241,310084000,0.0,0.0
2015-02-17 00:00:00-05:00,0.5345428153605208,0.5398234537578375,0.5311824351200393,0.5371831059455872,203340000,0.0,0.0
2015-02-18 00:00:00-05:00,0.5364629695493952,0.5374231271577484,0.5299822204424951,0.5309423208236694,170948000,0.0,0.0
2015-02-19 00:00:00-05:00,0.5376631862671865,0.538623286734647,0.5299822680731338,0.5323825478553772,169432000,0.0,0.0
2015-02-20 00:00:00-05:00,0.5319025728364977,0.536463064763287,0.5280621134029996,0.5362230539321899,157752000,0.0,0.0
2015-02-23 00:00:00-05:00,0.535983081814972,0.535983081814972,0.5292622630141104,0.5319026112556458,125008000,0.0,0.0
2015-02-24 00:00:00-05:00,0.5339506785174721,0.5375649333000183,0.5291316338423813,0.5375649333000183,149356000,0.002125,0.0
2015-02-25 00:00:00-05:00,0.5353963180877821,0.5378058977474223,0.5310592010850199,0.5334687232971191,123820000,0.0,0.0
2015-02-26 00:00:00-05:00,0.5339506960835743,0.5380468784474047,0.5305773187419969,0.534914493560791,152864000,0.0,0.0
2015-02-27 00:00:00-05:00,0.5334687636261124,0.5346735535470118,0.5296135163057979,0.5315411686897278,157492000,0.0,0.0
2015-03-02 00:00:00-05:00,0.5300954306140758,0.5474440144013685,0.5293725681689767,0.5445525646209717,301512000,0.0,0.0
2015-03-03 00:00:00-05:00,0.5404563647666092,0.5431068220138151,0.5327458705687751,0.5344325304031372,160344000,0.0,0.0
2015-03-04 00:00:00-05:00,0.5325049255782226,0.5416610869996196,0.5303363383543888,0.5404563546180725,226840000,0.0,0.0
2015-03-05 00:00:00-05:00,0.5404563009831802,0.5517810485045429,0.5390105763107648,0.5508172512054443,323056000,0.0,0.0
2015-03-06 00:00:00-05:00,0.547684952790669,0.5503354101407428,0.5428659080918743,0.5433478355407715,257392000,0.0,0.0
2015-03-09 00:00:00-04:00,0.5435886352348119,0.5488896060630198,0.5423838456362298,0.5447933673858643,222388000,0.0,0.0
2015-03-10 00:00:00-04:00,0.5472029450542416,0.5578048877940712,0.5462391477454033,0.5541905760765076,527212000,0.0,0.0
2015-03-11 00:00:00-04:00,0.5541906064480715,0.5614191728318135,0.5498534895968419,0.5512992143630981,262120000,0.0,0.0
2015-03-12 00:00:00-04:00,0.5459983218453723,0.5500945043118157,0.535878304462217,0.5462392568588257,406972000,0.0,0.0
2015-03-13 00:00:00-04:00,0.5435885849243095,0.5484076279775637,0.5361190279784981,0.5469619035720825,359288000,0.0,0.0
2015-03-16 00:00:00-04:00,0.551299280193174,0.5568411874938834,0.5476849678459521,0.5534678101539612,236956000,0.0,0.0
2015-03-17 00:00:00-04:00,0.5522630308537995,0.5604553948829627,0.5484077838260929,0.5602144598960876,299900000,0.0,0.0
2015-03-18 00:00:00-04:00,0.5602143909240846,0.5631057827532289,0.5459981943929736,0.5510581731796265,413844000,0.0,0.0
2015-03-19 00:00:00-04:00,0.5529858118909555,0.5614191096660471,0.5488896304791206,0.5594915151596069,310756000,0.0,0.0
2015-03-20 00:00:00-04:00,0.5640697315472873,0.5688887761804023,0.5587687594718433,0.565515398979187,462084000,0.0,0.0
2015-03-23 00:00:00-04:00,0.5486486694417906,0.5558772354254364,0.5469620097903601,0.5472029447555542,426012000,0.0,0.0
2015-03-24 00:00:00-04:00,0.5455165520318394,0.5493718005990432,0.5373241847312588,0.5397337079048157,330480000,0.0,0.0
2015-03-25 00:00:00-04:00,0.5394926730365421,0.5394926730365421,0.505277369873947,0.5069640874862671,542552000,0.0,0.0
2015-03-26 00:00:00-04:00,0.49660310036905025,0.5074459231862225,0.49298878779829325,0.5052773356437683,311920000,0.0,0.0
2015-03-27 00:00:00-04:00,0.5081690499999544,0.5170842823812498,0.4999766805087724,0.5151566863059998,318288000,0.0,0.0
2015-03-30 00:00:00-04:00,0.5175659787180721,0.5199755014586174,0.5108192805760134,0.5173250436782837,253252000,0.0,0.0
2015-03-31 00:00:00-04:00,0.515879271097156,0.5163611411324136,0.5038316585024927,0.5043135285377502,357276000,0.0,0.0
2015-04-01 00:00:00-04:00,0.5062411427497864,0.5079278026407735,0.49756685084789226,0.5062411427497864,330768000,0.0,0.0
2015-04-02 00:00:00-04:00,0.509132651315311,0.5105783765369287,0.50310887282198,0.5074459910392761,192204000,0.0,0.0
2015-04-06 00:00:00-04:00,0.505277132181458,0.5238305001611234,0.49997621914229035,0.5221438407897949,515864000,0.0,0.0
2015-04-07 00:00:00-04:00,0.5221441414689794,0.5325050960360634,0.5192526909116314,0.526722252368927,413964000,0.0,0.0
2015-04-08 00:00:00-04:00,0.5272041006429866,0.532505073962534,0.5221441198249347,0.5305774211883545,366432000,0.0,0.0
2015-04-09 00:00:00-04:00,0.526481260433421,0.544552711541497,0.5262403253692316,0.542866051197052,379432000,0.0,0.0
2015-04-10 00:00:00-04:00,0.5433478135503607,0.5486487280359693,0.5414201612803323,0.548407793045044,258728000,0.0,0.0
2015-04-13 00:00:00-04:00,0.5472030253417718,0.5503354101407428,0.5409382557438299,0.5433478355407715,236724000,0.0,0.0
2015-04-14 00:00:00-04:00,0.5411793041882202,0.5433478917613264,0.5334688088933212,0.5387697815895081,220276000,0.0,0.0
2015-04-15 00:00:00-04:00,0.5402153517710658,0.5493715120422938,0.537564837459038,0.5452753305435181,243560000,0.0,0.0
2015-04-16 00:00:00-04:00,0.5421428213641698,0.5467209291683784,0.5380466408094906,0.5419018864631653,155284000,0.0,0.0
2015-04-17 00:00:00-04:00,0.5305773187419969,0.5402154658568018,0.5303363837345791,0.534914493560791,293636000,0.0,0.0
2015-04-20 00:00:00-04:00,0.5373239134881785,0.5406972327387815,0.5313000798713577,0.5322639346122742,231624000,0.0,0.0
2015-04-21 00:00:00-04:00,0.5387697358724881,0.5387697358724881,0.5288906538427672,0.5315411686897278,230456000,0.0,0.0
2015-04-22 00:00:00-04:00,0.5346735409634902,0.5382877957460364,0.5264811190578005,0.5375649333000183,207420000,0.0,0.0
2015-04-23 00:00:00-04:00,0.5276860768580383,0.5404565550553008,0.521662240373641,0.5353965163230896,259380000,0.0,0.0
2015-04-24 00:00:00-04:00,0.5351554007033116,0.5353963356981841,0.5247944491057358,0.5308182835578918,240960000,0.0,0.0
2015-04-27 00:00:00-04:00,0.5325049711439762,0.5443116482206324,0.5279268613177645,0.534914493560791,248456000,0.0,0.0
2015-04-28 00:00:00-04:00,0.5339506785174721,0.539492585638581,0.5288906413953459,0.5375649333000183,234484000,0.0,0.0
2015-04-29 00:00:00-04:00,0.5337096582840668,0.5390106301297013,0.5313001360719676,0.5334687232971191,195156000,0.0,0.0
2015-04-30 00:00:00-04:00,0.5308183111969604,0.5375649509850234,0.5296135212647801,0.534914493560791,218844000,0.0,0.0
2015-05-01 00:00:00-04:00,0.5392515868244199,0.5498535309424742,0.5368420645153245,0.5481668710708618,256968000,0.0,0.0
2015-05-04 00:00:00-04:00,0.5476848164644376,0.5512991278126542,0.5431067079058731,0.5447933673858643,200720000,0.0,0.0
2015-05-05 00:00:00-04:00,0.5428658950146611,0.5435887574468216,0.528408761266538,0.5308182835578918,292928000,0.0,0.0
2015-05-06 00:00:00-04:00,0.5337097680303979,0.5387698059295767,0.5255174023141791,0.5325050354003906,316484000,0.0,0.0
2015-05-07 00:00:00-04:00,0.5303361495021413,0.5435885456652378,0.5286494903000687,0.5419018864631653,534564000,0.0,0.0
2015-05-08 00:00:00-04:00,0.5062411858163933,0.5262402286577145,0.493711645620248,0.5019040107727051,1146552000,0.0,0.0
2015-05-11 00:00:00-04:00,0.4949163580067863,0.5021449827851399,0.4910611680550598,0.49708494544029236,544144000,0.0,0.0
2015-05-12 00:00:00-04:00,0.49347071060033715,0.5060001933489336,0.4932297181328774,0.5019040107727051,388800000,0.0,0.0
2015-05-13 00:00:00-04:00,0.5055182945569267,0.5093735418939709,0.4999763872813405,0.5047954320907593,308524000,0.0,0.0
2015-05-14 00:00:00-04:00,0.5062411527941042,0.5156383073282335,0.5050363628780411,0.5129877924919128,293052000,0.0,0.0
2015-05-15 00:00:00-04:00,0.5151566082725861,0.5175661317254555,0.5100966262558315,0.5132290124893188,215824000,0.0,0.0
2015-05-18 00:00:00-04:00,0.5120240210631092,0.5156383335475346,0.5096144985560083,0.5125059485435486,324972000,0.0,0.0
2015-05-19 00:00:00-04:00,0.5131835774854614,0.5148781019796598,0.5083422273366134,0.5093105435371399,253808000,0.00245,0.0
2015-05-20 00:00:00-04:00,0.5095525937305484,0.5156043102733316,0.5088263854368766,0.5093105435371399,196824000,0.0,0.0
2015-05-21 00:00:00-04:00,0.5095526998598099,0.5117313251945879,0.505195449190254,0.5056796073913574,239692000,0.0,0.0
2015-05-22 00:00:00-04:00,0.5068898996013415,0.5088264166944639,0.5037430160399302,0.5049533247947693,212592000,0.0,0.0
2015-05-26 00:00:00-04:00,0.5025326463027673,0.5059215800504121,0.49793334609470685,0.5018064379692078,259732000,0.0,0.0
2015-05-27 00:00:00-04:00,0.5051953719507927,0.5310966486238775,0.5035009050761857,0.5286759734153748,432332000,0.0,0.0
2015-05-28 00:00:00-04:00,0.5286761161440976,0.5376326110622325,0.5277078573419818,0.5359381437301636,327656000,0.0,0.0
2015-05-29 00:00:00-04:00,0.53593796064327,0.5393268941496818,0.5349697021719302,0.5356959104537964,335168000,0.0,0.0
2015-06-01 00:00:00-04:00,0.5390848448091031,0.5470730782087645,0.5356959112973548,0.5417475700378418,372660000,0.0,0.0
2015-06-02 00:00:00-04:00,0.5383586627189653,0.5412634959923336,0.5306124791322822,0.5310966372489929,224304000,0.0,0.0
2015-06-03 00:00:00-04:00,0.5325492389346801,0.5366643823595737,0.5243188943714248,0.5252872109413147,250788000,0.0,0.0
2015-06-04 00:00:00-04:00,0.5221401583800762,0.5364221594859943,0.5221401583800762,0.5347276926040649,323712000,0.0,0.0
2015-06-05 00:00:00-04:00,0.5330333078726076,0.5412636519474225,0.5274657476367612,0.5388429760932922,313320000,0.0,0.0
2015-06-08 00:00:00-04:00,0.5371481990172339,0.5407791818478704,0.5204455279413837,0.5264971852302551,342812000,0.0,0.0
2015-06-09 00:00:00-04:00,0.5269816949781024,0.5330333563065789,0.5260134360911626,0.5291603207588196,256888000,0.0,0.0
2015-06-10 00:00:00-04:00,0.5228664249794962,0.5262553591209798,0.5168147074010275,0.5197195410728455,529460000,0.0,0.0
2015-06-11 00:00:00-04:00,0.5197196503750544,0.5289181960812633,0.5197196503750544,0.5252872109413147,283052000,0.0,0.0
2015-06-12 00:00:00-04:00,0.5218980536792878,0.5250449372547037,0.5097946775097841,0.5110050439834595,323728000,0.0,0.0
2015-06-15 00:00:00-04:00,0.5083421231728183,0.5124573218982001,0.5044690900181156,0.5100366473197937,306548000,0.0,0.0
2015-06-16 00:00:00-04:00,0.50906851384123,0.5170567485854495,0.503985112717983,0.5163305401802063,256892000,0.0,0.0
2015-06-17 00:00:00-04:00,0.5160884916450827,0.5252870929994121,0.5148781827746715,0.5223822593688965,233544000,0.0,0.0
2015-06-18 00:00:00-04:00,0.5267394450523887,0.5344855709256238,0.5252870284157046,0.5310966372489929,299404000,0.0,0.0
2015-06-19 00:00:00-04:00,0.5310967231242638,0.5354539160254009,0.5245609049158295,0.5294022560119629,355656000,0.0,0.0
2015-06-22 00:00:00-04:00,0.5303704107989052,0.5332752439729661,0.5192352939162669,0.527223527431488,514236000,0.0,0.0
2015-06-23 00:00:00-04:00,0.5281919973507578,0.5323071408523162,0.5095527975918864,0.5136679410934448,414064000,0.0,0.0
2015-06-24 00:00:00-04:00,0.5129418130443336,0.5156045975090101,0.5061639421454734,0.5085846185684204,253368000,0.0,0.0
2015-06-25 00:00:00-04:00,0.5085842795206426,0.5156042537813655,0.5085842795206426,0.5124573707580566,350460000,0.0,0.0
2015-06-26 00:00:00-04:00,0.508342199215015,0.5088263572884946,0.49986986577994535,0.5020484328269958,421296000,0.0,0.0
2015-06-29 00:00:00-04:00,0.49623885332067036,0.5013223113902657,0.48631410280244225,0.48704031109809875,391724000,0.0,0.0
2015-06-30 00:00:00-04:00,0.4899451403578551,0.49212376548401354,0.48340932269283227,0.4867982566356659,315916000,0.0,0.0
2015-07-01 00:00:00-04:00,0.49890174222990763,0.5059216610558926,0.48946109009549654,0.4938182830810547,302892000,0.0,0.0
2015-07-02 00:00:00-04:00,0.4935760943528695,0.49744918576083547,0.4911554194370711,0.49430230259895325,145764000,0.0,0.0
2015-07-06 00:00:00-04:00,0.4901872776410155,0.4969651459324952,0.48461971823867594,0.4882507026195526,214776000,0.0,0.0
2015-07-07 00:00:00-04:00,0.48534583245703095,0.48728234938918014,0.46380177859128513,0.47905203700065613,594252000,0.0,0.0
2015-07-08 00:00:00-04:00,0.4763893935221377,0.4792941982754456,0.4717900928774001,0.4756631851196289,332492000,0.0,0.0
2015-07-09 00:00:00-04:00,0.4831674166417389,0.48534604241796503,0.466948863893417,0.4698536694049835,357588000,0.0,0.0
2015-07-10 00:00:00-04:00,0.47590522379859806,0.4824410704058183,0.47469488610936866,0.47808384895324707,216708000,0.0,0.0
2015-07-13 00:00:00-04:00,0.4829251130613878,0.48389337149635103,0.47808376317312873,0.48123064637184143,212472000,0.0,0.0
2015-07-14 00:00:00-04:00,0.4819569484096562,0.4824410777213437,0.47517905147584905,0.48147279024124146,249216000,0.0,0.0
2015-07-15 00:00:00-04:00,0.4802624452511693,0.4834093290145111,0.4737266275006758,0.47808384895324707,265732000,0.0,0.0
2015-07-16 00:00:00-04:00,0.480988598336234,0.48873478174209595,0.47929413153747297,0.48873478174209595,282848000,0.0,0.0
2015-07-17 00:00:00-04:00,0.48704028591129495,0.48752438627440026,0.47953615314872877,0.4858299195766449,220372000,0.0,0.0
2015-07-20 00:00:00-04:00,0.48583007099792724,0.48776664619426147,0.47566323878592187,0.47687357664108276,188412000,0.0,0.0
2015-07-21 00:00:00-04:00,0.47590515370083,0.48582993283334575,0.47590515370083,0.47905203700065613,149720000,0.0,0.0
2015-07-22 00:00:00-04:00,0.47566330928485157,0.47566330928485157,0.4640440583818504,0.4698536694049835,356472000,0.0,0.0
2015-07-23 00:00:00-04:00,0.47082183424520657,0.4826831323448502,0.46985354675628566,0.4756631851196289,169916000,0.0,0.0
2015-07-24 00:00:00-04:00,0.4790520368605819,0.4795361660934776,0.4681589992651766,0.47009554505348206,188844000,0.0,0.0
2015-07-27 00:00:00-04:00,0.4659805289297563,0.47275842700770304,0.4621074649257381,0.4674329459667206,192420000,0.0,0.0
2015-07-28 00:00:00-04:00,0.4686431299302212,0.48074650507321437,0.463801779873024,0.4775996506214142,198308000,0.0,0.0
2015-07-29 00:00:00-04:00,0.4766314187082646,0.4872824073863971,0.47469487268890176,0.4834093153476715,232680000,0.0,0.0
2015-07-30 00:00:00-04:00,0.4821990618843684,0.4894611179391117,0.4821990618843684,0.48461976647377014,190180000,0.0,0.0
2015-07-31 00:00:00-04:00,0.48655624956736476,0.48679829980947653,0.4800204313226847,0.4829252362251282,218340000,0.0,0.0
2015-08-03 00:00:00-04:00,0.48679828448112417,0.4916396354516614,0.48050454553346267,0.4911555349826813,397132000,0.0,0.0
2015-08-04 00:00:00-04:00,0.4894610164947393,0.49454441716573744,0.4875244416818948,0.49309200048446655,260100000,0.0,0.0
2015-08-05 00:00:00-04:00,0.5051953597545519,0.5056795178699439,0.4972071259879966,0.4981754422187805,234628000,0.0,0.0
2015-08-06 00:00:00-04:00,0.4969651322525641,0.5005961742469454,0.486798272381751,0.49502861499786377,655676000,0.0,0.0
2015-08-07 00:00:00-04:00,0.5436842556028318,0.5657123856361462,0.5296443028852369,0.5562717914581299,1405248000,0.0,0.0
2015-08-10 00:00:00-04:00,0.5523986664474286,0.5797523041229498,0.5490096747310156,0.57563716173172,662304000,0.0,0.0
2015-08-11 00:00:00-04:00,0.5671648292144783,0.5782999487319939,0.5671648292144783,0.5727323889732361,435008000,0.0,0.0
2015-08-12 00:00:00-04:00,0.5635336976184155,0.5782997978979089,0.5635336976184155,0.5741846561431885,384048000,0.0,0.0
2015-08-13 00:00:00-04:00,0.5749110073762775,0.5761213740416353,0.5678910307721959,0.5693434476852417,276884000,0.0,0.0
2015-08-14 00:00:00-04:00,0.5688594187862597,0.5732166705158622,0.5654704836944392,0.5698277354240417,214652000,0.0,0.0
2015-08-17 00:00:00-04:00,0.5688590471718624,0.5688590471718624,0.5591763488271654,0.5661963224411011,273880000,0.0,0.0
2015-08-18 00:00:00-04:00,0.5644462763148118,0.5683356641784243,0.5566675005875867,0.5610430836677551,287084000,0.00245,0.0
2015-08-19 00:00:00-04:00,0.5603138228826333,0.5666340709510029,0.5527781157443717,0.5588552951812744,249248000,0.0,0.0
2015-08-20 00:00:00-04:00,0.5525350194822651,0.5552089481635223,0.5360051362872721,0.5386791229248047,426932000,0.0,0.0
2015-08-21 00:00:00-04:00,0.5347898839879068,0.5437840629232357,0.5214201209502289,0.521906316280365,382664000,0.0,0.0
2015-08-24 00:00:00-04:00,0.4927357876787936,0.5306572738284836,0.4861724713702011,0.5034316182136536,682284000,0.0,0.0
2015-08-25 00:00:00-04:00,0.5255525397856518,0.5274972630069832,0.4929790198802948,0.4929790198802948,622684000,0.0,0.0
2015-08-26 00:00:00-04:00,0.5090227335332502,0.5306574108499811,0.505133344875953,0.5301712155342102,614976000,0.0,0.0
2015-08-27 00:00:00-04:00,0.5357619919064462,0.5503471502156466,0.5326018684771594,0.5501040816307068,463764000,0.0,0.0
2015-08-28 00:00:00-04:00,0.5501043155254013,0.5559383697383654,0.5462149267313279,0.5525351762771606,320944000,0.0,0.0
2015-08-31 00:00:00-04:00,0.5498612573879502,0.5537506462566538,0.5442702717559936,0.5464580059051514,219352000,0.0,0.0
2015-09-01 00:00:00-04:00,0.5306573005482593,0.5396514773483287,0.5202045960603349,0.5240939259529114,353408000,0.0,0.0
2015-09-02 00:00:00-04:00,0.5384358747281578,0.540137470591538,0.529441700326178,0.5398944020271301,344044000,0.0,0.0
2015-09-03 00:00:00-04:00,0.5479163632085704,0.5505903498228284,0.5403807144690138,0.5413530468940735,262556000,0.0,0.0
2015-09-04 00:00:00-04:00,0.5321157032681866,0.5406237417383685,0.5284694424640162,0.5287125110626221,287972000,0.0,0.0
2015-09-08 00:00:00-04:00,0.5415960411148363,0.5535072710653861,0.539408307948039,0.5513194799423218,238448000,0.0,0.0
2015-09-09 00:00:00-04:00,0.5530215167563755,0.5576401128275134,0.5391655546740406,0.5403810143470764,289392000,0.0,0.0
2015-09-10 00:00:00-04:00,0.5372205785676036,0.5556951260543546,0.5347897185813542,0.5488886833190918,357076000,0.0,0.0
2015-09-11 00:00:00-04:00,0.5428115612004861,0.5542365973164237,0.5406237698305384,0.5505903363227844,301584000,0.0,0.0
2015-09-14 00:00:00-04:00,0.5532643826556138,0.5549659792089328,0.5486457303215849,0.5515627861022949,192460000,0.0,0.0
2015-09-15 00:00:00-04:00,0.5518058433848464,0.5605569525902083,0.5501042468666211,0.5576398968696594,327976000,0.0,0.0
2015-09-16 00:00:00-04:00,0.556667617002662,0.5646894630376228,0.5525351596446959,0.5615293383598328,173508000,0.0,0.0
2015-09-17 00:00:00-04:00,0.5712525324528406,0.5763573782255349,0.5654184809545979,0.566633939743042,268712000,0.0,0.0
2015-09-18 00:00:00-04:00,0.5588552246303664,0.5710095240135122,0.5554520323943398,0.5661478042602539,326412000,0.0,0.0
2015-09-21 00:00:00-04:00,0.5668770590132808,0.5731973061833653,0.5639600040251586,0.5719818472862244,281840000,0.0,0.0
2015-09-22 00:00:00-04:00,0.5595845630100499,0.5634739509225638,0.5535073835299444,0.5564244389533997,228356000,0.0,0.0
2015-09-23 00:00:00-04:00,0.5569106901169282,0.5625016755178107,0.554722956058189,0.559098482131958,161632000,0.0,0.0
2015-09-24 00:00:00-04:00,0.5556952708505614,0.5756283511142325,0.5469441610285524,0.5697942972183228,382440000,0.0,0.0
2015-09-25 00:00:00-04:00,0.5768438046838588,0.5851087779041716,0.5683358207227494,0.5739268064498901,369692000,0.0,0.0
2015-09-28 00:00:00-04:00,0.5739268197678401,0.5775730821339858,0.5627448480540814,0.566391110420227,395584000,0.0,0.0
2015-09-29 00:00:00-04:00,0.5724682145715487,0.577329935709441,0.5644463688983977,0.5763576030731201,380736000,0.0,0.0
2015-09-30 00:00:00-04:00,0.581705305889505,0.5999367842560894,0.5783021135949157,0.5992075204849243,556380000,0.0,0.0
2015-10-01 00:00:00-04:00,0.5992078431657267,0.6009094402293523,0.5705236459073445,0.5875397324562073,489296000,0.0,0.0
2015-10-02 00:00:00-04:00,0.5843794611360548,0.6028540134429932,0.5783022806066996,0.6028540134429932,386144000,0.0,0.0
2015-10-05 00:00:00-04:00,0.606743375933087,0.6254609961102069,0.6035832514667345,0.6179253458976746,482024000,0.0,0.0
2015-10-06 00:00:00-04:00,0.6113620728561596,0.6286211663902954,0.6089312121630578,0.6259472370147705,453216000,0.0,0.0
2015-10-07 00:00:00-04:00,0.6274056937759778,0.6388307319405415,0.6171960568418032,0.6325104832649231,310152000,0.0,0.0
2015-10-08 00:00:00-04:00,0.6298366078001504,0.6378584536548451,0.6191407746896983,0.6361568570137024,460068000,0.0,0.0
2015-10-09 00:00:00-04:00,0.6327533721117183,0.6388305504055783,0.6218145323215448,0.6337257623672485,423248000,0.0,0.0
2015-10-12 00:00:00-04:00,0.6344552529644413,0.6441787541912559,0.6298366579803492,0.6405324339866638,227588000,0.0,0.0
2015-10-13 00:00:00-04:00,0.6354272880945373,0.6456368630419017,0.6332394971959902,0.6417475342750549,298444000,0.0,0.0
2015-10-14 00:00:00-04:00,0.6424769982134573,0.6755367696710545,0.6417477922437443,0.6650840640068054,612148000,0.0,0.0
2015-10-15 00:00:00-04:00,0.6662994025775111,0.6803984265456705,0.6594930171834195,0.6667855978012085,526048000,0.0,0.0
2015-10-16 00:00:00-04:00,0.6689734903938497,0.6835586538319057,0.6672718358320843,0.677238404750824,448396000,0.0,0.0
2015-10-19 00:00:00-04:00,0.6794261381038875,0.6825862623721048,0.668244168840393,0.6760228872299194,294712000,0.0,0.0
2015-10-20 00:00:00-04:00,0.6731058915456724,0.6782106809372032,0.6680010441978586,0.6750505566596985,264824000,0.0,0.0
2015-10-21 00:00:00-04:00,0.6791831498749461,0.6833156654955604,0.6650841800764603,0.66629958152771,386280000,0.0,0.0
2015-10-22 00:00:00-04:00,0.6740782569782073,0.6925528082876112,0.6731059243737725,0.6903650164604187,306884000,0.0,0.0
2015-10-23 00:00:00-04:00,0.6964421890436151,0.6996023134406755,0.685989483258635,0.6949836611747742,381776000,0.0,0.0
2015-10-26 00:00:00-04:00,0.6954697419807286,0.6971713382288782,0.6855031751549274,0.691823422908783,247436000,0.0,0.0
2015-10-27 00:00:00-04:00,0.6884202915141758,0.6957128723490548,0.687934096276005,0.6913373470306396,208268000,0.0,0.0
2015-10-28 00:00:00-04:00,0.6957128037131961,0.6969282627105713,0.6855031683690894,0.6969282627105713,217036000,0.0,0.0
2015-10-29 00:00:00-04:00,0.6857464526975484,0.6927959078614541,0.6716474264571606,0.6728628277778625,327168000,0.0,0.0
2015-10-30 00:00:00-04:00,0.6801553207071492,0.694497412524499,0.6750504739845392,0.6896356344223022,301160000,0.0,0.0
2015-11-02 00:00:00-05:00,0.6918235907742635,0.698386908740027,0.6876911334608674,0.6976576447486877,190088000,0.0,0.0
2015-11-03 00:00:00-05:00,0.6935251366262053,0.6974145249763067,0.6850171539443758,0.6927958726882935,376768000,0.0,0.0
2015-11-04 00:00:00-05:00,0.6908510465924057,0.6959558350125998,0.6782105518876145,0.6813706755638123,442264000,0.0,0.0
2015-11-05 00:00:00-05:00,0.6847738185518569,0.686718541112138,0.6716471875840969,0.6735918521881104,478800000,0.0,0.0
2015-11-06 00:00:00-05:00,0.7401977888373041,0.776417629735905,0.7248833610199437,0.766937255859375,1172272000,0.0,0.0
