"fips","year","month","date","county","state","cases","deaths","total_population","area_sqmi"
"36037","2020","03","24","Genesee","New York",1,0,59053,492.935648879388
"36037","2020","03","25","Genesee","New York",2,0,59053,492.935648879388
"36037","2020","03","26","Genesee","New York",4,0,59053,492.935648879388
"36037","2020","03","27","Genesee","New York",6,0,59053,492.935648879388
"36037","2020","03","28","Genesee","New York",7,0,59053,492.935648879388
"36037","2020","03","29","Genesee","New York",9,0,59053,492.935648879388
"36037","2020","03","30","Genesee","New York",9,0,59053,492.935648879388
"36037","2020","03","31","Genesee","New York",10,0,59053,492.935648879388
"36037","2020","04","01","Genesee","New York",13,1,59053,492.935648879388
"36037","2020","04","02","Genesee","New York",17,1,59053,492.935648879388
"36037","2020","04","03","Genesee","New York",17,1,59053,492.935648879388
"36037","2020","04","04","Genesee","New York",21,1,59053,492.935648879388
"36037","2020","04","05","Genesee","New York",22,1,59053,492.935648879388
"36037","2020","04","06","Genesee","New York",23,1,59053,492.935648879388
"36037","2020","04","07","Genesee","New York",33,1,59053,492.935648879388
"36037","2020","04","08","Genesee","New York",47,0,59053,492.935648879388
"36037","2020","04","09","Genesee","New York",56,0,59053,492.935648879388
"36037","2020","04","10","Genesee","New York",65,0,59053,492.935648879388
"36037","2020","04","11","Genesee","New York",67,0,59053,492.935648879388
"36037","2020","04","12","Genesee","New York",69,0,59053,492.935648879388
"36037","2020","04","13","Genesee","New York",71,0,59053,492.935648879388
"36037","2020","04","14","Genesee","New York",76,0,59053,492.935648879388
"36037","2020","04","15","Genesee","New York",76,1,59053,492.935648879388
"36037","2020","04","16","Genesee","New York",78,2,59053,492.935648879388
"36037","2020","04","17","Genesee","New York",83,2,59053,492.935648879388
"36037","2020","04","18","Genesee","New York",87,2,59053,492.935648879388
"36037","2020","04","19","Genesee","New York",117,2,59053,492.935648879388
"36037","2020","04","20","Genesee","New York",119,2,59053,492.935648879388
"36037","2020","04","21","Genesee","New York",121,2,59053,492.935648879388
"36037","2020","04","22","Genesee","New York",122,2,59053,492.935648879388
"36037","2020","04","23","Genesee","New York",126,2,59053,492.935648879388
"36037","2020","04","24","Genesee","New York",127,2,59053,492.935648879388
"36037","2020","04","25","Genesee","New York",141,2,59053,492.935648879388
"36037","2020","04","26","Genesee","New York",144,2,59053,492.935648879388
"36037","2020","04","27","Genesee","New York",148,2,59053,492.935648879388
"36037","2020","04","28","Genesee","New York",149,2,59053,492.935648879388
"36037","2020","04","29","Genesee","New York",152,2,59053,492.935648879388
"36037","2020","04","30","Genesee","New York",153,2,59053,492.935648879388
"36037","2020","05","01","Genesee","New York",154,2,59053,492.935648879388
"36037","2020","05","02","Genesee","New York",155,2,59053,492.935648879388
"36037","2020","05","03","Genesee","New York",155,2,59053,492.935648879388
"36037","2020","05","04","Genesee","New York",159,2,59053,492.935648879388
"36037","2020","05","05","Genesee","New York",159,2,59053,492.935648879388
"36037","2020","05","06","Genesee","New York",162,2,59053,492.935648879388
"36037","2020","05","07","Genesee","New York",168,2,59053,492.935648879388
"36037","2020","05","08","Genesee","New York",169,3,59053,492.935648879388
"36037","2020","05","09","Genesee","New York",170,3,59053,492.935648879388
"36037","2020","05","10","Genesee","New York",172,3,59053,492.935648879388
"36037","2020","05","11","Genesee","New York",173,3,59053,492.935648879388
"36037","2020","05","12","Genesee","New York",174,3,59053,492.935648879388
"36037","2020","05","13","Genesee","New York",174,3,59053,492.935648879388
"36037","2020","05","14","Genesee","New York",175,3,59053,492.935648879388
"36037","2020","05","15","Genesee","New York",175,3,59053,492.935648879388
"36037","2020","05","16","Genesee","New York",178,3,59053,492.935648879388
"36037","2020","05","17","Genesee","New York",180,3,59053,492.935648879388
"36037","2020","05","18","Genesee","New York",180,3,59053,492.935648879388
"36037","2020","05","19","Genesee","New York",182,4,59053,492.935648879388
"36037","2020","05","20","Genesee","New York",184,4,59053,492.935648879388
"36037","2020","05","21","Genesee","New York",188,4,59053,492.935648879388
"36037","2020","05","22","Genesee","New York",189,4,59053,492.935648879388
"36037","2020","05","23","Genesee","New York",191,4,59053,492.935648879388
"36037","2020","05","24","Genesee","New York",191,5,59053,492.935648879388
"36037","2020","05","25","Genesee","New York",192,5,59053,492.935648879388
"36037","2020","05","26","Genesee","New York",193,5,59053,492.935648879388
"36037","2020","05","27","Genesee","New York",195,5,59053,492.935648879388
"36037","2020","05","28","Genesee","New York",197,5,59053,492.935648879388
"36037","2020","05","29","Genesee","New York",199,5,59053,492.935648879388
"36037","2020","05","30","Genesee","New York",200,5,59053,492.935648879388
"36037","2020","05","31","Genesee","New York",202,5,59053,492.935648879388
"36037","2020","06","01","Genesee","New York",202,5,59053,492.935648879388
"36037","2020","06","02","Genesee","New York",202,5,59053,492.935648879388
"36037","2020","06","03","Genesee","New York",202,5,59053,492.935648879388
"36037","2020","06","04","Genesee","New York",205,6,59053,492.935648879388
"36037","2020","06","05","Genesee","New York",205,6,59053,492.935648879388
"36037","2020","06","06","Genesee","New York",206,6,59053,492.935648879388
"36037","2020","06","07","Genesee","New York",208,6,59053,492.935648879388
"36037","2020","06","08","Genesee","New York",208,6,59053,492.935648879388
"36037","2020","06","09","Genesee","New York",210,6,59053,492.935648879388
"36037","2020","06","10","Genesee","New York",211,6,59053,492.935648879388
"36037","2020","06","11","Genesee","New York",212,6,59053,492.935648879388
"36037","2020","06","12","Genesee","New York",212,6,59053,492.935648879388
"36037","2020","06","13","Genesee","New York",212,6,59053,492.935648879388
"36037","2020","06","14","Genesee","New York",212,6,59053,492.935648879388
"36037","2020","06","15","Genesee","New York",213,6,59053,492.935648879388
"36037","2020","06","16","Genesee","New York",213,6,59053,492.935648879388
"36037","2020","06","17","Genesee","New York",216,6,59053,492.935648879388
"36037","2020","06","18","Genesee","New York",217,6,59053,492.935648879388
"36037","2020","06","19","Genesee","New York",218,6,59053,492.935648879388
"36037","2020","06","20","Genesee","New York",222,6,59053,492.935648879388
"36037","2020","06","21","Genesee","New York",222,6,59053,492.935648879388
"36037","2020","06","22","Genesee","New York",225,6,59053,492.935648879388
"36037","2020","06","23","Genesee","New York",229,6,59053,492.935648879388
"36037","2020","06","24","Genesee","New York",230,6,59053,492.935648879388
"36037","2020","06","25","Genesee","New York",231,6,59053,492.935648879388
"36037","2020","06","26","Genesee","New York",232,6,59053,492.935648879388
"36037","2020","06","27","Genesee","New York",237,6,59053,492.935648879388
"36037","2020","06","28","Genesee","New York",238,6,59053,492.935648879388
"36037","2020","06","29","Genesee","New York",238,6,59053,492.935648879388
"36037","2020","06","30","Genesee","New York",238,6,59053,492.935648879388
"36037","2020","07","01","Genesee","New York",238,6,59053,492.935648879388
"36037","2020","07","02","Genesee","New York",238,6,59053,492.935648879388
"36037","2020","07","03","Genesee","New York",239,6,59053,492.935648879388
"36037","2020","07","04","Genesee","New York",239,6,59053,492.935648879388
"36037","2020","07","05","Genesee","New York",239,6,59053,492.935648879388
"36037","2020","07","06","Genesee","New York",242,6,59053,492.935648879388
"36037","2020","07","07","Genesee","New York",242,6,59053,492.935648879388
"36037","2020","07","08","Genesee","New York",244,6,59053,492.935648879388
"36037","2020","07","09","Genesee","New York",244,6,59053,492.935648879388
"36037","2020","07","10","Genesee","New York",246,6,59053,492.935648879388
"36037","2020","07","11","Genesee","New York",247,6,59053,492.935648879388
"36037","2020","07","12","Genesee","New York",250,6,59053,492.935648879388
"36037","2020","07","13","Genesee","New York",250,6,59053,492.935648879388
"36037","2020","07","14","Genesee","New York",252,6,59053,492.935648879388
"36037","2020","07","15","Genesee","New York",254,6,59053,492.935648879388
"36037","2020","07","16","Genesee","New York",254,6,59053,492.935648879388
"36037","2020","07","17","Genesee","New York",254,6,59053,492.935648879388
"36037","2020","07","18","Genesee","New York",256,6,59053,492.935648879388
"36037","2020","07","19","Genesee","New York",257,6,59053,492.935648879388
"36037","2020","07","20","Genesee","New York",258,6,59053,492.935648879388
"36037","2020","07","21","Genesee","New York",258,6,59053,492.935648879388
"36037","2020","07","22","Genesee","New York",258,6,59053,492.935648879388
"36037","2020","07","23","Genesee","New York",260,6,59053,492.935648879388
"36037","2020","07","24","Genesee","New York",261,6,59053,492.935648879388
"36037","2020","07","25","Genesee","New York",261,6,59053,492.935648879388
"36037","2020","07","26","Genesee","New York",264,6,59053,492.935648879388
"36037","2020","07","27","Genesee","New York",266,6,59053,492.935648879388
"36037","2020","07","28","Genesee","New York",266,6,59053,492.935648879388
"36037","2020","07","29","Genesee","New York",267,6,59053,492.935648879388
"36037","2020","07","30","Genesee","New York",270,6,59053,492.935648879388
"36037","2020","07","31","Genesee","New York",270,6,59053,492.935648879388
"36037","2020","08","01","Genesee","New York",272,6,59053,492.935648879388
"36037","2020","08","02","Genesee","New York",272,6,59053,492.935648879388
"36037","2020","08","03","Genesee","New York",273,6,59053,492.935648879388
"36037","2020","08","04","Genesee","New York",273,6,59053,492.935648879388
"36037","2020","08","05","Genesee","New York",274,6,59053,492.935648879388
"36037","2020","08","06","Genesee","New York",274,6,59053,492.935648879388
"36037","2020","08","07","Genesee","New York",277,6,59053,492.935648879388
"36037","2020","08","08","Genesee","New York",277,6,59053,492.935648879388
"36037","2020","08","09","Genesee","New York",277,6,59053,492.935648879388
"36037","2020","08","10","Genesee","New York",277,6,59053,492.935648879388
"36037","2020","08","11","Genesee","New York",279,6,59053,492.935648879388
"36037","2020","08","12","Genesee","New York",280,6,59053,492.935648879388
"36037","2020","08","13","Genesee","New York",280,6,59053,492.935648879388
"36037","2020","08","14","Genesee","New York",284,6,59053,492.935648879388
"36037","2020","08","15","Genesee","New York",284,6,59053,492.935648879388
"36037","2020","08","16","Genesee","New York",285,6,59053,492.935648879388
"36037","2020","08","17","Genesee","New York",285,6,59053,492.935648879388
"36037","2020","08","18","Genesee","New York",288,6,59053,492.935648879388
"36037","2020","08","19","Genesee","New York",289,6,59053,492.935648879388
"36037","2020","08","20","Genesee","New York",290,6,59053,492.935648879388
"36037","2020","08","21","Genesee","New York",290,6,59053,492.935648879388
"36037","2020","08","22","Genesee","New York",290,6,59053,492.935648879388
"36037","2020","08","23","Genesee","New York",290,6,59053,492.935648879388
"36037","2020","08","24","Genesee","New York",290,6,59053,492.935648879388
"36037","2020","08","25","Genesee","New York",291,6,59053,492.935648879388
"36037","2020","08","26","Genesee","New York",292,6,59053,492.935648879388
"36037","2020","08","27","Genesee","New York",292,6,59053,492.935648879388
"36037","2020","08","28","Genesee","New York",293,6,59053,492.935648879388
"36037","2020","08","29","Genesee","New York",293,6,59053,492.935648879388
"36037","2020","08","30","Genesee","New York",294,6,59053,492.935648879388
"36037","2020","08","31","Genesee","New York",295,6,59053,492.935648879388
"36037","2020","09","01","Genesee","New York",297,6,59053,492.935648879388
"36037","2020","09","02","Genesee","New York",297,6,59053,492.935648879388
"36037","2020","09","03","Genesee","New York",298,6,59053,492.935648879388
"36037","2020","09","04","Genesee","New York",300,6,59053,492.935648879388
"36037","2020","09","05","Genesee","New York",300,6,59053,492.935648879388
"36037","2020","09","06","Genesee","New York",301,6,59053,492.935648879388
"36037","2020","09","07","Genesee","New York",302,6,59053,492.935648879388
"36037","2020","09","08","Genesee","New York",303,6,59053,492.935648879388
"36037","2020","09","09","Genesee","New York",304,6,59053,492.935648879388
"36037","2020","09","10","Genesee","New York",306,6,59053,492.935648879388
"36037","2020","09","11","Genesee","New York",306,6,59053,492.935648879388
"36037","2020","09","12","Genesee","New York",307,6,59053,492.935648879388
"36037","2020","09","13","Genesee","New York",307,6,59053,492.935648879388
"36037","2020","09","14","Genesee","New York",307,6,59053,492.935648879388
"36037","2020","09","15","Genesee","New York",307,6,59053,492.935648879388
"36037","2020","09","16","Genesee","New York",307,6,59053,492.935648879388
"36037","2020","09","17","Genesee","New York",309,6,59053,492.935648879388
"36037","2020","09","18","Genesee","New York",309,6,59053,492.935648879388
"36037","2020","09","19","Genesee","New York",314,6,59053,492.935648879388
"36037","2020","09","20","Genesee","New York",314,6,59053,492.935648879388
"36037","2020","09","21","Genesee","New York",316,6,59053,492.935648879388
"36037","2020","09","22","Genesee","New York",317,6,59053,492.935648879388
"36037","2020","09","23","Genesee","New York",317,6,59053,492.935648879388
"36037","2020","09","24","Genesee","New York",317,6,59053,492.935648879388
"36037","2020","09","25","Genesee","New York",317,6,59053,492.935648879388
"36037","2020","09","26","Genesee","New York",319,6,59053,492.935648879388
"36037","2020","09","27","Genesee","New York",321,6,59053,492.935648879388
"36037","2020","09","28","Genesee","New York",321,6,59053,492.935648879388
"36037","2020","09","29","Genesee","New York",327,6,59053,492.935648879388
"36037","2020","09","30","Genesee","New York",330,6,59053,492.935648879388
"36037","2020","10","01","Genesee","New York",335,6,59053,492.935648879388
"36037","2020","10","02","Genesee","New York",336,6,59053,492.935648879388
"36037","2020","10","03","Genesee","New York",342,6,59053,492.935648879388
"36037","2020","10","04","Genesee","New York",344,6,59053,492.935648879388
"36037","2020","10","05","Genesee","New York",346,6,59053,492.935648879388
"36037","2020","10","06","Genesee","New York",351,6,59053,492.935648879388
"36037","2020","10","07","Genesee","New York",352,6,59053,492.935648879388
"36037","2020","10","08","Genesee","New York",355,6,59053,492.935648879388
"36037","2020","10","09","Genesee","New York",358,6,59053,492.935648879388
"36037","2020","10","10","Genesee","New York",358,6,59053,492.935648879388
"36037","2020","10","11","Genesee","New York",358,6,59053,492.935648879388
"36037","2020","10","12","Genesee","New York",359,6,59053,492.935648879388
"36037","2020","10","13","Genesee","New York",360,6,59053,492.935648879388
"36037","2020","10","14","Genesee","New York",363,6,59053,492.935648879388
"36037","2020","10","15","Genesee","New York",370,6,59053,492.935648879388
"36037","2020","10","16","Genesee","New York",371,6,59053,492.935648879388
"36037","2020","10","17","Genesee","New York",371,6,59053,492.935648879388
"36037","2020","10","18","Genesee","New York",371,6,59053,492.935648879388
"36037","2020","10","19","Genesee","New York",371,6,59053,492.935648879388
"36037","2020","10","20","Genesee","New York",371,6,59053,492.935648879388
"36037","2020","10","21","Genesee","New York",372,6,59053,492.935648879388
"36037","2020","10","22","Genesee","New York",373,6,59053,492.935648879388
"36037","2020","10","23","Genesee","New York",377,6,59053,492.935648879388
"36037","2020","10","24","Genesee","New York",379,6,59053,492.935648879388
"36037","2020","10","25","Genesee","New York",380,6,59053,492.935648879388
"36037","2020","10","26","Genesee","New York",381,6,59053,492.935648879388
"36037","2020","10","27","Genesee","New York",384,6,59053,492.935648879388
"36037","2020","10","28","Genesee","New York",388,6,59053,492.935648879388
"36037","2020","10","29","Genesee","New York",396,6,59053,492.935648879388
"36037","2020","10","30","Genesee","New York",406,6,59053,492.935648879388
"36037","2020","10","31","Genesee","New York",407,6,59053,492.935648879388
"36037","2020","11","01","Genesee","New York",411,6,59053,492.935648879388
"36037","2020","11","02","Genesee","New York",413,6,59053,492.935648879388
"36037","2020","11","03","Genesee","New York",420,6,59053,492.935648879388
"36037","2020","11","04","Genesee","New York",428,6,59053,492.935648879388
"36037","2020","11","05","Genesee","New York",441,6,59053,492.935648879388
"36037","2020","11","06","Genesee","New York",450,6,59053,492.935648879388
"36037","2020","11","07","Genesee","New York",465,6,59053,492.935648879388
"36037","2020","11","08","Genesee","New York",478,6,59053,492.935648879388
"36037","2020","11","09","Genesee","New York",495,6,59053,492.935648879388
"36037","2020","11","10","Genesee","New York",510,6,59053,492.935648879388
"36037","2020","11","11","Genesee","New York",527,6,59053,492.935648879388
"36037","2020","11","12","Genesee","New York",541,6,59053,492.935648879388
"36037","2020","11","13","Genesee","New York",584,6,59053,492.935648879388
"36037","2020","11","14","Genesee","New York",597,6,59053,492.935648879388
"36037","2020","11","15","Genesee","New York",603,6,59053,492.935648879388
"36037","2020","11","16","Genesee","New York",615,6,59053,492.935648879388
"36037","2020","11","17","Genesee","New York",635,6,59053,492.935648879388
"36037","2020","11","18","Genesee","New York",655,6,59053,492.935648879388
"36037","2020","11","19","Genesee","New York",674,6,59053,492.935648879388
"36037","2020","11","20","Genesee","New York",695,7,59053,492.935648879388
"36037","2020","11","21","Genesee","New York",735,7,59053,492.935648879388
"36037","2020","11","22","Genesee","New York",758,7,59053,492.935648879388
"36037","2020","11","23","Genesee","New York",800,8,59053,492.935648879388
"36037","2020","11","24","Genesee","New York",819,8,59053,492.935648879388
"36037","2020","11","25","Genesee","New York",845,8,59053,492.935648879388
"36037","2020","11","26","Genesee","New York",890,9,59053,492.935648879388
"36037","2020","11","27","Genesee","New York",932,9,59053,492.935648879388
"36037","2020","11","28","Genesee","New York",966,9,59053,492.935648879388
"36037","2020","11","29","Genesee","New York",997,9,59053,492.935648879388
"36037","2020","11","30","Genesee","New York",1028,9,59053,492.935648879388
"36037","2020","12","01","Genesee","New York",1076,10,59053,492.935648879388
"36037","2020","12","02","Genesee","New York",1114,10,59053,492.935648879388
"36037","2020","12","03","Genesee","New York",1158,12,59053,492.935648879388
"36037","2020","12","04","Genesee","New York",1202,13,59053,492.935648879388
"36039","2020","03","15","Greene","New York",2,0,48069,647.161199331
"36039","2020","03","16","Greene","New York",2,0,48069,647.161199331
"36039","2020","03","17","Greene","New York",2,0,48069,647.161199331
"36039","2020","03","18","Greene","New York",2,0,48069,647.161199331
"36039","2020","03","19","Greene","New York",2,0,48069,647.161199331
"36039","2020","03","20","Greene","New York",2,0,48069,647.161199331
"36039","2020","03","21","Greene","New York",2,0,48069,647.161199331
"36039","2020","03","22","Greene","New York",2,0,48069,647.161199331
"36039","2020","03","23","Greene","New York",4,0,48069,647.161199331
"36039","2020","03","24","Greene","New York",4,0,48069,647.161199331
"36039","2020","03","25","Greene","New York",4,0,48069,647.161199331
"36039","2020","03","26","Greene","New York",5,0,48069,647.161199331
"36039","2020","03","27","Greene","New York",6,0,48069,647.161199331
"36039","2020","03","28","Greene","New York",7,0,48069,647.161199331
"36039","2020","03","29","Greene","New York",7,0,48069,647.161199331
"36039","2020","03","30","Greene","New York",10,0,48069,647.161199331
"36039","2020","03","31","Greene","New York",16,0,48069,647.161199331
"36039","2020","04","01","Greene","New York",18,0,48069,647.161199331
"36039","2020","04","02","Greene","New York",21,0,48069,647.161199331
"36039","2020","04","03","Greene","New York",21,0,48069,647.161199331
"36039","2020","04","04","Greene","New York",27,0,48069,647.161199331
"36039","2020","04","05","Greene","New York",27,0,48069,647.161199331
"36039","2020","04","06","Greene","New York",27,0,48069,647.161199331
"36039","2020","04","07","Greene","New York",24,0,48069,647.161199331
"36039","2020","04","08","Greene","New York",25,0,48069,647.161199331
"36039","2020","04","09","Greene","New York",28,0,48069,647.161199331
"36039","2020","04","10","Greene","New York",34,0,48069,647.161199331
"36039","2020","04","11","Greene","New York",37,0,48069,647.161199331
"36039","2020","04","12","Greene","New York",44,0,48069,647.161199331
"36039","2020","04","13","Greene","New York",45,0,48069,647.161199331
"36039","2020","04","14","Greene","New York",66,0,48069,647.161199331
"36039","2020","04","15","Greene","New York",73,0,48069,647.161199331
"36039","2020","04","16","Greene","New York",74,0,48069,647.161199331
"36039","2020","04","17","Greene","New York",77,0,48069,647.161199331
"36039","2020","04","18","Greene","New York",82,0,48069,647.161199331
"36039","2020","04","19","Greene","New York",85,0,48069,647.161199331
"36039","2020","04","20","Greene","New York",86,0,48069,647.161199331
"36039","2020","04","21","Greene","New York",87,0,48069,647.161199331
"36039","2020","04","22","Greene","New York",87,0,48069,647.161199331
"36039","2020","04","23","Greene","New York",89,0,48069,647.161199331
"36039","2020","04","24","Greene","New York",90,0,48069,647.161199331
"36039","2020","04","25","Greene","New York",107,0,48069,647.161199331
"36039","2020","04","26","Greene","New York",110,0,48069,647.161199331
"36039","2020","04","27","Greene","New York",111,0,48069,647.161199331
"36039","2020","04","28","Greene","New York",112,0,48069,647.161199331
"36039","2020","04","29","Greene","New York",114,0,48069,647.161199331
"36039","2020","04","30","Greene","New York",131,0,48069,647.161199331
"36039","2020","05","01","Greene","New York",139,1,48069,647.161199331
"36039","2020","05","02","Greene","New York",142,1,48069,647.161199331
"36039","2020","05","03","Greene","New York",151,1,48069,647.161199331
"36039","2020","05","04","Greene","New York",154,1,48069,647.161199331
"36039","2020","05","05","Greene","New York",166,1,48069,647.161199331
"36039","2020","05","06","Greene","New York",188,2,48069,647.161199331
"36039","2020","05","07","Greene","New York",198,2,48069,647.161199331
"36039","2020","05","08","Greene","New York",199,2,48069,647.161199331
"36039","2020","05","09","Greene","New York",204,2,48069,647.161199331
"36039","2020","05","10","Greene","New York",206,2,48069,647.161199331
"36039","2020","05","11","Greene","New York",206,2,48069,647.161199331
"36039","2020","05","12","Greene","New York",206,2,48069,647.161199331
"36039","2020","05","13","Greene","New York",206,2,48069,647.161199331
"36039","2020","05","14","Greene","New York",207,2,48069,647.161199331
"36039","2020","05","15","Greene","New York",209,2,48069,647.161199331
"36039","2020","05","16","Greene","New York",211,3,48069,647.161199331
"36039","2020","05","17","Greene","New York",212,3,48069,647.161199331
"36039","2020","05","18","Greene","New York",213,3,48069,647.161199331
"36039","2020","05","19","Greene","New York",214,4,48069,647.161199331
"36039","2020","05","20","Greene","New York",215,4,48069,647.161199331
"36039","2020","05","21","Greene","New York",215,4,48069,647.161199331
"36039","2020","05","22","Greene","New York",215,4,48069,647.161199331
"36039","2020","05","23","Greene","New York",217,5,48069,647.161199331
"36039","2020","05","24","Greene","New York",220,5,48069,647.161199331
"36039","2020","05","25","Greene","New York",225,5,48069,647.161199331
"36039","2020","05","26","Greene","New York",225,5,48069,647.161199331
"36039","2020","05","27","Greene","New York",231,5,48069,647.161199331
"36039","2020","05","28","Greene","New York",236,5,48069,647.161199331
"36039","2020","05","29","Greene","New York",237,5,48069,647.161199331
"36039","2020","05","30","Greene","New York",238,5,48069,647.161199331
"36039","2020","05","31","Greene","New York",238,5,48069,647.161199331
"36039","2020","06","01","Greene","New York",239,5,48069,647.161199331
"36039","2020","06","02","Greene","New York",241,5,48069,647.161199331
"36039","2020","06","03","Greene","New York",241,5,48069,647.161199331
"36039","2020","06","04","Greene","New York",241,5,48069,647.161199331
"36039","2020","06","05","Greene","New York",242,5,48069,647.161199331
"36039","2020","06","06","Greene","New York",246,5,48069,647.161199331
"36039","2020","06","07","Greene","New York",246,5,48069,647.161199331
"36039","2020","06","08","Greene","New York",247,5,48069,647.161199331
"36039","2020","06","09","Greene","New York",248,5,48069,647.161199331
"36039","2020","06","10","Greene","New York",249,5,48069,647.161199331
"36039","2020","06","11","Greene","New York",249,5,48069,647.161199331
"36039","2020","06","12","Greene","New York",249,5,48069,647.161199331
"36039","2020","06","13","Greene","New York",250,5,48069,647.161199331
"36039","2020","06","14","Greene","New York",251,5,48069,647.161199331
"36039","2020","06","15","Greene","New York",251,5,48069,647.161199331
"36039","2020","06","16","Greene","New York",252,5,48069,647.161199331
"36039","2020","06","17","Greene","New York",252,5,48069,647.161199331
"36039","2020","06","18","Greene","New York",252,5,48069,647.161199331
"36039","2020","06","19","Greene","New York",254,5,48069,647.161199331
"36039","2020","06","20","Greene","New York",255,5,48069,647.161199331
"36039","2020","06","21","Greene","New York",256,5,48069,647.161199331
"36039","2020","06","22","Greene","New York",256,5,48069,647.161199331
"36039","2020","06","23","Greene","New York",256,5,48069,647.161199331
"36039","2020","06","24","Greene","New York",256,5,48069,647.161199331
"36039","2020","06","25","Greene","New York",257,5,48069,647.161199331
"36039","2020","06","26","Greene","New York",257,5,48069,647.161199331
"36039","2020","06","27","Greene","New York",260,5,48069,647.161199331
"36039","2020","06","28","Greene","New York",260,5,48069,647.161199331
"36039","2020","06","29","Greene","New York",260,5,48069,647.161199331
"36039","2020","06","30","Greene","New York",260,5,48069,647.161199331
"36039","2020","07","01","Greene","New York",260,5,48069,647.161199331
"36039","2020","07","02","Greene","New York",260,5,48069,647.161199331
"36039","2020","07","03","Greene","New York",263,5,48069,647.161199331
"36039","2020","07","04","Greene","New York",263,5,48069,647.161199331
"36039","2020","07","05","Greene","New York",263,5,48069,647.161199331
"36039","2020","07","06","Greene","New York",263,5,48069,647.161199331
"36039","2020","07","07","Greene","New York",263,5,48069,647.161199331
"36039","2020","07","08","Greene","New York",263,5,48069,647.161199331
"36039","2020","07","09","Greene","New York",263,5,48069,647.161199331
"36039","2020","07","10","Greene","New York",264,5,48069,647.161199331
"36039","2020","07","11","Greene","New York",265,5,48069,647.161199331
"36039","2020","07","12","Greene","New York",266,5,48069,647.161199331
"36039","2020","07","13","Greene","New York",266,5,48069,647.161199331
"36039","2020","07","14","Greene","New York",267,5,48069,647.161199331
"36039","2020","07","15","Greene","New York",271,5,48069,647.161199331
"36039","2020","07","16","Greene","New York",271,5,48069,647.161199331
"36039","2020","07","17","Greene","New York",271,5,48069,647.161199331
"36039","2020","07","18","Greene","New York",271,5,48069,647.161199331
"36039","2020","07","19","Greene","New York",272,5,48069,647.161199331
"36039","2020","07","20","Greene","New York",272,5,48069,647.161199331
"36039","2020","07","21","Greene","New York",272,5,48069,647.161199331
"36039","2020","07","22","Greene","New York",272,5,48069,647.161199331
"36039","2020","07","23","Greene","New York",273,5,48069,647.161199331
"36039","2020","07","24","Greene","New York",278,5,48069,647.161199331
"36039","2020","07","25","Greene","New York",279,5,48069,647.161199331
"36039","2020","07","26","Greene","New York",281,5,48069,647.161199331
"36039","2020","07","27","Greene","New York",282,5,48069,647.161199331
"36039","2020","07","28","Greene","New York",283,5,48069,647.161199331
"36039","2020","07","29","Greene","New York",285,5,48069,647.161199331
"36039","2020","07","30","Greene","New York",287,5,48069,647.161199331
"36039","2020","07","31","Greene","New York",289,5,48069,647.161199331
"36039","2020","08","01","Greene","New York",289,5,48069,647.161199331
"36039","2020","08","02","Greene","New York",289,5,48069,647.161199331
"36039","2020","08","03","Greene","New York",289,5,48069,647.161199331
"36039","2020","08","04","Greene","New York",289,5,48069,647.161199331
"36039","2020","08","05","Greene","New York",289,5,48069,647.161199331
"36039","2020","08","06","Greene","New York",290,13,48069,647.161199331
"36039","2020","08","07","Greene","New York",291,13,48069,647.161199331
"36039","2020","08","08","Greene","New York",291,13,48069,647.161199331
"36039","2020","08","09","Greene","New York",292,13,48069,647.161199331
"36039","2020","08","10","Greene","New York",293,13,48069,647.161199331
"36039","2020","08","11","Greene","New York",294,13,48069,647.161199331
"36039","2020","08","12","Greene","New York",295,13,48069,647.161199331
"36039","2020","08","13","Greene","New York",296,13,48069,647.161199331
"36039","2020","08","14","Greene","New York",296,13,48069,647.161199331
"36039","2020","08","15","Greene","New York",297,13,48069,647.161199331
"36039","2020","08","16","Greene","New York",298,13,48069,647.161199331
"36039","2020","08","17","Greene","New York",298,13,48069,647.161199331
"36039","2020","08","18","Greene","New York",300,13,48069,647.161199331
"36039","2020","08","19","Greene","New York",300,13,48069,647.161199331
"36039","2020","08","20","Greene","New York",301,13,48069,647.161199331
"36039","2020","08","21","Greene","New York",304,13,48069,647.161199331
"36039","2020","08","22","Greene","New York",305,13,48069,647.161199331
"36039","2020","08","23","Greene","New York",305,13,48069,647.161199331
"36039","2020","08","24","Greene","New York",305,13,48069,647.161199331
"36039","2020","08","25","Greene","New York",305,13,48069,647.161199331
"36039","2020","08","26","Greene","New York",306,13,48069,647.161199331
"36039","2020","08","27","Greene","New York",306,13,48069,647.161199331
"36039","2020","08","28","Greene","New York",306,13,48069,647.161199331
"36039","2020","08","29","Greene","New York",307,13,48069,647.161199331
"36039","2020","08","30","Greene","New York",307,13,48069,647.161199331
"36039","2020","08","31","Greene","New York",307,13,48069,647.161199331
"36039","2020","09","01","Greene","New York",309,14,48069,647.161199331
"36039","2020","09","02","Greene","New York",310,14,48069,647.161199331
"36039","2020","09","03","Greene","New York",310,14,48069,647.161199331
"36039","2020","09","04","Greene","New York",313,14,48069,647.161199331
"36039","2020","09","05","Greene","New York",313,14,48069,647.161199331
"36039","2020","09","06","Greene","New York",314,14,48069,647.161199331
"36039","2020","09","07","Greene","New York",314,14,48069,647.161199331
