play_id,game_id,drive,posteam,receiver,passer,epa
1167,2023_01_ARI_WAS,6,ARI,Z.Ertz,J.Dobbs,-0.064858503988944
1192,2023_01_ARI_WAS,6,ARI,NA,NA,-1.2273823028663173
1214,2023_01_ARI_WAS,6,ARI,M.Brown,J.Dobbs,-0.9822446753017375
1237,2023_01_ARI_WAS,6,ARI,NA,NA,2.0987480974502635
1257,2023_01_ARI_WAS,7,WAS,NA,NA,0
1280,2023_01_ARI_WAS,7,WAS,NA,NA,0.22530239494517446
1302,2023_01_ARI_WAS,7,WAS,NA,NA,0.5088563784956932
1327,2023_01_ARI_WAS,7,WAS,NA,S.Howell,-0.04525962192565203
1349,2023_01_ARI_WAS,7,WAS,NA,NA,-0.17578822560608387
1371,2023_01_ARI_WAS,7,WAS,T.McLaurin,S.Howell,1.642313018674031
1399,2023_01_ARI_WAS,7,WAS,C.Samuel,S.Howell,-0.4742213620338589
1424,2023_01_ARI_WAS,7,WAS,C.Turner,S.Howell,1.498290884133894
1449,2023_01_ARI_WAS,7,WAS,NA,NA,-4.776597657997627
1487,2023_01_ARI_WAS,8,ARI,NA,NA,-0.3834751006215811
1516,2023_01_ARI_WAS,8,ARI,M.Brown,J.Dobbs,-0.5699836686253548
1552,2023_01_ARI_WAS,8,ARI,NA,NA,0.2199657028540969
1581,2023_01_ARI_WAS,8,ARI,NA,J.Dobbs,-1.3622355917468667
1601,2023_01_ARI_WAS,8,ARI,NA,NA,-0.8071397899184376
1620,2023_01_ARI_WAS,9,WAS,T.McLaurin,S.Howell,0.7192315106512979
1657,2023_01_ARI_WAS,9,WAS,NA,S.Howell,-0.39898528961930424
1679,2023_01_ARI_WAS,9,WAS,T.McLaurin,S.Howell,-0.6679008236387745
1702,2023_01_ARI_WAS,9,WAS,NA,S.Howell,-2.1901073765475303
1722,2023_01_ARI_WAS,9,WAS,NA,NA,-0.21901620377320796
1742,2023_01_ARI_WAS,10,ARI,NA,NA,-0.14436243404634297
1764,2023_01_ARI_WAS,10,ARI,T.McBride,J.Dobbs,0.8752824711846188
1794,2023_01_ARI_WAS,10,ARI,T.McBride,J.Dobbs,0.7226734878495336
1824,2023_01_ARI_WAS,10,ARI,NA,NA,-0.7450374105246738
1848,2023_01_ARI_WAS,10,ARI,Z.Ertz,J.Dobbs,-0.0835179437417537
1880,2023_01_ARI_WAS,10,ARI,NA,J.Dobbs,-0.7460973989218473
1925,2023_01_ARI_WAS,10,ARI,NA,NA,-0.2834115093573928
1947,2023_01_ARI_WAS,10,ARI,NA,NA,-0.13561445497907698
1988,2023_01_ARI_WAS,11,WAS,J.Dotson,S.Howell,0.2783884012605995
2013,2023_01_ARI_WAS,11,WAS,T.McLaurin,S.Howell,-0.26573912671301514
2036,2023_01_ARI_WAS,11,WAS,L.Thomas,S.Howell,-0.23568136186804622
2059,2023_01_ARI_WAS,11,WAS,NA,S.Howell,-7.299713754327968
2097,2023_01_ARI_WAS,NA,ARI,NA,NA,0.067573003107633145
2112,2023_01_ARI_WAS,12,WAS,NA,NA,-0.3845406800392084
2135,2023_01_ARI_WAS,12,WAS,C.Samuel,S.Howell,0.469654607528355
2160,2023_01_ARI_WAS,12,WAS,J.Dotson,S.Howell,-0.2282242503715679
2183,2023_01_ARI_WAS,12,WAS,L.Thomas,S.Howell,0.8119780547567643
2208,2023_01_ARI_WAS,12,WAS,C.Turner,S.Howell,-0.27127755427500233
2238,2023_01_ARI_WAS,12,WAS,C.Samuel,S.Howell,1.9087218002532609
2268,2023_01_ARI_WAS,12,WAS,NA,S.Howell,-0.07949454315525362
2291,2023_01_ARI_WAS,12,WAS,NA,NA,0.13658287208813125
2343,2023_01_ARI_WAS,13,ARI,NA,NA,-0
2359,2023_01_ARI_WAS,13,ARI,M.Brown,J.Dobbs,0.8003679662942886
2389,2023_01_ARI_WAS,13,ARI,NA,NA,0.21355765732005239
2421,2023_01_ARI_WAS,13,ARI,Mi.Wilson,J.Dobbs,1.108738571871072
2447,2023_01_ARI_WAS,13,ARI,Z.Ertz,J.Dobbs,0.15748044685460627
2472,2023_01_ARI_WAS,13,ARI,Z.Ertz,J.Dobbs,-0.8627524906769395
2495,2023_01_ARI_WAS,13,ARI,M.Brown,J.Dobbs,1.8337758776033297
2520,2023_01_ARI_WAS,13,ARI,J.Conner,J.Dobbs,0.730873191729188
2545,2023_01_ARI_WAS,13,ARI,R.Moore,J.Dobbs,-0.506711055058986
2570,2023_01_ARI_WAS,13,ARI,J.Conner,J.Dobbs,-1.100682838819921
2599,2023_01_ARI_WAS,13,ARI,M.Brown,J.Dobbs,-0.5786563324481175
2622,2023_01_ARI_WAS,13,ARI,NA,NA,0.43378663854393373
2642,2023_01_ARI_WAS,14,WAS,NA,NA,0
2672,2023_01_ARI_WAS,14,WAS,L.Thomas,S.Howell,0.20331336464732885
2697,2023_01_ARI_WAS,14,WAS,NA,NA,0.5662475766148418
2719,2023_01_ARI_WAS,14,WAS,J.Dotson,S.Howell,-0.04233344295062125
2744,2023_01_ARI_WAS,14,WAS,NA,NA,0.7162407287396491
2766,2023_01_ARI_WAS,14,WAS,NA,NA,-0.5013902876526117
2788,2023_01_ARI_WAS,14,WAS,NA,S.Howell,-1.6938697756268084
2808,2023_01_ARI_WAS,14,WAS,NA,S.Howell,-0.5198008418083191
2850,2023_01_ARI_WAS,14,WAS,NA,S.Howell,-1.5269719851203263
2870,2023_01_ARI_WAS,14,WAS,NA,NA,0.5121009396389127
2900,2023_01_ARI_WAS,15,ARI,NA,NA,0.7529116508085281
2935,2023_01_ARI_WAS,15,ARI,NA,NA,0.07077202433720231
2957,2023_01_ARI_WAS,15,ARI,NA,NA,-0.5783435550983995
2981,2023_01_ARI_WAS,15,ARI,NA,NA,-0.7307225354015827
3003,2023_01_ARI_WAS,15,ARI,Z.Ertz,J.Dobbs,-1.3472197325900197
3026,2023_01_ARI_WAS,15,ARI,NA,NA,-0.3814579907339066
3052,2023_01_ARI_WAS,16,WAS,NA,S.Howell,-1.123351656133309
3099,2023_01_ARI_WAS,16,WAS,B.Robinson,S.Howell,-0.6099580228328705
3122,2023_01_ARI_WAS,16,WAS,L.Thomas,S.Howell,-0.8148003555834293
3145,2023_01_ARI_WAS,16,WAS,L.Thomas,S.Howell,-0.012830125633627176
3170,2023_01_ARI_WAS,16,WAS,NA,NA,-0.5807086396962404
3196,2023_01_ARI_WAS,17,ARI,NA,NA,-0.7083877637051046
3225,2023_01_ARI_WAS,17,ARI,NA,NA,-1.3284938600845635
3247,2023_01_ARI_WAS,17,ARI,NA,J.Dobbs,-3.8876516823656857
3285,2023_01_ARI_WAS,18,WAS,NA,NA,-0.12440344551578164
3307,2023_01_ARI_WAS,18,WAS,NA,NA,0
3327,2023_01_ARI_WAS,18,WAS,NA,NA,0.8830502456403337
3349,2023_01_ARI_WAS,18,WAS,NA,NA,0.2298658883664757
3392,2023_01_ARI_WAS,18,WAS,NA,NA,0.3041365599492565
3414,2023_01_ARI_WAS,18,WAS,NA,S.Howell,-0.5797223638510332
3437,2023_01_ARI_WAS,18,WAS,NA,NA,-0.6536701585864648
3459,2023_01_ARI_WAS,18,WAS,NA,S.Howell,2.813332204183098
3482,2023_01_ARI_WAS,18,WAS,NA,NA,0.067573003107633145
3497,2023_01_ARI_WAS,19,ARI,NA,NA,-0
3520,2023_01_ARI_WAS,19,ARI,NA,NA,-0.9224811373278499
3542,2023_01_ARI_WAS,19,ARI,J.Conner,J.Dobbs,-0.981865675188601
3567,2023_01_ARI_WAS,19,ARI,R.Moore,J.Dobbs,-0.7855404699221253
3592,2023_01_ARI_WAS,19,ARI,NA,NA,0.6871715649031103
3612,2023_01_ARI_WAS,20,WAS,NA,NA,-0.3445652606897056
3641,2023_01_ARI_WAS,20,WAS,NA,NA,-1.4123334244359285
3676,2023_01_ARI_WAS,20,WAS,A.Gibson,S.Howell,0.38347411272116005
3748,2023_01_ARI_WAS,20,WAS,NA,NA,-0.6288632215000689
3774,2023_01_ARI_WAS,21,ARI,Mi.Wilson,J.Dobbs,-0.461896198336035
3797,2023_01_ARI_WAS,21,ARI,NA,NA,0.41764202900230885
3819,2023_01_ARI_WAS,21,ARI,NA,NA,0.7318516375962645
3841,2023_01_ARI_WAS,21,ARI,NA,NA,-0.9964321155566722
3868,2023_01_ARI_WAS,21,ARI,NA,NA,0.013936920324340463
3890,2023_01_ARI_WAS,21,ARI,M.Brown,J.Dobbs,1.4927235116483644
3920,2023_01_ARI_WAS,21,ARI,G.Swaim,J.Dobbs,-0.5641036507440731
3961,2023_01_ARI_WAS,21,ARI,NA,NA,-5.8851088773226365
3999,2023_01_ARI_WAS,22,WAS,NA,NA,-0.5103324189549312
4021,2023_01_ARI_WAS,22,WAS,NA,NA,-0.2550104485708289
4043,2023_01_ARI_WAS,22,WAS,NA,NA,-0.744060642696601
4065,2023_01_ARI_WAS,22,WAS,NA,NA,0.25824541444253235
4085,2023_01_ARI_WAS,23,ARI,NA,NA,-0
4101,2023_01_ARI_WAS,23,ARI,Mi.Wilson,J.Dobbs,-0.14757641055621207
4126,2023_01_ARI_WAS,23,ARI,Z.Ertz,J.Dobbs,0.7065683148102835
4160,2023_01_ARI_WAS,23,ARI,NA,NA,-0.09546334343031049
4182,2023_01_ARI_WAS,23,ARI,J.Conner,J.Dobbs,-0.19079106312710792
4214,2023_01_ARI_WAS,23,ARI,NA,J.Dobbs,-1.1904398396145552
4234,2023_01_ARI_WAS,23,ARI,Z.Ertz,J.Dobbs,-0.32446108222939074
4271,2023_01_ARI_WAS,23,ARI,Mi.Wilson,J.Dobbs,-2.571589706989471
4294,2023_01_ARI_WAS,24,WAS,NA,NA,-0.4255107720964588
4316,2023_01_ARI_WAS,24,WAS,NA,NA,-0.9120078327250667
4356,2023_01_ARI_WAS,24,WAS,NA,NA,-0.5673697535530664
4406,2023_01_ARI_WAS,24,WAS,NA,NA,-0.09503323072567582
4428,2023_01_ARI_WAS,24,WAS,NA,NA,-0.5406090817996301
4452,2023_01_ARI_WAS,24,WAS,NA,NA,-0.24054666940355673
4482,2023_01_ARI_WAS,NA,WAS,NA,NA,NA
42,2023_01_BUF_NYJ,1,BUF,NA,NA,-0
58,2023_01_BUF_NYJ,1,BUF,S.Diggs,J.Allen,0.4731291946955025
83,2023_01_BUF_NYJ,1,BUF,D.Harty,J.Allen,0.36748825456015766
108,2023_01_BUF_NYJ,1,BUF,NA,NA,-0.2664906589780003
130,2023_01_BUF_NYJ,1,BUF,NA,NA,-0.5304280836135149
152,2023_01_BUF_NYJ,1,BUF,S.Diggs,J.Allen,-1.5179389077238739
175,2023_01_BUF_NYJ,1,BUF,NA,NA,0.2225801032036543
195,2023_01_BUF_NYJ,2,NYJ,NA,NA,1.7978376294486225
222,2023_01_BUF_NYJ,2,NYJ,NA,A.Rodgers,-0.5101720576640218
245,2023_01_BUF_NYJ,2,NYJ,T.Conklin,A.Rodgers,0.8637313144281507
279,2023_01_BUF_NYJ,2,NYJ,NA,A.Rodgers,-1.5217878266703337
299,2023_01_BUF_NYJ,2,NYJ,G.Wilson,Z.Wilson,-0.5836059767752886
331,2023_01_BUF_NYJ,2,NYJ,Mi.Carter,Z.Wilson,-0.6657932442612946
360,2023_01_BUF_NYJ,2,NYJ,NA,NA,-0.42465713853016496
382,2023_01_BUF_NYJ,3,BUF,NA,NA,-0.6532039903104305
413,2023_01_BUF_NYJ,3,BUF,NA,NA,0.07309511536732316
435,2023_01_BUF_NYJ,3,BUF,D.Harty,J.Allen,-0.6787971598096192
460,2023_01_BUF_NYJ,3,BUF,NA,J.Allen,2.3505734838545322
482,2023_01_BUF_NYJ,3,BUF,D.Harty,J.Allen,-0.22922771563753486
512,2023_01_BUF_NYJ,3,BUF,NA,NA,1.0414874604903162
534,2023_01_BUF_NYJ,3,BUF,D.Knox,J.Allen,0.2863853892777115
559,2023_01_BUF_NYJ,3,BUF,S.Diggs,J.Allen,1.1066999948816374
584,2023_01_BUF_NYJ,3,BUF,NA,J.Allen,-1.7085401964141056
604,2023_01_BUF_NYJ,3,BUF,D.Knox,J.Allen,-0.41827339748851955
629,2023_01_BUF_NYJ,3,BUF,D.Harris,J.Allen,0.6404013734196554
654,2023_01_BUF_NYJ,3,BUF,NA,NA,0.6263900734132846
674,2023_01_BUF_NYJ,4,NYJ,NA,NA,-0.4398941465187818
709,2023_01_BUF_NYJ,4,NYJ,NA,Z.Wilson,-0.5775243467651308
755,2023_01_BUF_NYJ,4,NYJ,NA,NA,-0.5992470532655716
779,2023_01_BUF_NYJ,4,NYJ,D.Cook,Z.Wilson,-0.40932667441666126
804,2023_01_BUF_NYJ,4,NYJ,A.Lazard,Z.Wilson,3.164993394399062
829,2023_01_BUF_NYJ,4,NYJ,NA,NA,-0.03355045593343675
851,2023_01_BUF_NYJ,4,NYJ,NA,NA,-1.365086839767173
873,2023_01_BUF_NYJ,4,NYJ,NA,Z.Wilson,-2.008325103437528
893,2023_01_BUF_NYJ,4,NYJ,NA,NA,0
913,2023_01_BUF_NYJ,4,NYJ,NA,NA,-0.2786149433813989
933,2023_01_BUF_NYJ,5,BUF,NA,J.Allen,-0.9778271620161831
962,2023_01_BUF_NYJ,5,BUF,J.Cook,J.Allen,-0.21534648025408387
993,2023_01_BUF_NYJ,5,BUF,D.Harty,J.Allen,0.019085203763097525
1020,2023_01_BUF_NYJ,6,NYJ,NA,NA,5.050322447437793
1054,2023_01_BUF_NYJ,6,NYJ,NA,NA,-0.5003630864084698
1076,2023_01_BUF_NYJ,6,NYJ,NA,NA,-0.2250457180198282
1098,2023_01_BUF_NYJ,6,NYJ,NA,Z.Wilson,-1.420483550323575
1121,2023_01_BUF_NYJ,6,NYJ,NA,NA,0.09435099745069753
1141,2023_01_BUF_NYJ,7,BUF,NA,NA,-0
1164,2023_01_BUF_NYJ,7,BUF,NA,NA,-1.2237216671928763
1186,2023_01_BUF_NYJ,7,BUF,S.Diggs,J.Allen,1.88063899660483
1216,2023_01_BUF_NYJ,7,BUF,J.Cook,J.Allen,-0.5057686909567565
1239,2023_01_BUF_NYJ,7,BUF,D.Kincaid,J.Allen,0.44857659889385104
1264,2023_01_BUF_NYJ,7,BUF,NA,J.Allen,0.9260298386216164
1291,2023_01_BUF_NYJ,7,BUF,NA,NA,0.8717837661970407
1329,2023_01_BUF_NYJ,7,BUF,NA,NA,-0.8238107595825568
1356,2023_01_BUF_NYJ,7,BUF,G.Davis,J.Allen,2.2662347269360907
1381,2023_01_BUF_NYJ,7,BUF,S.Diggs,J.Allen,-0.12527393305208534
1406,2023_01_BUF_NYJ,7,BUF,NA,NA,-0.48061497445451096
1428,2023_01_BUF_NYJ,7,BUF,S.Diggs,J.Allen,2.7097704806365073
1454,2023_01_BUF_NYJ,7,BUF,NA,NA,0.067573003107633145
1469,2023_01_BUF_NYJ,8,NYJ,NA,NA,0.06352262385189533
1499,2023_01_BUF_NYJ,8,NYJ,T.Conklin,Z.Wilson,-0.47521815448999405
1524,2023_01_BUF_NYJ,8,NYJ,NA,NA,1.1530462827067822
1551,2023_01_BUF_NYJ,8,NYJ,R.Cobb,Z.Wilson,-3.9241312073427252
1589,2023_01_BUF_NYJ,9,BUF,D.Kincaid,J.Allen,0.20774149970384315
1621,2023_01_BUF_NYJ,9,BUF,NA,NA,0.8751082111266442
1664,2023_01_BUF_NYJ,9,BUF,S.Diggs,J.Allen,0.3208671252359636
1701,2023_01_BUF_NYJ,9,BUF,D.Kincaid,J.Allen,0.009954036155249923
1726,2023_01_BUF_NYJ,9,BUF,NA,NA,0.2193879266269505
1748,2023_01_BUF_NYJ,9,BUF,NA,J.Allen,-0.8516160624567419
1775,2023_01_BUF_NYJ,9,BUF,J.Cook,J.Allen,-0.28184245753800496
1805,2023_01_BUF_NYJ,9,BUF,NA,J.Allen,-0.0834627614488741
1827,2023_01_BUF_NYJ,9,BUF,NA,NA,0.23437586155644707
1854,2023_01_BUF_NYJ,10,NYJ,NA,NA,-0.14737651438917965
1870,2023_01_BUF_NYJ,10,NYJ,NA,NA,0
1912,2023_01_BUF_NYJ,11,NYJ,NA,NA,0
1928,2023_01_BUF_NYJ,11,NYJ,NA,NA,-0.5756230633705854
1950,2023_01_BUF_NYJ,11,NYJ,Bre.Hall,Z.Wilson,-0.8102597026154399
1973,2023_01_BUF_NYJ,11,NYJ,G.Wilson,Z.Wilson,2.209404092282057
1998,2023_01_BUF_NYJ,11,NYJ,D.Cook,Z.Wilson,0.37272408069111407
2028,2023_01_BUF_NYJ,11,NYJ,Bre.Hall,Z.Wilson,1.246863403939642
2053,2023_01_BUF_NYJ,11,NYJ,NA,NA,0.6558481237152591
2075,2023_01_BUF_NYJ,11,NYJ,NA,NA,-0.8116028548683971
2097,2023_01_BUF_NYJ,11,NYJ,NA,NA,1.0677836263785139
2122,2023_01_BUF_NYJ,11,NYJ,NA,NA,-0.5059199844254181
2151,2023_01_BUF_NYJ,11,NYJ,NA,NA,-1.4066436723805964
2182,2023_01_BUF_NYJ,11,NYJ,NA,Z.Wilson,-0.9041195701753493
2216,2023_01_BUF_NYJ,11,NYJ,NA,NA,0.9874477529844041
2236,2023_01_BUF_NYJ,12,BUF,NA,NA,-0
2259,2023_01_BUF_NYJ,12,BUF,NA,NA,-0.9789496059529483
2281,2023_01_BUF_NYJ,12,BUF,D.Knox,J.Allen,1.8736455859616399
2306,2023_01_BUF_NYJ,12,BUF,D.Kincaid,J.Allen,0.9125517993234098
2331,2023_01_BUF_NYJ,12,BUF,NA,NA,-0.08497714530676603
2358,2023_01_BUF_NYJ,12,BUF,J.Cook,J.Allen,-0.26832784386351705
2383,2023_01_BUF_NYJ,12,BUF,S.Diggs,J.Allen,1.0145426557864994
2408,2023_01_BUF_NYJ,12,BUF,NA,J.Allen,-1.113897593691945
2428,2023_01_BUF_NYJ,12,BUF,S.Diggs,J.Allen,-3.134679637150839
2456,2023_01_BUF_NYJ,13,NYJ,D.Cook,Z.Wilson,1.0417387045454234
2488,2023_01_BUF_NYJ,13,NYJ,G.Wilson,Z.Wilson,-0.8242439364548773
2513,2023_01_BUF_NYJ,13,NYJ,A.Lazard,Z.Wilson,-0.8889128901064396
2536,2023_01_BUF_NYJ,13,NYJ,Mi.Carter,Z.Wilson,-0.6587788718752563
2572,2023_01_BUF_NYJ,13,NYJ,NA,NA,0.24329262366518378
2603,2023_01_BUF_NYJ,14,BUF,NA,NA,-0.1633087145164609
2632,2023_01_BUF_NYJ,14,BUF,NA,J.Allen,-0.7286863685585558
2655,2023_01_BUF_NYJ,14,BUF,J.Cook,J.Allen,-0.9080685488879681
2680,2023_01_BUF_NYJ,14,BUF,NA,NA,0.34891896042972803
2717,2023_01_BUF_NYJ,15,NYJ,A.Lazard,Z.Wilson,-0.5849326979368925
2747,2023_01_BUF_NYJ,15,NYJ,NA,NA,0.1913307891227305
2779,2023_01_BUF_NYJ,15,NYJ,NA,NA,0
2799,2023_01_BUF_NYJ,15,NYJ,NA,Z.Wilson,-1.7547898776829243
2824,2023_01_BUF_NYJ,15,NYJ,NA,NA,0.6817725300788879
2844,2023_01_BUF_NYJ,16,BUF,J.Cook,J.Allen,0.2341101812198758
2874,2023_01_BUF_NYJ,16,BUF,NA,NA,0.539237376768142
2896,2023_01_BUF_NYJ,16,BUF,NA,J.Allen,-1.09307608474046
2916,2023_01_BUF_NYJ,16,BUF,D.Harris,J.Allen,-0.10544308926910162
2941,2023_01_BUF_NYJ,16,BUF,L.Murray,J.Allen,1.7606979836709797
2971,2023_01_BUF_NYJ,16,BUF,NA,NA,0.3382419890258461
2993,2023_01_BUF_NYJ,16,BUF,NA,NA,-0.36889877961948514
3015,2023_01_BUF_NYJ,16,BUF,G.Davis,J.Allen,-3.812201431952417
3047,2023_01_BUF_NYJ,17,NYJ,NA,NA,0.029801137512549758
3076,2023_01_BUF_NYJ,17,NYJ,NA,NA,-0.8246407823171467
3098,2023_01_BUF_NYJ,17,NYJ,A.Lazard,Z.Wilson,2.4598876640666276
3123,2023_01_BUF_NYJ,17,NYJ,NA,NA,0.06127147621009499
3145,2023_01_BUF_NYJ,17,NYJ,NA,NA,-0.41140589339192957
3167,2023_01_BUF_NYJ,17,NYJ,G.Wilson,Z.Wilson,1.4470270175370388
3192,2023_01_BUF_NYJ,17,NYJ,NA,Z.Wilson,0.5627149477077182
3214,2023_01_BUF_NYJ,17,NYJ,G.Wilson,Z.Wilson,1.3582748046319466
3240,2023_01_BUF_NYJ,17,NYJ,NA,NA,0
3266,2023_01_BUF_NYJ,17,NYJ,NA,NA,0.12208925392121883
3281,2023_01_BUF_NYJ,18,BUF,NA,NA,-0
3304,2023_01_BUF_NYJ,18,BUF,NA,NA,-4.789221386134159
3347,2023_01_BUF_NYJ,19,NYJ,NA,NA,0.33073607756523415
3369,2023_01_BUF_NYJ,19,NYJ,NA,NA,0.036832238314673305
3391,2023_01_BUF_NYJ,19,NYJ,NA,NA,-1.3537010325817391
3413,2023_01_BUF_NYJ,19,NYJ,NA,NA,1.6155870910733938
3435,2023_01_BUF_NYJ,19,NYJ,NA,NA,-1.0021513542160392
3457,2023_01_BUF_NYJ,19,NYJ,NA,NA,-0.4241838740417734
3489,2023_01_BUF_NYJ,19,NYJ,NA,NA,-0.3097534245750868
3518,2023_01_BUF_NYJ,19,NYJ,NA,NA,0.16280758191691724
3548,2023_01_BUF_NYJ,20,BUF,NA,NA,-0
3571,2023_01_BUF_NYJ,20,BUF,NA,J.Allen,0.03736434248276055
3593,2023_01_BUF_NYJ,20,BUF,G.Davis,J.Allen,0.4303698619478382
3618,2023_01_BUF_NYJ,20,BUF,S.Diggs,J.Allen,0.7139288413454778
3643,2023_01_BUF_NYJ,20,BUF,S.Diggs,J.Allen,-0.8424480288522318
3684,2023_01_BUF_NYJ,20,BUF,S.Diggs,J.Allen,0.7155635387753136
3716,2023_01_BUF_NYJ,20,BUF,S.Diggs,J.Allen,0.3277935261139646
3748,2023_01_BUF_NYJ,20,BUF,NA,NA,-0.03659338544821367
3771,2023_01_BUF_NYJ,20,BUF,G.Davis,J.Allen,-0.3852606756845489
3794,2023_01_BUF_NYJ,20,BUF,L.Murray,J.Allen,0.2568219664613365
3824,2023_01_BUF_NYJ,20,BUF,NA,NA,1.0575272906930537
3844,2023_01_BUF_NYJ,21,NYJ,NA,NA,-0.011654772475594655
3860,2023_01_BUF_NYJ,21,NYJ,NA,NA,0
3902,2023_01_BUF_NYJ,22,BUF,NA,NA,-0
3918,2023_01_BUF_NYJ,22,BUF,NA,NA,-0.6083126720041037
3942,2023_01_BUF_NYJ,22,BUF,D.Knox,J.Allen,-0.5277469938155264
3965,2023_01_BUF_NYJ,22,BUF,NA,NA,-0.6469931951723993
3987,2023_01_BUF_NYJ,22,BUF,S.Diggs,J.Allen,-0.7619620244950056
4010,2023_01_BUF_NYJ,22,BUF,NA,NA,-5.4350136641878635
4037,2023_01_BUF_NYJ,NA,NYJ,NA,NA,NA
39,2023_01_CAR_ATL,1,ATL,NA,NA,0
55,2023_01_CAR_ATL,1,ATL,D.Ridder,D.Ridder,-1.5153478160500526
80,2023_01_CAR_ATL,1,ATL,NA,NA,0.27263877680525184
102,2023_01_CAR_ATL,1,ATL,NA,D.Ridder,-2.2737360885366797
132,2023_01_CAR_ATL,1,ATL,NA,NA,0.02990143490023911
163,2023_01_CAR_ATL,2,CAR,NA,NA,-0.0439641575794667
185,2023_01_CAR_ATL,2,CAR,T.Marshall,B.Young,1.1120947652962059
210,2023_01_CAR_ATL,2,CAR,NA,NA,0.7989802696974948
232,2023_01_CAR_ATL,2,CAR,NA,NA,0.05023471580352634
254,2023_01_CAR_ATL,2,CAR,NA,NA,-1.1316648146603256
287,2023_01_CAR_ATL,2,CAR,L.Shenault,B.Young,-0.6056927528697997
312,2023_01_CAR_ATL,2,CAR,L.Shenault,B.Young,2.6550118200248107
337,2023_01_CAR_ATL,2,CAR,NA,NA,0.1982330618193373
359,2023_01_CAR_ATL,2,CAR,NA,NA,0.08273182431003079
381,2023_01_CAR_ATL,2,CAR,NA,NA,-1.1290777791873552
403,2023_01_CAR_ATL,2,CAR,NA,NA,-4.5361558148870245
425,2023_01_CAR_ATL,3,ATL,NA,NA,1.1997398908715695
458,2023_01_CAR_ATL,3,ATL,NA,NA,1.3609989669639617
480,2023_01_CAR_ATL,3,ATL,NA,NA,-0.2956764551345259
502,2023_01_CAR_ATL,3,ATL,NA,D.Ridder,-1.1019275970757008
522,2023_01_CAR_ATL,3,ATL,B.Robinson,D.Ridder,-2.1679289038293064
