id,GeoName,belief,perc
18091,"LaPorte County, Indiana",human,50.294
18093,"Lawrence County, Indiana",happening,60.796
18093,"Lawrence County, Indiana",human,46.654
18095,"Madison County, Indiana",happening,65.272
18095,"Madison County, Indiana",human,50.516
18097,"Marion County, Indiana",happening,70.961
18097,"Marion County, Indiana",human,57.81
18099,"Marshall County, Indiana",happening,65.21
18099,"Marshall County, Indiana",human,47.241
18101,"Martin County, Indiana",happening,60.745
18101,"Martin County, Indiana",human,46.149
18103,"Miami County, Indiana",happening,58.051
18103,"Miami County, Indiana",human,46.462
18105,"Monroe County, Indiana",happening,75.576
18105,"Monroe County, Indiana",human,64.158
18107,"Montgomery County, Indiana",happening,61.113
18107,"Montgomery County, Indiana",human,46.819
18109,"Morgan County, Indiana",happening,61.63
18109,"Morgan County, Indiana",human,47.326
18111,"Newton County, Indiana",happening,60.23
18111,"Newton County, Indiana",human,45.748
18113,"Noble County, Indiana",happening,61.192
18113,"Noble County, Indiana",human,47.974
18115,"Ohio County, Indiana",happening,60.069
18115,"Ohio County, Indiana",human,45.043
18117,"Orange County, Indiana",happening,61.157
18117,"Orange County, Indiana",human,46.639
18119,"Owen County, Indiana",happening,59.491
18119,"Owen County, Indiana",human,48.007
18121,"Parke County, Indiana",happening,61.329
18121,"Parke County, Indiana",human,45.963
18123,"Perry County, Indiana",happening,64.052
18123,"Perry County, Indiana",human,47.329
18125,"Pike County, Indiana",happening,49.091
18125,"Pike County, Indiana",human,40.161
18127,"Porter County, Indiana",happening,66.756
18127,"Porter County, Indiana",human,51.017
18129,"Posey County, Indiana",happening,55.893
18129,"Posey County, Indiana",human,42.935
18131,"Pulaski County, Indiana",happening,62.661
18131,"Pulaski County, Indiana",human,47.822
18133,"Putnam County, Indiana",happening,62.684
18133,"Putnam County, Indiana",human,48.258
18135,"Randolph County, Indiana",happening,62.045
18135,"Randolph County, Indiana",human,47.724
18137,"Ripley County, Indiana",happening,59.855
18137,"Ripley County, Indiana",human,47.732
18139,"Rush County, Indiana",happening,59.027
18139,"Rush County, Indiana",human,44.126
18141,"St. Joseph County, Indiana",happening,70.855
18141,"St. Joseph County, Indiana",human,55.534
18143,"Scott County, Indiana",happening,62.751
18143,"Scott County, Indiana",human,48.877
18145,"Shelby County, Indiana",happening,62.05
18145,"Shelby County, Indiana",human,46.39
18147,"Spencer County, Indiana",happening,51.734
18147,"Spencer County, Indiana",human,41.325
18149,"Starke County, Indiana",happening,60.337
18149,"Starke County, Indiana",human,46.115
18151,"Steuben County, Indiana",happening,63.056
18151,"Steuben County, Indiana",human,49.767
18153,"Sullivan County, Indiana",happening,50.206
18153,"Sullivan County, Indiana",human,42.12
18155,"Switzerland County, Indiana",happening,51.943
18155,"Switzerland County, Indiana",human,44.918
18157,"Tippecanoe County, Indiana",happening,73.049
18157,"Tippecanoe County, Indiana",human,57.116
18159,"Tipton County, Indiana",happening,60.292
18159,"Tipton County, Indiana",human,45.253
18161,"Union County, Indiana",happening,60.494
18161,"Union County, Indiana",human,47.64
18163,"Vanderburgh County, Indiana",happening,68.741
18163,"Vanderburgh County, Indiana",human,52.039
18165,"Vermillion County, Indiana",happening,51.006
18165,"Vermillion County, Indiana",human,43.409
18167,"Vigo County, Indiana",happening,67.662
18167,"Vigo County, Indiana",human,52.665
18169,"Wabash County, Indiana",happening,59.83
18169,"Wabash County, Indiana",human,44.698
18171,"Warren County, Indiana",happening,61.424
18171,"Warren County, Indiana",human,46.77
18173,"Warrick County, Indiana",happening,61.077
18173,"Warrick County, Indiana",human,45.476
18175,"Washington County, Indiana",happening,60.664
18175,"Washington County, Indiana",human,46.433
18177,"Wayne County, Indiana",happening,63.84
18177,"Wayne County, Indiana",human,49.798
18179,"Wells County, Indiana",happening,57.988
18179,"Wells County, Indiana",human,43.499
18181,"White County, Indiana",happening,63.466
18181,"White County, Indiana",human,47.592
18183,"Whitley County, Indiana",happening,61.046
18183,"Whitley County, Indiana",human,48.294
19001,"Adair County, Iowa",happening,62.55
19001,"Adair County, Iowa",human,48.071
19003,"Adams County, Iowa",happening,65.018
19003,"Adams County, Iowa",human,52.382
19005,"Allamakee County, Iowa",happening,62.902
19005,"Allamakee County, Iowa",human,49.752
19007,"Appanoose County, Iowa",happening,62.626
19007,"Appanoose County, Iowa",human,46.846
19009,"Audubon County, Iowa",happening,64.802
19009,"Audubon County, Iowa",human,50.925
19011,"Benton County, Iowa",happening,66.875
19011,"Benton County, Iowa",human,51.142
19013,"Black Hawk County, Iowa",happening,72.23
19013,"Black Hawk County, Iowa",human,57.448
19015,"Boone County, Iowa",happening,66.155
19015,"Boone County, Iowa",human,50.475
19017,"Bremer County, Iowa",happening,67.192
19017,"Bremer County, Iowa",human,52.85
19019,"Buchanan County, Iowa",happening,66.655
19019,"Buchanan County, Iowa",human,51.469
19021,"Buena Vista County, Iowa",happening,71.245
19021,"Buena Vista County, Iowa",human,56.659
19023,"Butler County, Iowa",happening,62.751
19023,"Butler County, Iowa",human,47.837
19025,"Calhoun County, Iowa",happening,62.574
19025,"Calhoun County, Iowa",human,48.239
19027,"Carroll County, Iowa",happening,63.648
19027,"Carroll County, Iowa",human,48.645
19029,"Cass County, Iowa",happening,63.877
19029,"Cass County, Iowa",human,50.593
19031,"Cedar County, Iowa",happening,64.9
19031,"Cedar County, Iowa",human,49.11
19033,"Cerro Gordo County, Iowa",happening,68.063
19033,"Cerro Gordo County, Iowa",human,55.003
19035,"Cherokee County, Iowa",happening,63.946
19035,"Cherokee County, Iowa",human,49.102
19037,"Chickasaw County, Iowa",happening,65.568
19037,"Chickasaw County, Iowa",human,51.683
19039,"Clarke County, Iowa",happening,63.717
19039,"Clarke County, Iowa",human,50.13
19041,"Clay County, Iowa",happening,66.054
19041,"Clay County, Iowa",human,50.482
19043,"Clayton County, Iowa",happening,65.449
19043,"Clayton County, Iowa",human,51.346
19045,"Clinton County, Iowa",happening,63.525
19045,"Clinton County, Iowa",human,49.76
19047,"Crawford County, Iowa",happening,65.346
19047,"Crawford County, Iowa",human,52.19
19049,"Dallas County, Iowa",happening,73.36
19049,"Dallas County, Iowa",human,55.842
19051,"Davis County, Iowa",happening,64.788
19051,"Davis County, Iowa",human,50.668
19053,"Decatur County, Iowa",happening,67.758
19053,"Decatur County, Iowa",human,53.734
19055,"Delaware County, Iowa",happening,66.141
19055,"Delaware County, Iowa",human,52.372
19057,"Des Moines County, Iowa",happening,67.333
19057,"Des Moines County, Iowa",human,51.733
19059,"Dickinson County, Iowa",happening,65.38
19059,"Dickinson County, Iowa",human,49.703
19061,"Dubuque County, Iowa",happening,69.374
19061,"Dubuque County, Iowa",human,54.161
19063,"Emmet County, Iowa",happening,65.631
19063,"Emmet County, Iowa",human,50.619
19065,"Fayette County, Iowa",happening,67.058
19065,"Fayette County, Iowa",human,51.154
19067,"Floyd County, Iowa",happening,67.301
19067,"Floyd County, Iowa",human,52.514
19069,"Franklin County, Iowa",happening,63.814
19069,"Franklin County, Iowa",human,49.7
19071,"Fremont County, Iowa",happening,60.3
19071,"Fremont County, Iowa",human,46.867
19073,"Greene County, Iowa",happening,64.835
19073,"Greene County, Iowa",human,50.272
19075,"Grundy County, Iowa",happening,65.19
19075,"Grundy County, Iowa",human,49.273
19077,"Guthrie County, Iowa",happening,63.583
19077,"Guthrie County, Iowa",human,48.685
19079,"Hamilton County, Iowa",happening,64.198
19079,"Hamilton County, Iowa",human,49.397
19081,"Hancock County, Iowa",happening,64.98
19081,"Hancock County, Iowa",human,50.633
19083,"Hardin County, Iowa",happening,61.734
19083,"Hardin County, Iowa",human,47.475
19085,"Harrison County, Iowa",happening,64.05
19085,"Harrison County, Iowa",human,50.043
19087,"Henry County, Iowa",happening,64.526
19087,"Henry County, Iowa",human,49.66
19089,"Howard County, Iowa",happening,66.519
19089,"Howard County, Iowa",human,51.626
19091,"Humboldt County, Iowa",happening,62.873
19091,"Humboldt County, Iowa",human,47.152
19093,"Ida County, Iowa",happening,64.203
19093,"Ida County, Iowa",human,50.325
19095,"Iowa County, Iowa",happening,65.953
19095,"Iowa County, Iowa",human,51.507
19097,"Jackson County, Iowa",happening,64.341
19097,"Jackson County, Iowa",human,50.453
19099,"Jasper County, Iowa",happening,66.351
19099,"Jasper County, Iowa",human,52.357
19101,"Jefferson County, Iowa",happening,74.772
19101,"Jefferson County, Iowa",human,59.772
19103,"Johnson County, Iowa",happening,78.878
19103,"Johnson County, Iowa",human,65.574
19105,"Jones County, Iowa",happening,67.086
19105,"Jones County, Iowa",human,52.611
19107,"Keokuk County, Iowa",happening,64.433
19107,"Keokuk County, Iowa",human,50.799
19109,"Kossuth County, Iowa",happening,63.648
19109,"Kossuth County, Iowa",human,48.728
19111,"Lee County, Iowa",happening,65.29
19111,"Lee County, Iowa",human,48.99
19113,"Linn County, Iowa",happening,70.711
19113,"Linn County, Iowa",human,57.236
19115,"Louisa County, Iowa",happening,55.173
19115,"Louisa County, Iowa",human,46.624
19117,"Lucas County, Iowa",happening,61.253
19117,"Lucas County, Iowa",human,47.894
19119,"Lyon County, Iowa",happening,60.038
19119,"Lyon County, Iowa",human,46.435
19121,"Madison County, Iowa",happening,65.274
19121,"Madison County, Iowa",human,50.18
19123,"Mahaska County, Iowa",happening,62.725
19123,"Mahaska County, Iowa",human,49.076
19125,"Marion County, Iowa",happening,65.211
19125,"Marion County, Iowa",human,50.907
19127,"Marshall County, Iowa",happening,70.044
19127,"Marshall County, Iowa",human,55.949
19129,"Mills County, Iowa",happening,63.289
19129,"Mills County, Iowa",human,48.148
19131,"Mitchell County, Iowa",happening,66.667
19131,"Mitchell County, Iowa",human,51.774
19133,"Monona County, Iowa",happening,61.673
19133,"Monona County, Iowa",human,47.608
19135,"Monroe County, Iowa",happening,51.88
19135,"Monroe County, Iowa",human,43.137
19137,"Montgomery County, Iowa",happening,62.94
19137,"Montgomery County, Iowa",human,48.433
19139,"Muscatine County, Iowa",happening,61.785
19139,"Muscatine County, Iowa",human,50.862
19141,"O'Brien County, Iowa",happening,62.52
19141,"O'Brien County, Iowa",human,48.041
19143,"Osceola County, Iowa",happening,60.991
19143,"Osceola County, Iowa",human,46.935
19145,"Page County, Iowa",happening,64.595
19145,"Page County, Iowa",human,50.591
19147,"Palo Alto County, Iowa",happening,67.196
19147,"Palo Alto County, Iowa",human,52.814
19149,"Plymouth County, Iowa",happening,63.987
19149,"Plymouth County, Iowa",human,49.408
19151,"Pocahontas County, Iowa",happening,64.011
19151,"Pocahontas County, Iowa",human,49.6
19153,"Polk County, Iowa",happening,70.133
19153,"Polk County, Iowa",human,58.054
19155,"Pottawattamie County, Iowa",happening,61.15
19155,"Pottawattamie County, Iowa",human,49.612
19157,"Poweshiek County, Iowa",happening,72.02
19157,"Poweshiek County, Iowa",human,58.556
19159,"Ringgold County, Iowa",happening,62.531
19159,"Ringgold County, Iowa",human,47.657
19161,"Sac County, Iowa",happening,61.268
19161,"Sac County, Iowa",human,46.581
19163,"Scott County, Iowa",happening,67.695
19163,"Scott County, Iowa",human,52.088
19165,"Shelby County, Iowa",happening,65.704
19165,"Shelby County, Iowa",human,50.813
19167,"Sioux County, Iowa",happening,64.042
19167,"Sioux County, Iowa",human,49.761
19169,"Story County, Iowa",happening,76.748
19169,"Story County, Iowa",human,60.377
19171,"Tama County, Iowa",happening,67.044
19171,"Tama County, Iowa",human,52.114
19173,"Taylor County, Iowa",happening,64.476
19173,"Taylor County, Iowa",human,51.648
19175,"Union County, Iowa",happening,66.701
19175,"Union County, Iowa",human,53.585
19177,"Van Buren County, Iowa",happening,64.947
19177,"Van Buren County, Iowa",human,50.845
19179,"Wapello County, Iowa",happening,60.144
19179,"Wapello County, Iowa",human,47.836
19181,"Warren County, Iowa",happening,64.995
19181,"Warren County, Iowa",human,49.763
19183,"Washington County, Iowa",happening,67.653
19183,"Washington County, Iowa",human,53.816
19185,"Wayne County, Iowa",happening,62.626
19185,"Wayne County, Iowa",human,48.56
19187,"Webster County, Iowa",happening,64.417
19187,"Webster County, Iowa",human,51.456
19189,"Winnebago County, Iowa",happening,67.218
19189,"Winnebago County, Iowa",human,51.018
19191,"Winneshiek County, Iowa",happening,72.092
19191,"Winneshiek County, Iowa",human,56.968
19193,"Woodbury County, Iowa",happening,63.886
19193,"Woodbury County, Iowa",human,52.494
19195,"Worth County, Iowa",happening,63.468
19195,"Worth County, Iowa",human,48.499
19197,"Wright County, Iowa",happening,63.476
19197,"Wright County, Iowa",human,49.715
20001,"Allen County, Kansas",happening,61.596
20001,"Allen County, Kansas",human,45.849
20003,"Anderson County, Kansas",happening,63.327
20003,"Anderson County, Kansas",human,48.01
20005,"Atchison County, Kansas",happening,64.772
20005,"Atchison County, Kansas",human,48.47
20007,"Barber County, Kansas",happening,58.226
20007,"Barber County, Kansas",human,42.912
20009,"Barton County, Kansas",happening,62.081
20009,"Barton County, Kansas",human,48.106
20011,"Bourbon County, Kansas",happening,65.381
20011,"Bourbon County, Kansas",human,50.095
20013,"Brown County, Kansas",happening,64.407
20013,"Brown County, Kansas",human,49.313
20015,"Butler County, Kansas",happening,60.845
20015,"Butler County, Kansas",human,47.21
20017,"Chase County, Kansas",happening,63.479
20017,"Chase County, Kansas",human,49.163
20019,"Chautauqua County, Kansas",happening,61.548
20019,"Chautauqua County, Kansas",human,46.73
20021,"Cherokee County, Kansas",happening,61.095
20021,"Cherokee County, Kansas",human,44.863
20023,"Cheyenne County, Kansas",happening,62.374
20023,"Cheyenne County, Kansas",human,46.5
20025,"Clark County, Kansas",happening,61.732
20025,"Clark County, Kansas",human,45.923
20027,"Clay County, Kansas",happening,61.198
20027,"Clay County, Kansas",human,45.09
20029,"Cloud County, Kansas",happening,59.842
20029,"Cloud County, Kansas",human,44.468
20031,"Coffey County, Kansas",happening,60.437
20031,"Coffey County, Kansas",human,44.475
20033,"Comanche County, Kansas",happening,59.742
20033,"Comanche County, Kansas",human,44.756
20035,"Cowley County, Kansas",happening,63.299
20035,"Cowley County, Kansas",human,49.311
20037,"Crawford County, Kansas",happening,66.579
20037,"Crawford County, Kansas",human,49.26
20039,"Decatur County, Kansas",happening,63.515
20039,"Decatur County, Kansas",human,47.848
20041,"Dickinson County, Kansas",happening,63.16
20041,"Dickinson County, Kansas",human,47.144
20043,"Doniphan County, Kansas",happening,60.302
20043,"Doniphan County, Kansas",human,44.44
20045,"Douglas County, Kansas",happening,76.765
20045,"Douglas County, Kansas",human,61.13
20047,"Edwards County, Kansas",happening,61.731
20047,"Edwards County, Kansas",human,46.922
20049,"Elk County, Kansas",happening,60.377
20049,"Elk County, Kansas",human,45.256
20051,"Ellis County, Kansas",happening,63.082
20051,"Ellis County, Kansas",human,47.488
20053,"Ellsworth County, Kansas",happening,62.685
20053,"Ellsworth County, Kansas",human,47.147
20055,"Finney County, Kansas",happening,66.421
20055,"Finney County, Kansas",human,54.253
20057,"Ford County, Kansas",happening,67.545
20057,"Ford County, Kansas",human,54.864
20059,"Franklin County, Kansas",happening,62.462
20059,"Franklin County, Kansas",human,46.308
20061,"Geary County, Kansas",happening,69.721
20061,"Geary County, Kansas",human,51.934
20063,"Gove County, Kansas",happening,61.224
20063,"Gove County, Kansas",human,46.756
20065,"Graham County, Kansas",happening,62.005
20065,"Graham County, Kansas",human,45.84
20067,"Grant County, Kansas",happening,62.195
20067,"Grant County, Kansas",human,48.102
20069,"Gray County, Kansas",happening,60.726
20069,"Gray County, Kansas",human,45.068
20071,"Greeley County, Kansas",happening,62.717
20071,"Greeley County, Kansas",human,47.319
20073,"Greenwood County, Kansas",happening,60.1
20073,"Greenwood County, Kansas",human,44.225
20075,"Hamilton County, Kansas",happening,66.129
20075,"Hamilton County, Kansas",human,52.261
20077,"Harper County, Kansas",happening,59.105
20077,"Harper County, Kansas",human,44.013
20079,"Harvey County, Kansas",happening,68.987
20079,"Harvey County, Kansas",human,51.454
20081,"Haskell County, Kansas",happening,62.98
20081,"Haskell County, Kansas",human,48.651
20083,"Hodgeman County, Kansas",happening,59.18
20083,"Hodgeman County, Kansas",human,43.366
20085,"Jackson County, Kansas",happening,64.949
20085,"Jackson County, Kansas",human,48.01
20087,"Jefferson County, Kansas",happening,63.005
20087,"Jefferson County, Kansas",human,47.453
20089,"Jewell County, Kansas",happening,58.439
20089,"Jewell County, Kansas",human,42.994
20091,"Johnson County, Kansas",happening,76.235
20091,"Johnson County, Kansas",human,55.935
20093,"Kearny County, Kansas",happening,61.774
20093,"Kearny County, Kansas",human,47.539
20095,"Kingman County, Kansas",happening,60.6
20095,"Kingman County, Kansas",human,44.694
20097,"Kiowa County, Kansas",happening,61.105
20097,"Kiowa County, Kansas",human,47.236
20099,"Labette County, Kansas",happening,66.138
20099,"Labette County, Kansas",human,49.047
20101,"Lane County, Kansas",happening,59.656
20101,"Lane County, Kansas",human,44.085
20103,"Leavenworth County, Kansas",happening,68.854
20103,"Leavenworth County, Kansas",human,52.047
20105,"Lincoln County, Kansas",happening,63.458
20105,"Lincoln County, Kansas",human,49.369
20107,"Linn County, Kansas",happening,51.421
20107,"Linn County, Kansas",human,43.069
20109,"Logan County, Kansas",happening,61.073
20109,"Logan County, Kansas",human,45.632
20111,"Lyon County, Kansas",happening,69.968
20111,"Lyon County, Kansas",human,54.105
20113,"McPherson County, Kansas",happening,61.078
20113,"McPherson County, Kansas",human,48.681
20115,"Marion County, Kansas",happening,63.694
20115,"Marion County, Kansas",human,48.653
20117,"Marshall County, Kansas",happening,62.297
20117,"Marshall County, Kansas",human,46.727
20119,"Meade County, Kansas",happening,61.629
20119,"Meade County, Kansas",human,47.058
20121,"Miami County, Kansas",happening,64.824
20121,"Miami County, Kansas",human,47.485
20123,"Mitchell County, Kansas",happening,58.948
20123,"Mitchell County, Kansas",human,43.275
20125,"Montgomery County, Kansas",happening,65.416
20125,"Montgomery County, Kansas",human,49.999
20127,"Morris County, Kansas",happening,62.154
20127,"Morris County, Kansas",human,47.394
20129,"Morton County, Kansas",happening,60.129
20129,"Morton County, Kansas",human,45.776
20131,"Nemaha County, Kansas",happening,61.436
20131,"Nemaha County, Kansas",human,45.618
20133,"Neosho County, Kansas",happening,63.113
20133,"Neosho County, Kansas",human,47.754
20135,"Ness County, Kansas",happening,60.902
20135,"Ness County, Kansas",human,45.501
20137,"Norton County, Kansas",happening,59.464
20137,"Norton County, Kansas",human,44.369
20139,"Osage County, Kansas",happening,62.424
20139,"Osage County, Kansas",human,47.053
20141,"Osborne County, Kansas",happening,62.265
20141,"Osborne County, Kansas",human,44.939
20143,"Ottawa County, Kansas",happening,62.749
20143,"Ottawa County, Kansas",human,48.552
20145,"Pawnee County, Kansas",happening,60.791
20145,"Pawnee County, Kansas",human,45.237
20147,"Phillips County, Kansas",happening,56.019
20147,"Phillips County, Kansas",human,41.418
20149,"Pottawatomie County, Kansas",happening,54.178
20149,"Pottawatomie County, Kansas",human,44.469
20151,"Pratt County, Kansas",happening,62.223
20151,"Pratt County, Kansas",human,47.872
20153,"Rawlins County, Kansas",happening,65.312
20153,"Rawlins County, Kansas",human,49.416
20155,"Reno County, Kansas",happening,61.68
20155,"Reno County, Kansas",human,46.817
20157,"Republic County, Kansas",happening,59.628
20157,"Republic County, Kansas",human,42.896
20159,"Rice County, Kansas",happening,62.641
20159,"Rice County, Kansas",human,46.502
20161,"Riley County, Kansas",happening,73.348
20161,"Riley County, Kansas",human,55.466
20163,"Rooks County, Kansas",happening,60.144
20163,"Rooks County, Kansas",human,44.722
20165,"Rush County, Kansas",happening,62.555
20165,"Rush County, Kansas",human,47.815
20167,"Russell County, Kansas",happening,56.765
20167,"Russell County, Kansas",human,42.174
20169,"Saline County, Kansas",happening,68.735
20169,"Saline County, Kansas",human,49.831
20171,"Scott County, Kansas",happening,61.273
20171,"Scott County, Kansas",human,46.158
20173,"Sedgwick County, Kansas",happening,69.95
20173,"Sedgwick County, Kansas",human,52.909
20175,"Seward County, Kansas",happening,71.3
20175,"Seward County, Kansas",human,57.963
20177,"Shawnee County, Kansas",happening,69.956
20177,"Shawnee County, Kansas",human,53.453
20179,"Sheridan County, Kansas",happening,64.057
20179,"Sheridan County, Kansas",human,48.317
20181,"Sherman County, Kansas",happening,60.293
20181,"Sherman County, Kansas",human,44.933
20183,"Smith County, Kansas",happening,59.249
20183,"Smith County, Kansas",human,43.617
20185,"Stafford County, Kansas",happening,63.423
20185,"Stafford County, Kansas",human,48.82
20187,"Stanton County, Kansas",happening,66.059
20187,"Stanton County, Kansas",human,51.552
20189,"Stevens County, Kansas",happening,62.944
20189,"Stevens County, Kansas",human,48.62
20191,"Sumner County, Kansas",happening,62.296
20191,"Sumner County, Kansas",human,46.636
20193,"Thomas County, Kansas",happening,60.483
20193,"Thomas County, Kansas",human,44.443
20195,"Trego County, Kansas",happening,57.7
20195,"Trego County, Kansas",human,42.417
20197,"Wabaunsee County, Kansas",happening,64.315
20197,"Wabaunsee County, Kansas",human,48.335
20199,"Wallace County, Kansas",happening,63.85
20199,"Wallace County, Kansas",human,48.182
20201,"Washington County, Kansas",happening,59.387
20201,"Washington County, Kansas",human,44.133
20203,"Wichita County, Kansas",happening,65.851
20203,"Wichita County, Kansas",human,50.807
20205,"Wilson County, Kansas",happening,62.162
20205,"Wilson County, Kansas",human,48.224
20207,"Woodson County, Kansas",happening,60.599
20207,"Woodson County, Kansas",human,46.116
20209,"Wyandotte County, Kansas",happening,75.162
20209,"Wyandotte County, Kansas",human,60.062
21001,"Adair County, Kentucky",happening,59.483
21001,"Adair County, Kentucky",human,43.139
21003,"Allen County, Kentucky",happening,60.876
21003,"Allen County, Kentucky",human,49.786
21005,"Anderson County, Kentucky",happening,62.156
21005,"Anderson County, Kentucky",human,47.55
21007,"Ballard County, Kentucky",happening,55.79
21007,"Ballard County, Kentucky",human,42.874
21009,"Barren County, Kentucky",happening,64.231
21009,"Barren County, Kentucky",human,50.326
21011,"Bath County, Kentucky",happening,60.841
21011,"Bath County, Kentucky",human,48.254
21013,"Bell County, Kentucky",happening,58.656
21013,"Bell County, Kentucky",human,45.829
21015,"Boone County, Kentucky",happening,60.176
21015,"Boone County, Kentucky",human,49.945
21017,"Bourbon County, Kentucky",happening,64.646
21017,"Bourbon County, Kentucky",human,48.999
21019,"Boyd County, Kentucky",happening,59.982
21019,"Boyd County, Kentucky",human,47.458
21021,"Boyle County, Kentucky",happening,64.826
21021,"Boyle County, Kentucky",human,50.721
21023,"Bracken County, Kentucky",happening,59.472
21023,"Bracken County, Kentucky",human,46.416
21025,"Breathitt County, Kentucky",happening,61.963
21025,"Breathitt County, Kentucky",human,48.064
21027,"Breckinridge County, Kentucky",happening,59.773
21027,"Breckinridge County, Kentucky",human,47.708
21029,"Bullitt County, Kentucky",happening,59.503
21029,"Bullitt County, Kentucky",human,46.348
21031,"Butler County, Kentucky",happening,58.327
21031,"Butler County, Kentucky",human,45.491
21033,"Caldwell County, Kentucky",happening,61.39
21033,"Caldwell County, Kentucky",human,48.861
21035,"Calloway County, Kentucky",happening,66.054
21035,"Calloway County, Kentucky",human,52.415
21037,"Campbell County, Kentucky",happening,69.257
21037,"Campbell County, Kentucky",human,52.551
21039,"Carlisle County, Kentucky",happening,57.068
21039,"Carlisle County, Kentucky",human,43.807
21041,"Carroll County, Kentucky",happening,51.227
21041,"Carroll County, Kentucky",human,44.266
21043,"Carter County, Kentucky",happening,61.49
21043,"Carter County, Kentucky",human,47.567
21045,"Casey County, Kentucky",happening,56.919
21045,"Casey County, Kentucky",human,44.485
21047,"Christian County, Kentucky",happening,66.176
21047,"Christian County, Kentucky",human,50.13
21049,"Clark County, Kentucky",happening,61.906
21049,"Clark County, Kentucky",human,47.961
21051,"Clay County, Kentucky",happening,61.993
21051,"Clay County, Kentucky",human,50.4
21053,"Clinton County, Kentucky",happening,55.665
21053,"Clinton County, Kentucky",human,45.027
21055,"Crittenden County, Kentucky",happening,57.954
21055,"Crittenden County, Kentucky",human,44.367
21057,"Cumberland County, Kentucky",happening,57.044
21057,"Cumberland County, Kentucky",human,44.482
21059,"Daviess County, Kentucky",happening,60.701
21059,"Daviess County, Kentucky",human,47.984
21061,"Edmonson County, Kentucky",happening,58.393
21061,"Edmonson County, Kentucky",human,44.881
21063,"Elliott County, Kentucky",happening,57.507
21063,"Elliott County, Kentucky",human,44.111
21065,"Estill County, Kentucky",happening,60.948
21065,"Estill County, Kentucky",human,47.291
21067,"Fayette County, Kentucky",happening,75.364
21067,"Fayette County, Kentucky",human,62.061
21069,"Fleming County, Kentucky",happening,61.326
21069,"Fleming County, Kentucky",human,48.35
21071,"Floyd County, Kentucky",happening,55.547
21071,"Floyd County, Kentucky",human,42.582
21073,"Franklin County, Kentucky",happening,66.906
21073,"Franklin County, Kentucky",human,54.249
21075,"Fulton County, Kentucky",happening,62.614
21075,"Fulton County, Kentucky",human,47.979
21077,"Gallatin County, Kentucky",happening,53.259
21077,"Gallatin County, Kentucky",human,43.232
21079,"Garrard County, Kentucky",happening,59.381
21079,"Garrard County, Kentucky",human,45.985
21081,"Grant County, Kentucky",happening,56.83
21081,"Grant County, Kentucky",human,43.66
21083,"Graves County, Kentucky",happening,58.458
21083,"Graves County, Kentucky",human,44.017
21085,"Grayson County, Kentucky",happening,58.139
21085,"Grayson County, Kentucky",human,45.201
21087,"Green County, Kentucky",happening,60.078
21087,"Green County, Kentucky",human,45.737
21089,"Greenup County, Kentucky",happening,61.693
21089,"Greenup County, Kentucky",human,47.046
21091,"Hancock County, Kentucky",happening,47.195
21091,"Hancock County, Kentucky",human,39.18
21093,"Hardin County, Kentucky",happening,64.837
21093,"Hardin County, Kentucky",human,49.502
21095,"Harlan County, Kentucky",happening,58.904
21095,"Harlan County, Kentucky",human,47.387
21097,"Harrison County, Kentucky",happening,60.915
21097,"Harrison County, Kentucky",human,46.301
21099,"Hart County, Kentucky",happening,60.707
21099,"Hart County, Kentucky",human,47.45
21101,"Henderson County, Kentucky",happening,59.542
21101,"Henderson County, Kentucky",human,48.289
21103,"Henry County, Kentucky",happening,61.339
21103,"Henry County, Kentucky",human,47.192
21105,"Hickman County, Kentucky",happening,61.409
21105,"Hickman County, Kentucky",human,47.371
21107,"Hopkins County, Kentucky",happening,58.191
21107,"Hopkins County, Kentucky",human,44.953
21109,"Jackson County, Kentucky",happening,55.063
21109,"Jackson County, Kentucky",human,42.49
21111,"Jefferson County, Kentucky",happening,71.615
21111,"Jefferson County, Kentucky",human,51.391
21113,"Jessamine County, Kentucky",happening,65.156
21113,"Jessamine County, Kentucky",human,49.787
21115,"Johnson County, Kentucky",happening,57.754
21115,"Johnson County, Kentucky",human,44.004
21117,"Kenton County, Kentucky",happening,66.081
21117,"Kenton County, Kentucky",human,52.21
21119,"Knott County, Kentucky",happening,59.663
21119,"Knott County, Kentucky",human,46.295
21121,"Knox County, Kentucky",happening,56.107
21121,"Knox County, Kentucky",human,44.636
21123,"Larue County, Kentucky",happening,58.814
21123,"Larue County, Kentucky",human,44.952
21125,"Laurel County, Kentucky",happening,57.131
21125,"Laurel County, Kentucky",human,43.055
21127,"Lawrence County, Kentucky",happening,45.287
21127,"Lawrence County, Kentucky",human,38.721
21129,"Lee County, Kentucky",happening,57.224
21129,"Lee County, Kentucky",human,44.438
21131,"Leslie County, Kentucky",happening,54.207
21131,"Leslie County, Kentucky",human,41.818
21133,"Letcher County, Kentucky",happening,57.367
21133,"Letcher County, Kentucky",human,44.544
21135,"Lewis County, Kentucky",happening,56.193
21135,"Lewis County, Kentucky",human,43.15
21137,"Lincoln County, Kentucky",happening,61.283
21137,"Lincoln County, Kentucky",human,48.3
21139,"Livingston County, Kentucky",happening,55.835
21139,"Livingston County, Kentucky",human,43.116
21141,"Logan County, Kentucky",happening,58.553
21141,"Logan County, Kentucky",human,45.187
21143,"Lyon County, Kentucky",happening,60.341
