FIPS,year,county_name,pincp,c02_055,c02_056,c02_057,c02_058,c04_055,c04_056,c04_057,c04_058,c06_055,c06_056,c06_057,c06_058,c01_001,c01_002,c01_003,c01_004,c01_005,c01_006,c01_007,c01_008,c01_009,c01_010,c01_011,c01_012,c01_013,c01_014,c01_015,c01_016,c01_017,c01_018,c01_019,c01_020,c01_021,c01_022,c01_023,c01_024,c01_025,c01_026,c01_027,c01_028,c01_029,c01_030,c01_031,c01_032,c01_033,c01_034,c01_035,c01_036,c01_037,c01_038,c01_039,c01_040,c01_041,c01_042,c01_043,c01_044,c01_045,c01_046,c01_047,c01_048,c01_049,c01_050,c01_051,c01_052,c01_053,c01_054,c03_001,c03_002,c03_003,c03_004,c03_005,c03_006,c03_007,c03_008,c03_009,c03_010,c03_011,c03_012,c03_013,c03_014,c03_015,c03_016,c03_017,c03_018,c03_019,c03_020,c03_021,c03_022,c03_023,c03_024,c03_025,c03_026,c03_027,c03_028,c03_029,c03_030,c03_031,c03_032,c03_033,c03_034,c03_035,c03_036,c03_037,c03_038,c03_039,c03_040,c03_041,c03_042,c03_043,c03_044,c03_045,c03_046,c03_047,c03_048,c03_049,c03_050,c03_051,c03_052,c03_053,c03_054,c05_001,c05_002,c05_003,c05_004,c05_005,c05_006,c05_007,c05_008,c05_009,c05_010,c05_011,c05_012,c05_013,c05_014,c05_015,c05_016,c05_017,c05_018,c05_019,c05_020,c05_021,c05_022,c05_023,c05_024,c05_025,c05_026,c05_027,c05_028,c05_029,c05_030,c05_031,c05_032,c05_033,c05_034,c05_035,c05_036,c05_037,c05_038,c05_039,c05_040,c05_041,c05_042,c05_043,c05_044,c05_045,c05_046,c05_047,c05_048,c05_049,c05_050,c05_051,c05_052,c05_053,c05_054
36029,2015,Erie,46479,30.4,13,11.3,4.6,25,11.3,9,4.4,35,14.6,13.3,4.8,94752,9951,25477,45161,14163,634345,19711,40950,179855,119354,74147,109985,90343,,,120297,111139,49616,104838,97410,38985,259469,241112,78433,149741,124023,33294,524344,485389,176560,514120,477463,173867,73050,60181,11020,2763,2235,436,15901,12533,9100,148,79,20,10594,6768,1134,7545,6499,2058,22793,16265,4210,48016,5613,14701,22233,5469,299700,8893,19284,87623,58940,29923,54816,40221,,,60548,55839,22191,51483,47443,17422,125156,115535,37954,62513,52706,17470,249495,231163,84228,244678,227397,82828,32091,26457,4301,1215,,131,7847,6531,4824,85,59,9,5217,3231,597,3750,3219,947,11034,7775,2088,46736,4338,10776,22928,8694,334645,10818,21666,92232,60414,44224,55169,50122,(X),(X),59749,55300,27425,53355,49967,21563,134313,125577,40479,87228,71317,15824,274849,254226,92332,269442,250066,91039,40959,33724,6719,1548,1372,305,8054,6002,4276,63,20,11,5377,3537,537,3795,3280,1111,11759,8490,2122
36029,2016,Erie,47458,31.3,13.1,11.1,4.7,25.9,11.3,8.6,4.4,35.9,14.7,13.1,5,92997,9515,24842,44548,14092,637800,18673,39737,180119,118400,75504,113511,91856,,,123462,114310,51361,103348,96097,39598,258496,240622,78594,152494,128361,35814,525554,489098,180673,515213,480780,177888,74166,61492,11568,2830,2244,414,16878,13234,9485,199,137,20,10838,6912,1265,7335,6273,1942,23516,17113,4684,47032,5387,14244,21939,5462,301803,8659,18842,87766,58350,30770,56798,40618,,,62242,57505,23184,50869,47088,17649,124591,115074,38033,64101,54635,18550,250630,233272,86334,245663,229358,84909,32683,27011,4593,1407,,110,8217,6711,4827,100,77,8,5315,3212,672,3451,2997,872,11337,7954,2247,45965,4128,10598,22609,8630,335997,10014,20895,92353,60050,44734,56713,51238,(X),(X),61220,56805,28177,52479,49009,21949,133905,125548,40561,88393,73726,17264,274924,255826,94339,269550,251422,92979,41483,34481,6975,1423,1222,304,8661,6523,4658,99,60,12,5523,3700,593,3884,3276,1070,12179,9159,2437
36029,2017,Erie,50032,31.5,13.8,11.2,4.7,26.6,12.1,8.800000000000001,4.3,36,15.5,13.2,5.1,90620,8855,24840,42971,13954,642871,18240,38738,179951,118173,76413,117778,93578,,,127189,117942,52748,102308,95425,41136,257557,239527,79538,155817,132999,37934,527961,492889,185114,517335,484467,182237,75219,62658,11970,3013,2499,393,17999,14133,10272,202,151,32,11031,7190,1469,7446,6373,2106,24390,17738,5115,45776,5070,14446,20933,5327,304339,8672,18793,87838,58279,31333,58645,40779,,,64098,59247,23802,50450,46729,18207,124026,114253,37833,65765,56645,19582,252149,235022,87984,246924,231080,86566,33119,27333,4599,1563,,117,8779,7116,5134,96,75,10,5276,3140,710,3357,2955,870,11738,8041,2335,44844,3785,10394,22038,8627,338532,9568,19945,92113,59894,45080,59133,52799,(X),(X),63091,58695,28946,51858,48696,22929,133531,125274,41705,90052,76354,18352,275812,257867,97130,270411,253387,95671,42100,35325,7371,1450,1266,276,9220,7017,5138,106,76,22,5755,4050,759,4089,3418,1236,12652,9697,2780
36029,2018,Erie,51406,31.3,14.2,10.9,4.7,26.7,12.8,8.199999999999999,4.2,35.5,15.5,13.2,5.1,87610,8658,23571,41815,13566,643713,17901,37525,178600,117424,75627,120854,95782,588287,216636,128665,119531,53749,101496,94643,43033,255020,237228,79977,158532,136885,39877,527835,494574,189611,516728,485691,186586,75665,63194,12998,3066,2591,442,17918,13857,9916,196,152,7,11197,7114,1293,7836,6805,2369,25318,18349,5125,44163,4767,13520,20670,5206,304853,8503,18439,87547,57599,31596,59909,41260,,,64839,59872,23785,50057,46430,19086,122715,112970,37868,67242,58639,20430,252294,235858,89477,246851,231693,88115,33370,27563,5197,1590,,148,8773,7021,4976,84,65,0,5362,3166,552,3380,2928,819,12156,8360,2122,43447,3891,10051,21145,8360,338860,9398,19086,91053,59825,44031,60945,54522,(X),(X),63826,59659,29964,51439,48213,23947,132305,124258,42109,91290,78246,19447,275541,258716,100134,269877,253998,98471,42295,35631,7801,1476,1281,294,9145,6836,4940,112,87,7,5835,3948,741,4456,3877,1550,13162,9989,3003
36029,2019,Erie,53498,32.6,14,10.5,4.6,27.7,12.9,7.7,4,37.2,15.1,12.9,5.1,85802,7812,23792,40995,13203,645981,17239,35689,178202,116190,76730,125398,96533,593053,221931,130105,121035,55525,102040,95484,44451,252092,235035,80348,161744,141499,41607,528421,497108,193373,516564,487412,190311,76469,64190,13551,3122,2655,528,18577,14834,10388,176,167,5,11423,7374,1564,7793,6725,2522,26362,19485,5576,43123,4365,13644,19884,5230,306207,8506,17525,87502,56398,32590,62120,41566,280176,103686,65633,60762,24794,50349,46792,19772,121274,111993,37961,68951,60629,21159,253012,237029,91261,247086,232484,89884,33769,28084,5419,1578,,143,9028,7500,5159,66,66,0,5396,3316,724,3358,2886,980,12664,8874,2432,42679,3447,10148,21111,7973,339774,8733,18164,90700,59792,44140,63278,54967,,,64472,60273,30731,51691,48692,24679,130818,123042,42387,92793,80870,20448,275409,260079,102112,269478,254928,100427,42700,36106,8132,1544,1360,385,9549,7334,5229,110,101,5,6027,4058,840,4435,3839,1542,13698,10611,3144
36031,2015,Essex,40348,18.3,9.6,7.2,5.4,13.4,9.300000000000001,6,4,26.3,10,8.300000000000001,6.6,3102,552,1217,1079,254,28949,1051,2184,9992,5714,3015,3884,3109,,,4380,3945,1044,4615,4199,1057,12085,11149,3022,7869,6421,1870,27126,24336,6901,26907,24168,6860,896,768,31,86,59,10,108,95,36,6,6,0,420,193,0,307,257,15,753,451,48,1810,418,607,632,153,14911,735,1325,5215,2842,1560,1847,1387,,,2531,2234,464,2547,2231,385,6211,5561,1394,3622,2825,991,13437,11754,3175,13262,11622,3145,831,724,18,51,,8,64,59,21,3,3,0,331,113,0,194,159,12,602,319,31,1292,134,610,447,101,14038,316,859,4777,2872,1455,2037,1722,(X),(X),1849,1711,580,2068,1968,672,5874,5588,1628,4247,3596,879,13689,12582,3726,13645,12546,3715,65,44,13,35,20,2,44,36,15,3,3,0,89,80,0,113,98,3,151,132,17
36031,2016,Essex,41723,15.9,10.9,6.2,5.4,13.4,11.7,5.4,3.5,20,10.2,7,6.9,2956,430,1197,1076,253,29016,902,2129,10104,5822,2921,3956,3182,,,4453,4072,1046,4485,4094,970,11940,11004,3078,8138,6815,2044,27077,24461,7034,26786,24212,6983,988,834,48,95,61,6,115,95,33,6,6,0,445,279,11,290,249,6,798,587,58,1703,322,617,618,146,15002,664,1282,5527,2798,1538,1761,1432,,,2611,2354,452,2466,2152,312,6150,5487,1334,3775,3063,1095,13437,11826,3126,13197,11624,3093,906,778,28,51,,6,70,61,18,3,3,0,360,202,11,175,149,4,646,450,33,1253,108,580,458,107,14014,238,847,4577,3024,1383,2195,1750,(X),(X),1842,1718,594,2019,1942,658,5790,5517,1744,4363,3752,949,13640,12635,3908,13589,12588,3890,82,56,20,44,24,0,45,34,15,3,3,0,85,77,0,115,100,2,152,137,25
36031,2017,Essex,44447,14.7,10.2,6.3,4.3,10.8,11.2,6,4.4,22.7,9.1,6.5,4.2,2912,463,1116,1056,277,28866,868,1770,9615,5827,3082,4186,3518,,,4536,4125,1126,4304,4003,1199,11850,11087,3156,8176,7013,2223,26888,24696,7582,26575,24432,7544,986,770,48,70,61,12,132,116,31,9,9,0,431,268,11,350,308,20,853,638,45,1713,346,604,623,140,14861,632,1198,5271,2935,1510,1768,1547,,,2660,2321,463,2360,2093,315,6022,5489,1382,3819,3128,1155,13335,11874,3238,13091,11672,3223,891,708,34,44,,9,74,62,19,5,5,0,330,174,11,182,165,4,666,468,15,1199,117,512,433,137,14005,236,572,4344,2892,1572,2418,1971,(X),(X),1876,1804,663,1944,1910,884,5828,5598,1774,4357,3885,1068,13553,12822,4344,13484,12760,4321,95,62,14,26,18,3,58,54,12,4,4,0,101,94,0,168,143,16,187,170,30
36031,2018,Essex,45917,16.7,10.5,7.1,3.6,12.3,11.6,6.5,3.5,23.8,9.300000000000001,7.6,3.8,2695,457,1119,859,260,28731,840,1706,9451,5545,3269,4535,3385,26185,7920,4517,4081,1069,4291,3981,1258,11601,10830,3148,8322,7293,2445,26828,24772,7770,26512,24500,7729,955,738,49,66,41,13,109,79,20,8,8,2,426,236,27,339,311,39,855,619,74,1500,329,558,483,130,14812,501,1202,5436,2797,1434,1976,1466,,,2617,2259,483,2370,2111,382,5901,5370,1347,3924,3369,1230,13285,11977,3358,13055,11787,3344,876,676,37,33,,10,54,46,14,3,3,0,376,194,10,185,181,13,691,469,14,1195,128,561,376,130,13919,339,504,4015,2748,1835,2559,1919,(X),(X),1900,1822,586,1921,1870,876,5700,5460,1801,4398,3924,1215,13543,12795,4412,13457,12713,4385,79,62,12,33,9,3,55,33,6,5,5,2,50,42,17,154,130,26,164,150,60
36031,2019,Essex,48181,20.3,9.800000000000001,7.8,3,13.9,10.9,6.7,2.2,32,8.5,8.699999999999999,3.5,2638,468,999,983,188,28667,720,1727,9871,5282,3384,4292,3391,26220,7683,4522,4028,920,4150,3864,1232,11470,10706,2994,8525,7622,2537,26646,24730,7504,26395,24512,7479,965,731,35,68,33,6,91,66,10,7,7,2,472,287,74,418,366,52,858,640,62,1504,329,548,550,77,14802,423,1276,5756,2680,1413,1789,1465,13103,3254,2672,2275,407,2262,2027,395,5821,5248,1201,4047,3553,1251,13261,11988,3191,13047,11801,3178,885,658,20,13,,3,45,37,5,3,3,0,368,194,10,227,211,25,699,498,24,1134,139,451,433,111,13865,297,451,4115,2602,1971,2503,1926,,,1850,1753,513,1888,1837,837,5649,5458,1793,4478,4069,1286,13385,12742,4313,13348,12711,4301,80,73,15,55,21,3,46,29,5,4,4,2,104,93,64,191,155,27,159,142,38
36033,2015,Franklin,34545,36.5,16,14.9,4.7,35,13.5,12.6,4.2,38.3,18.9,16.8,5.2,5129,1212,1696,1916,305,35748,1724,3664,12942,7182,3916,3201,3119,,,7327,6116,1142,6301,5246,1188,14692,13127,2481,7428,5871,1509,29968,26209,5774,29577,25972,5764,2160,1284,57,2255,1959,216,159,126,86,0,0,0,767,425,43,439,357,144,1301,745,67,3176,904,1188,951,133,19518,1182,2466,7685,3331,1858,1588,1408,,,4627,3631,562,3749,2928,528,7746,6577,1098,3396,2734,808,15301,13139,2692,14990,12972,2682,2058,1188,20,1024,,93,74,64,46,0,0,0,733,395,24,328,263,121,1152,610,37,1953,308,508,965,172,16230,542,1198,5257,3851,2058,1613,1711,(X),(X),2700,2485,580,2552,2318,660,6946,6550,1383,4032,3137,701,14667,13070,3082,14587,13000,3082,102,96,37,1231,1138,123,85,62,40,0,0,0,34,30,19,111,94,23,149,135,30
36033,2016,Franklin,34669,36.6,16.8,13,5.1,33.4,14.6,10.8,4.1,40.6,19.3,14.7,6,5112,1173,1693,1934,312,35796,1842,3399,12920,6889,4159,3291,3296,,,7335,6261,1068,6267,5280,1137,14579,12902,2699,7615,6112,1683,29887,26191,5901,29555,25958,5857,2210,1404,51,2180,1897,299,182,126,86,88,85,0,868,502,134,381,350,116,1230,751,176,3227,938,1169,982,138,19457,1271,2221,7715,3312,1936,1535,1467,,,4607,3704,513,3645,2927,467,7693,6469,1139,3512,2865,883,15233,13092,2620,14972,12928,2579,2032,1265,12,1061,,133,92,61,40,0,0,0,789,460,107,250,235,90,1069,630,149,1885,235,524,952,174,16339,571,1178,5205,3577,2223,1756,1829,(X),(X),2728,2557,555,2622,2353,670,6886,6433,1560,4103,3247,800,14654,13099,3281,14583,13030,3278,178,139,39,1119,1045,166,90,65,46,88,85,0,79,42,27,131,115,26,161,121,27
36033,2017,Franklin,37065,37,17.6,12.3,6.4,34.9,14.2,9.1,7,39.5,21.5,15.2,5.9,5180,1116,1947,1834,283,35862,1736,3208,13328,6666,4233,3240,3451,,,7062,6055,1030,6084,5146,991,14807,13173,2791,7909,6544,1879,29937,26387,5997,29627,26140,5947,2455,1600,78,2038,1873,242,178,138,86,77,75,0,878,561,171,299,284,117,1261,857,217,3103,855,1299,830,119,19697,1116,2130,7962,3395,2025,1598,1471,,,4573,3740,501,3526,2827,391,7907,6715,1169,3691,3169,1008,15283,13294,2634,15040,13110,2586,2243,1427,11,1078,,157,45,18,18,0,0,0,830,538,157,218,205,92,1137,763,203,2077,261,648,1004,164,16165,620,1078,5366,3271,2208,1642,1980,(X),(X),2489,2315,529,2558,2319,600,6900,6458,1622,4218,3375,871,14654,13093,3363,14587,13030,3361,212,173,67,960,904,85,133,120,68,77,75,0,48,23,14,81,79,25,124,94,14
36033,2018,Franklin,37390,36.7,16.5,11.2,4.3,35.1,12.1,7.7,3.8,38.5,21.7,14.4,4.6,5092,1080,1884,1816,312,35688,1529,3173,13421,6535,4096,3367,3567,30986,6934,7040,6152,1060,6036,5141,1118,14531,12921,2897,8081,6772,1859,29762,26280,6339,29523,26093,6297,2368,1654,83,2120,1968,186,173,127,94,68,66,0,928,641,150,269,250,82,1234,876,195,3093,782,1304,877,130,19536,987,2091,8171,3335,1865,1606,1481,,,4532,3817,502,3525,2828,425,7687,6493,1139,3792,3320,1021,15161,13212,2722,14999,13089,2685,2119,1444,21,1133,,115,71,32,30,0,0,0,862,599,141,190,173,58,1077,755,175,1999,298,580,939,182,16152,542,1082,5250,3200,2231,1761,2086,(X),(X),2508,2335,558,2511,2313,693,6844,6428,1758,4289,3452,838,14601,13068,3617,14524,13004,3612,249,210,62,987,970,71,102,95,64,68,66,0,66,42,9,79,77,24,157,121,20
36033,2019,Franklin,39649,34.4,15.5,12.2,4.5,31.4,12.9,7.4,3.4,37.4,18.7,16.3,5.4,5352,965,2181,1906,300,35065,1506,2916,13214,6340,4400,3460,3229,30643,6689,6862,6022,933,5978,5309,1099,13860,12321,2893,8365,6991,1764,29750,26391,6307,29479,26167,6230,2154,1503,37,1861,1782,219,193,127,65,91,89,0,827,578,40,189,173,21,1154,867,114,3351,754,1603,869,125,18987,871,1798,8174,3249,1930,1797,1168,16318,2965,4413,3781,393,3343,2845,438,7287,6198,1168,3944,3494,966,15185,13436,2803,14987,13267,2734,1979,1373,15,909,,119,43,20,4,0,0,0,744,529,19,127,112,5,985,749,85,2001,211,578,1037,175,16078,635,1118,5040,3091,2470,1663,2061,,,2449,2241,540,2635,2464,661,6573,6123,1725,4421,3497,798,14565,12955,3504,14492,12900,3496,175,130,22,952,934,100,150,107,61,91,89,0,83,49,21,62,61,16,169,118,29
36035,2015,Fulton,38843,29.3,15.4,10.9,2.8,26.6,12.7,6,2.5,32.9,18.1,14.9,3.1,4344,1064,1209,1825,246,38780,1467,3946,14937,7287,4845,3388,2910,,,6403,5409,1234,6636,5864,1033,16267,14254,2377,9474,7840,1654,37232,32199,6123,36670,31758,6074,553,415,26,43,43,0,272,216,83,14,14,0,282,192,9,384,288,57,850,636,59,2316,687,650,834,145,18858,961,2161,7499,3316,2133,1632,1156,,,3209,2648,520,3364,2815,430,8106,6937,1018,4179,3336,820,17980,15104,2718,17721,14938,2697,417,308,26,3,,0,117,92,22,5,5,0,177,102,0,159,122,22,443,272,21,2028,377,559,991,101,19922,506,1785,7438,3971,2712,1756,1754,(X),(X),3194,2761,714,3272,3049,603,8161,7317,1359,5295,4504,834,19252,17095,3405,18949,16820,3377,136,107,0,40,40,0,155,124,61,9,9,0,105,90,9,225,166,35,407,364,38
36035,2016,Fulton,40075,30.2,14.9,10.4,3.8,26.4,13.4,5.3,3.6,35.6,16.5,14.5,3.9,4358,923,1245,1917,273,38699,1334,3813,14182,7762,5028,3695,2885,,,6370,5425,1391,6458,5727,1095,16159,14308,2414,9712,8092,1680,37055,32263,6360,36588,31835,6315,582,437,42,48,48,0,295,244,104,12,12,0,374,281,11,333,267,63,832,706,58,2302,578,636,938,150,18870,836,2173,7163,3599,2172,1847,1080,,,3241,2719,610,3258,2796,440,8055,6912,999,4316,3434,878,17887,15123,2859,17692,14951,2855,425,312,31,0,,0,121,95,13,7,7,0,267,189,2,163,135,22,461,366,6,2056,345,609,979,123,19829,498,1640,7019,4163,2856,1848,1805,(X),(X),3129,2706,781,3200,2931,655,8104,7396,1415,5396,4658,802,19168,17140,3501,18896,16884,3460,157,125,11,48,48,0,174,149,91,5,5,0,107,92,9,170,132,41,371,340,52
36035,2017,Fulton,42094,28.8,14,9.5,4.1,24.7,12.4,5.5,3.4,34.5,15.6,12.9,4.6,4213,731,1206,1915,361,38651,1275,3767,13794,7729,5256,3778,3052,,,6388,5427,1418,6360,5645,1037,16101,14296,2686,9802,8241,1689,36963,32233,6605,36481,31804,6554,609,508,51,47,47,0,284,208,93,14,14,0,378,282,3,356,317,78,900,750,67,2223,481,598,979,165,18887,731,2221,6925,3660,2243,1857,1250,,,3259,2713,640,3216,2761,381,8026,6888,1176,4386,3573,910,17888,15157,3055,17671,14964,3050,396,319,17,0,,0,137,92,15,7,7,0,275,192,3,184,168,17,498,390,8,1990,250,608,936,196,19764,544,1546,6869,4069,3013,1921,1802,(X),(X),3129,2714,778,3144,2884,656,8075,7408,1510,5416,4668,779,19075,17076,3550,18810,16840,3504,213,189,34,47,47,0,147,116,78,7,7,0,103,90,0,172,149,61,402,360,59
36035,2018,Fulton,43430,28.5,13.9,9.6,3.5,23.5,12.3,6.4,3.3,35.7,15.5,12.2,3.7,4166,694,1472,1718,282,38600,1192,3680,13795,7666,5414,3660,3193,33728,6853,6407,5525,1324,6208,5503,1022,16004,14222,2681,9981,8478,1826,36888,32283,6559,36434,31885,6503,645,514,49,69,69,0,269,243,155,15,15,0,396,307,7,318,297,83,906,760,96,2204,452,711,923,118,18958,673,2204,7071,3545,2245,1903,1317,,,3299,2767,607,3192,2741,439,8006,6894,1181,4461,3679,993,17887,15201,3141,17670,15008,3112,454,344,18,25,,0,124,101,50,8,8,0,279,221,7,181,181,4,501,418,40,1962,242,761,795,164,19642,519,1476,6724,4121,3169,1757,1876,(X),(X),3108,2758,717,3016,2762,583,7998,7328,1500,5520,4799,833,19001,17082,3418,18764,16877,3391,191,170,31,44,44,0,145,142,105,7,7,0,117,86,0,137,116,79,405,342,56
36035,2019,Fulton,45459,30.1,13.2,8.699999999999999,4.3,24.8,12.4,5.6,4.5,36.6,14.1,11.3,4.1,4109,646,1524,1677,262,38601,1066,3832,13766,7164,5741,3785,3247,33703,7032,6418,5628,1381,6193,5423,1133,15779,13856,2506,10211,8796,2012,36887,32297,6736,36422,31887,6652,683,574,60,54,54,0,298,251,155,7,7,0,379,248,7,293,272,74,941,748,137,2165,392,775,915,83,18965,538,2175,7073,3505,2359,2077,1238,16252,3315,3317,2925,647,3179,2682,492,7903,6801,1104,4566,3844,1072,17890,15380,3216,17657,15156,3192,442,355,23,31,,0,127,105,54,0,0,0,296,208,7,179,173,15,546,442,41,1944,254,749,762,179,19636,528,1657,6693,3659,3382,1708,2009,,,3101,2703,734,3014,2741,641,7876,7055,1402,5645,4952,940,18997,16917,3520,18765,16731,3460,241,219,37,23,23,0,171,146,101,7,7,0,83,40,0,114,99,59,395,306,96
36037,2015,Genesee,40744,25.9,10,8.5,3.6,21.6,9.4,6.5,3.8,31.8,10.6,10.3,3.4,5455,713,1786,2315,641,41496,987,2835,15451,7941,5975,4985,3322,,,6823,6301,1834,6945,6343,1564,17665,16609,3284,10063,8421,1625,39045,35733,8018,38633,35390,7969,969,807,63,514,464,60,241,230,139,0,0,0,424,137,14,303,303,13,868,509,54,2777,440,1008,1105,224,20488,579,1641,8218,3972,2444,2391,1243,,,3687,3285,859,3524,3130,548,8821,8210,1499,4456,3643,728,19005,17145,3492,18735,16923,3489,604,522,50,205,,3,109,106,84,0,0,0,293,50,0,272,272,5,595,301,3,2678,273,778,1210,417,21008,408,1194,7233,3969,3531,2594,2079,(X),(X),3136,3016,975,3421,3213,1016,8844,8399,1785,5607,4778,897,20040,18588,4526,19898,18467,4480,365,285,13,309,291,57,132,124,55,0,0,0,131,87,14,31,31,8,273,208,51
36037,2016,Genesee,40964,25.2,10.8,7.8,3.6,20.7,9.4,5.9,3.9,30.5,12.5,9.4,3.4,5287,582,1897,2205,603,41449,953,2806,14872,8040,5978,5199,3601,,,6925,6338,1973,6625,6048,1544,17627,16618,3617,10272,8686,1666,39022,35737,8451,38543,35325,8404,884,755,39,539,486,61,273,261,172,0,0,0,403,123,16,328,328,61,916,565,56,2680,340,1107,1000,233,20462,531,1498,8028,4183,2401,2416,1405,,,3724,3325,812,3312,2982,537,8844,8306,1690,4582,3820,782,19026,17315,3680,18699,17031,3677,559,477,23,237,,3,125,125,103,0,0,0,256,44,0,259,259,12,614,355,3,2607,242,790,1205,370,20987,422,1308,6844,3857,3577,2783,2196,(X),(X),3201,3013,1161,3313,3066,1007,8783,8312,1927,5690,4866,884,19996,18422,4771,19844,18294,4727,325,278,16,302,273,58,148,136,69,0,0,0,147,79,16,69,69,49,302,210,53
36037,2017,Genesee,42887,23.6,12.1,7.5,3.6,21.2,10.1,6.1,4.2,26.4,14.5,8.800000000000001,3.2,5138,542,1859,2201,536,41240,729,2925,14790,8014,5940,5226,3616,,,6870,6296,2005,6484,5970,1486,17585,16539,3621,10301,8781,1730,38788,35595,8490,38348,35223,8452,922,790,29,483,415,28,297,276,199,0,0,0,451,211,61,299,299,35,928,617,84,2612,372,1018,1022,200,20453,390,1583,8082,4289,2369,2315,1425,,,3670,3273,823,3305,3050,479,8874,8289,1631,4604,3868,807,18940,17293,3550,18621,17019,3550,581,490,29,257,,0,129,126,107,0,0,0,305,111,42,241,241,12,639,397,38,2526,170,841,1179,336,20787,339,1342,6708,3725,3571,2911,2191,(X),(X),3200,3023,1182,3179,2920,1007,8711,8250,1990,5697,4913,923,19848,18302,4940,19727,18204,4902,341,300,0,226,196,28,168,150,92,0,0,0,146,100,19,58,58,23,289,220,46
36037,2018,Genesee,44080,22.5,12.1,6.2,2.9,20.3,9.4,4.2,3.7,25.1,15.4,8,2.2,4913,506,1913,1981,513,41265,638,2639,15105,7966,6026,5202,3689,37988,8891,7081,6618,1985,6380,5999,1623,17351,16321,3579,10453,9050,1704,38624,35854,8505,38244,35572,8478,927,769,39,463,412,18,334,313,218,0,0,0,557,280,71,360,360,40,984,606,101,2426,296,992,962,176,20585,361,1415,8288,4183,2518,2354,1466,,,3846,3499,868,3284,3092,569,8768,8210,1592,4687,4008,791,18876,17457,3602,18598,17237,3602,654,550,25,274,,0,168,165,142,0,0,0,362,151,47,251,251,4,656,384,41,2487,210,921,1019,337,20680,277,1224,6817,3783,3508,2848,2223,(X),(X),3235,3119,1117,3096,2907,1054,8583,8111,1987,5766,5042,913,19748,18397,4903,19646,18335,4876,273,219,14,189,177,18,166,148,76,0,0,0,195,129,24,109,109,36,328,222,60
36037,2019,Genesee,46181,21.7,12.7,6.8,2.7,19.6,9.6,5,3.5,24.1,16.5,8.4,2,4717,389,1794,2135,399,41334,756,2449,14864,8026,6029,5507,3703,38129,9210,7353,6790,2058,6306,5925,1700,17082,16110,3789,10593,9304,1663,38565,35911,8717,38130,35593,8668,1027,861,77,445,395,28,380,334,253,0,0,0,615,334,96,302,294,39,1039,641,143,2341,211,972,1054,104,20676,375,1367,8135,4320,2333,2560,1586,18934,4146,4067,3657,932,3247,3006,683,8597,8082,1763,4765,4189,768,18818,17472,3851,18564,17269,3851,758,655,63,296,,0,228,193,182,0,0,0,387,171,47,189,189,3,645,378,40,2376,178,822,1081,295,20658,381,1082,6729,3706,3696,2947,2117,,,3286,3133,1126,3059,2919,1017,8485,8028,2026,5828,5115,895,19747,18439,4866,19566,18324,4817,269,206,14,149,141,28,152,141,71,0,0,0,228,163,49,113,105,36,394,263,103
36039,2015,Greene,43491,20.4,10.9,11.4,5.8,16.1,8.1,9.1,3.5,25.4,13.6,13.6,7.8,4500,1114,1667,1453,266,35219,1126,3613,12786,6586,3858,4290,2960,,,5169,4400,1226,5711,4874,1379,14969,13474,3062,9370,7732,1583,32452,28544,6653,31444,27816,6526,1962,1288,315,13,12,0,319,304,193,0,0,0,211,172,73,262,160,16,1364,1016,167,2771,961,1147,577,86,17929,601,2423,6432,3320,1732,2104,1317,,,2923,2267,707,2926,2380,506,7616,6625,1434,4464,3633,774,16157,13882,3092,15436,13381,3032,1414,767,215,13,,0,81,81,60,0,0,0,151,124,54,113,39,0,941,662,96,1729,153,520,876,180,17290,525,1190,6354,3266,2126,2186,1643,(X),(X),2246,2133,519,2785,2494,873,7353,6849,1628,4906,4099,809,16295,14662,3561,16008,14435,3494,548,521,100,0,0,0,238,223,133,0,0,0,60,48,19,149,121,16,423,354,71
36039,2016,Greene,44102,22.9,10.3,12,5.8,21,8.4,10.3,3.3,25.4,12,13.6,8,4685,1261,1776,1429,219,35014,1185,3769,12816,6246,3899,4147,2952,,,5181,4489,1017,5453,4476,1290,14890,13243,3130,9490,7852,1662,32338,28202,6642,31338,27555,6509,1836,1122,163,88,69,0,310,298,214,3,3,3,242,186,62,197,180,15,1374,966,153,2770,905,1203,628,34,17915,690,2555,6473,3055,1839,1945,1358,,,2921,2358,544,2790,2163,521,7686,6510,1450,4518,3639,788,16099,13603,3074,15376,13154,3012,1411,716,122,66,,0,95,95,78,0,0,0,173,130,29,71,60,0,913,594,69,1915,356,573,801,185,17099,495,1214,6343,3191,2060,2202,1594,(X),(X),2260,2131,473,2663,2313,769,7204,6733,1680,4972,4213,874,16239,14599,3568,15962,14401,3497,425,406,41,22,3,0,215,203,136,3,3,3,69,56,33,126,120,15,461,372,84
