play_id,game_id,drive,posteam,receiver,passer,epa
43,2022_01_BAL_NYJ,1,NYJ,NA,NA,-0.4435211792588234
68,2022_01_BAL_NYJ,1,NYJ,NA,NA,1.4688192326575518
89,2022_01_BAL_NYJ,1,NYJ,Mi.Carter,J.Flacco,-0.49219242203980684
115,2022_01_BAL_NYJ,1,NYJ,NA,NA,-0.3259312594309449
136,2022_01_BAL_NYJ,1,NYJ,NA,J.Flacco,-2.402200259268284
172,2022_01_BAL_NYJ,1,NYJ,NA,NA,-0.23163208970800042
202,2022_01_BAL_NYJ,2,BAL,R.Bateman,L.Jackson,0.0751274824142456
230,2022_01_BAL_NYJ,2,BAL,D.Duvernay,L.Jackson,-0.10512029146775603
254,2022_01_BAL_NYJ,2,BAL,NA,NA,0.8950552199967206
275,2022_01_BAL_NYJ,2,BAL,NA,NA,-0.5292741651646793
301,2022_01_BAL_NYJ,2,BAL,D.Duvernay,L.Jackson,0.41113182809203863
330,2022_01_BAL_NYJ,2,BAL,NA,NA,-1.8665718515403569
368,2022_01_BAL_NYJ,2,BAL,NA,NA,-0.5428979685530066
391,2022_01_BAL_NYJ,3,NYJ,NA,NA,-1.0588223023805767
412,2022_01_BAL_NYJ,3,NYJ,Br.Hall,J.Flacco,-0.17972556012682617
436,2022_01_BAL_NYJ,3,NYJ,E.Moore,J.Flacco,1.6672034212388098
469,2022_01_BAL_NYJ,3,NYJ,NA,NA,-0.6029297397471964
490,2022_01_BAL_NYJ,3,NYJ,NA,NA,-0.7522882763296366
511,2022_01_BAL_NYJ,3,NYJ,C.Davis,J.Flacco,-1.4236512002535164
533,2022_01_BAL_NYJ,3,NYJ,NA,NA,0.6531553468666971
552,2022_01_BAL_NYJ,4,BAL,I.Likely,L.Jackson,-0.5470038135536015
574,2022_01_BAL_NYJ,4,BAL,NA,NA,-0.82677958952263
595,2022_01_BAL_NYJ,4,BAL,I.Likely,L.Jackson,-1.207485141698271
617,2022_01_BAL_NYJ,4,BAL,NA,NA,0.44825664442032576
636,2022_01_BAL_NYJ,5,NYJ,E.Moore,J.Flacco,1.550977228442207
660,2022_01_BAL_NYJ,5,NYJ,NA,NA,-0.7424759494606405
697,2022_01_BAL_NYJ,5,NYJ,L.Cager,J.Flacco,-6.817973084165715
723,2022_01_BAL_NYJ,6,BAL,NA,NA,-0.8061306596500799
744,2022_01_BAL_NYJ,6,BAL,D.Robinson,L.Jackson,0.32978995848679915
768,2022_01_BAL_NYJ,6,BAL,I.Likely,L.Jackson,-1.439097169209298
790,2022_01_BAL_NYJ,6,BAL,NA,NA,0.051909191829644374
809,2022_01_BAL_NYJ,7,NYJ,NA,NA,0
824,2022_01_BAL_NYJ,7,NYJ,C.Davis,J.Flacco,-0.5571007495746017
846,2022_01_BAL_NYJ,7,NYJ,Br.Hall,J.Flacco,-0.7685905899852514
868,2022_01_BAL_NYJ,7,NYJ,G.Wilson,J.Flacco,-0.11867176275700331
892,2022_01_BAL_NYJ,7,NYJ,NA,NA,-0.19177644234150648
911,2022_01_BAL_NYJ,8,BAL,D.Robinson,L.Jackson,0.7274959539063275
935,2022_01_BAL_NYJ,8,BAL,J.Hill,L.Jackson,-0.3404418081045151
959,2022_01_BAL_NYJ,8,BAL,NA,NA,-0.36901996564120054
980,2022_01_BAL_NYJ,8,BAL,NA,NA,-0
999,2022_01_BAL_NYJ,8,BAL,R.Bateman,L.Jackson,-1.2290247427299619
1021,2022_01_BAL_NYJ,8,BAL,NA,NA,-0.4143182812258601
1051,2022_01_BAL_NYJ,9,NYJ,C.Davis,J.Flacco,0.8920996123924851
1075,2022_01_BAL_NYJ,9,NYJ,Mi.Carter,J.Flacco,0.5748549560084939
1099,2022_01_BAL_NYJ,9,NYJ,NA,NA,-0.20114821451716125
1120,2022_01_BAL_NYJ,9,NYJ,Mi.Carter,J.Flacco,0.8600272766780108
1144,2022_01_BAL_NYJ,9,NYJ,NA,NA,-0.41267242608591914
1165,2022_01_BAL_NYJ,9,NYJ,B.Berrios,J.Flacco,0.016531927278265357
1194,2022_01_BAL_NYJ,9,NYJ,E.Moore,J.Flacco,-1.5894480460907765
1216,2022_01_BAL_NYJ,9,NYJ,NA,NA,-3.0380890717145554
1236,2022_01_BAL_NYJ,10,BAL,M.Andrews,L.Jackson,0.1374168386682868
1260,2022_01_BAL_NYJ,10,BAL,M.Andrews,L.Jackson,0.9969874250236899
1284,2022_01_BAL_NYJ,10,BAL,NA,L.Jackson,-0.46344814565964043
1310,2022_01_BAL_NYJ,10,BAL,NA,L.Jackson,-1.2533160424791276
1337,2022_01_BAL_NYJ,10,BAL,R.Bateman,L.Jackson,-1.2339111205656081
1359,2022_01_BAL_NYJ,10,BAL,NA,NA,0.19717104057781398
1378,2022_01_BAL_NYJ,11,NYJ,NA,NA,0.9527401409577578
1399,2022_01_BAL_NYJ,11,NYJ,Mi.Carter,J.Flacco,-0.0770818698219955
1445,2022_01_BAL_NYJ,11,NYJ,Br.Hall,J.Flacco,0.6072852527722716
1469,2022_01_BAL_NYJ,11,NYJ,NA,J.Flacco,-1.2889806246384978
1488,2022_01_BAL_NYJ,11,NYJ,NA,J.Flacco,-0.7735013708006591
1516,2022_01_BAL_NYJ,11,NYJ,T.Conklin,J.Flacco,-0.815760655561462
1538,2022_01_BAL_NYJ,11,NYJ,NA,NA,-0.4319658025633544
1563,2022_01_BAL_NYJ,12,BAL,D.Robinson,L.Jackson,2.1162064608652145
1596,2022_01_BAL_NYJ,12,BAL,M.Andrews,L.Jackson,-0.3969960786635056
1618,2022_01_BAL_NYJ,12,BAL,J.Hill,L.Jackson,-0.041765569359995425
1642,2022_01_BAL_NYJ,12,BAL,D.Duvernay,L.Jackson,3.902999356156215
1665,2022_01_BAL_NYJ,12,BAL,NA,NA,0.067573003107633145
1681,2022_01_BAL_NYJ,13,NYJ,NA,NA,0
1696,2022_01_BAL_NYJ,13,NYJ,NA,NA,0.10700867790728807
1717,2022_01_BAL_NYJ,13,NYJ,NA,NA,1.4016973210964352
1738,2022_01_BAL_NYJ,13,NYJ,B.Berrios,J.Flacco,-0.17692956293467432
1779,2022_01_BAL_NYJ,13,NYJ,B.Berrios,J.Flacco,1.1994694196619093
1803,2022_01_BAL_NYJ,13,NYJ,NA,NA,-0.2894398593925871
1841,2022_01_BAL_NYJ,13,NYJ,NA,NA,-1.6150636631646194
1879,2022_01_BAL_NYJ,13,NYJ,T.Conklin,J.Flacco,0.6638030123285135
1919,2022_01_BAL_NYJ,13,NYJ,NA,NA,0.8066783440445433
1971,2022_01_BAL_NYJ,14,BAL,NA,NA,-0
1994,2022_01_BAL_NYJ,14,BAL,NA,NA,-0.12899211136391386
2034,2022_01_BAL_NYJ,15,BAL,NA,NA,-0
2049,2022_01_BAL_NYJ,15,BAL,NA,NA,-0.4641575603745878
2070,2022_01_BAL_NYJ,15,BAL,NA,L.Jackson,-0.7625692370347679
2092,2022_01_BAL_NYJ,15,BAL,NA,L.Jackson,1.8379309931769967
2113,2022_01_BAL_NYJ,15,BAL,NA,NA,-0.31937277875840664
2139,2022_01_BAL_NYJ,15,BAL,M.Andrews,L.Jackson,-0.8354191272519529
2161,2022_01_BAL_NYJ,15,BAL,R.Bateman,L.Jackson,-1.4038280467502773
2183,2022_01_BAL_NYJ,15,BAL,NA,NA,0.20743984915316105
2200,2022_01_BAL_NYJ,16,NYJ,NA,J.Flacco,-1.3554641334339976
2219,2022_01_BAL_NYJ,16,NYJ,Mi.Carter,J.Flacco,-0.8367919088341296
2243,2022_01_BAL_NYJ,16,NYJ,Mi.Carter,J.Flacco,-0.268760051112622
2267,2022_01_BAL_NYJ,16,NYJ,NA,NA,-1.3905512497294694
2285,2022_01_BAL_NYJ,17,BAL,K.Drake,L.Jackson,1.0874003960052505
2314,2022_01_BAL_NYJ,17,BAL,NA,NA,0.31855561840347946
2340,2022_01_BAL_NYJ,17,BAL,NA,NA,0.46635828586295247
2361,2022_01_BAL_NYJ,17,BAL,NA,NA,-0.8191050629829988
2385,2022_01_BAL_NYJ,17,BAL,NA,L.Jackson,-0.3672304927604273
2406,2022_01_BAL_NYJ,17,BAL,D.Duvernay,L.Jackson,3.4322074534138665
2426,2022_01_BAL_NYJ,17,BAL,NA,NA,0.067573003107633145
2442,2022_01_BAL_NYJ,18,NYJ,NA,NA,0
2457,2022_01_BAL_NYJ,18,NYJ,NA,NA,-0.5633721589110792
2478,2022_01_BAL_NYJ,18,NYJ,E.Moore,J.Flacco,-0.7658413657918572
2500,2022_01_BAL_NYJ,18,NYJ,NA,J.Flacco,1.69458510982804
2530,2022_01_BAL_NYJ,18,NYJ,NA,NA,-0.3980711514595896
2551,2022_01_BAL_NYJ,18,NYJ,NA,NA,0.2628572480753064
2572,2022_01_BAL_NYJ,18,NYJ,C.Davis,J.Flacco,-1.7790916576050222
2594,2022_01_BAL_NYJ,18,NYJ,NA,NA,0.1371145169250667
2613,2022_01_BAL_NYJ,19,BAL,D.Robinson,L.Jackson,-0.5962308347225189
2635,2022_01_BAL_NYJ,19,BAL,M.Andrews,L.Jackson,1.550125630106777
2659,2022_01_BAL_NYJ,19,BAL,NA,NA,0.5086730900220573
2680,2022_01_BAL_NYJ,19,BAL,NA,NA,0.6893798371311277
2712,2022_01_BAL_NYJ,19,BAL,R.Bateman,L.Jackson,4.8358819342684
2732,2022_01_BAL_NYJ,19,BAL,NA,NA,0.067573003107633145
2748,2022_01_BAL_NYJ,20,NYJ,NA,NA,-1.0660391920246184
2791,2022_01_BAL_NYJ,20,NYJ,C.Davis,J.Flacco,1.0829677302390337
2803,2022_01_BAL_NYJ,20,NYJ,E.Moore,J.Flacco,0.5168392457999289
3037,2022_01_BAL_NYJ,20,NYJ,Mi.Carter,J.Flacco,0.12777881044894457
2844,2022_01_BAL_NYJ,20,NYJ,Br.Hall,J.Flacco,-0.49997507128864527
2866,2022_01_BAL_NYJ,20,NYJ,C.Davis,J.Flacco,1.2018411653116345
2891,2022_01_BAL_NYJ,20,NYJ,B.Berrios,J.Flacco,0.6611436167731881
2915,2022_01_BAL_NYJ,20,NYJ,NA,NA,0
2934,2022_01_BAL_NYJ,20,NYJ,G.Wilson,J.Flacco,0.961494798772037
2963,2022_01_BAL_NYJ,20,NYJ,B.Berrios,J.Flacco,-0.12189941992983222
2987,2022_01_BAL_NYJ,20,NYJ,Br.Hall,J.Flacco,-4.426478812005371
3026,2022_01_BAL_NYJ,21,BAL,NA,NA,0.5686490791849792
3071,2022_01_BAL_NYJ,21,BAL,NA,NA,-1.5658551841042936
3115,2022_01_BAL_NYJ,21,BAL,M.Andrews,L.Jackson,-0.04280820209532976
3139,2022_01_BAL_NYJ,21,BAL,M.Andrews,L.Jackson,2.3692263360135257
3163,2022_01_BAL_NYJ,21,BAL,NA,NA,-0.11782153649255633
3184,2022_01_BAL_NYJ,21,BAL,T.Wallace,L.Jackson,-0.7549969234969467
3206,2022_01_BAL_NYJ,21,BAL,I.Likely,L.Jackson,-1.2370965157169849
3228,2022_01_BAL_NYJ,21,BAL,NA,NA,-1.0555758515838534
3253,2022_01_BAL_NYJ,22,NYJ,C.Davis,J.Flacco,1.0036171744577587
3277,2022_01_BAL_NYJ,22,NYJ,T.Conklin,J.Flacco,-0.5053327884525061
3299,2022_01_BAL_NYJ,22,NYJ,T.Conklin,J.Flacco,-0.006283564027398825
3323,2022_01_BAL_NYJ,22,NYJ,E.Moore,J.Flacco,1.3673518688883632
3352,2022_01_BAL_NYJ,22,NYJ,T.Conklin,J.Flacco,-0.4672121258918196
3374,2022_01_BAL_NYJ,22,NYJ,G.Wilson,J.Flacco,0.5883268937468529
3398,2022_01_BAL_NYJ,22,NYJ,NA,NA,-1.2306267250096425
3419,2022_01_BAL_NYJ,22,NYJ,C.Davis,J.Flacco,2.0976584177115
3443,2022_01_BAL_NYJ,22,NYJ,NA,NA,-1.2314983974792995
3475,2022_01_BAL_NYJ,22,NYJ,C.Davis,J.Flacco,0.42050490190740675
3503,2022_01_BAL_NYJ,22,NYJ,T.Conklin,J.Flacco,-0.02093943953514099
3527,2022_01_BAL_NYJ,22,NYJ,Br.Hall,J.Flacco,-0.8328814423875883
3551,2022_01_BAL_NYJ,22,NYJ,E.Moore,J.Flacco,2.1394849335192703
3575,2022_01_BAL_NYJ,22,NYJ,G.Wilson,J.Flacco,-0.4273142115562223
3601,2022_01_BAL_NYJ,22,NYJ,Br.Hall,J.Flacco,-0.46467153599951416
3625,2022_01_BAL_NYJ,22,NYJ,NA,J.Flacco,-1.24729078495875
3647,2022_01_BAL_NYJ,22,NYJ,Mi.Carter,J.Flacco,-2.789324592333287
3669,2022_01_BAL_NYJ,23,BAL,NA,NA,-0.7137859940994531
3718,2022_01_BAL_NYJ,23,BAL,P.Ricard,L.Jackson,0.2751791076734662
3742,2022_01_BAL_NYJ,23,BAL,NA,NA,-0.10204669856466353
3763,2022_01_BAL_NYJ,23,BAL,D.Robinson,L.Jackson,-2.000758486043196
3789,2022_01_BAL_NYJ,24,NYJ,Br.Hall,J.Flacco,-0.39519965613726526
3811,2022_01_BAL_NYJ,24,NYJ,Br.Hall,J.Flacco,1.4602227626601234
3835,2022_01_BAL_NYJ,24,NYJ,E.Moore,J.Flacco,0.34305299288826063
3864,2022_01_BAL_NYJ,24,NYJ,G.Wilson,J.Flacco,-0.45550238818395883
3886,2022_01_BAL_NYJ,24,NYJ,NA,J.Flacco,0.9890749833721202
3933,2022_01_BAL_NYJ,24,NYJ,Mi.Carter,J.Flacco,0.16739426713320427
3957,2022_01_BAL_NYJ,24,NYJ,C.Davis,J.Flacco,-0.6195748508907855
3979,2022_01_BAL_NYJ,24,NYJ,B.Berrios,J.Flacco,-1.2145741723361425
4013,2022_01_BAL_NYJ,24,NYJ,E.Moore,J.Flacco,-0.4321555246715434
4047,2022_01_BAL_NYJ,24,NYJ,G.Wilson,J.Flacco,3.5459944492031354
4071,2022_01_BAL_NYJ,24,NYJ,G.Wilson,J.Flacco,-0.42649438194348477
4093,2022_01_BAL_NYJ,24,NYJ,G.Wilson,J.Flacco,-0.8564773154794239
4115,2022_01_BAL_NYJ,24,NYJ,T.Conklin,J.Flacco,2.312390898296144
4135,2022_01_BAL_NYJ,24,NYJ,NA,NA,-0.9324269968923669
4151,2022_01_BAL_NYJ,25,BAL,NA,NA,1.8506586567382328
4171,2022_01_BAL_NYJ,25,BAL,NA,NA,-1.1249479339458048
4200,2022_01_BAL_NYJ,25,BAL,NA,NA,-1.2997389932279475
41,2022_01_BUF_LA,1,BUF,NA,NA,-0
56,2022_01_BUF_LA,1,BUF,S.Diggs,J.Allen,0.21784211043268442
80,2022_01_BUF_LA,1,BUF,NA,J.Allen,0.5902524851262569
101,2022_01_BUF_LA,1,BUF,NA,NA,0.44964486244134605
122,2022_01_BUF_LA,1,BUF,D.Singletary,J.Allen,0.5109394358005375
146,2022_01_BUF_LA,1,BUF,NA,NA,-0.4346453952603042
167,2022_01_BUF_LA,1,BUF,S.Diggs,J.Allen,1.3480648626573384
191,2022_01_BUF_LA,1,BUF,NA,NA,-0.5903656992595643
212,2022_01_BUF_LA,1,BUF,Z.Moss,J.Allen,0.7696048180805519
236,2022_01_BUF_LA,1,BUF,G.Davis,J.Allen,3.1304111616918817
261,2022_01_BUF_LA,1,BUF,NA,NA,0.05117156607063911
277,2022_01_BUF_LA,2,LA,NA,NA,-0.4658606145530939
299,2022_01_BUF_LA,2,LA,NA,NA,-0.19011630676686764
320,2022_01_BUF_LA,2,LA,NA,NA,-0.4329161779023707
343,2022_01_BUF_LA,2,LA,NA,NA,-0.7243071594275534
364,2022_01_BUF_LA,2,LA,C.Kupp,M.Stafford,2.876524613937363
393,2022_01_BUF_LA,2,LA,NA,NA,-0.4566918273922056
414,2022_01_BUF_LA,2,LA,T.Higbee,M.Stafford,1.1473276112228632
438,2022_01_BUF_LA,2,LA,B.Skowronek,M.Stafford,-0.31256357370875776
467,2022_01_BUF_LA,2,LA,NA,M.Stafford,-1.8166618484538049
486,2022_01_BUF_LA,2,LA,C.Kupp,M.Stafford,-0.9023445947095752
510,2022_01_BUF_LA,2,LA,NA,NA,-0.3596702564973384
529,2022_01_BUF_LA,3,BUF,NA,NA,0.3077173714991659
550,2022_01_BUF_LA,3,BUF,NA,J.Allen,-1.0474119163118303
569,2022_01_BUF_LA,3,BUF,S.Diggs,J.Allen,1.7581615932285786
593,2022_01_BUF_LA,3,BUF,J.Crowder,J.Allen,0.7001448846422136
617,2022_01_BUF_LA,3,BUF,I.McKenzie,J.Allen,0.7983864201232791
646,2022_01_BUF_LA,3,BUF,D.Knox,J.Allen,1.3257631952874362
692,2022_01_BUF_LA,3,BUF,S.Diggs,J.Allen,-0.17553286533802748
721,2022_01_BUF_LA,3,BUF,I.McKenzie,J.Allen,-5.014561856165528
754,2022_01_BUF_LA,4,LA,NA,NA,-0.6274052993394434
775,2022_01_BUF_LA,4,LA,C.Kupp,M.Stafford,0.158298097550869
799,2022_01_BUF_LA,4,LA,NA,NA,0
818,2022_01_BUF_LA,4,LA,D.Henderson,M.Stafford,-1.6218192293308675
842,2022_01_BUF_LA,4,LA,NA,NA,-0.7982713198289275
867,2022_01_BUF_LA,5,BUF,Z.Moss,J.Allen,-0.5512090506963432
896,2022_01_BUF_LA,5,BUF,NA,NA,-4.825234698364511
933,2022_01_BUF_LA,6,LA,NA,NA,-0.5323979686945677
954,2022_01_BUF_LA,6,LA,T.Higbee,M.Stafford,-4.895374632673338
980,2022_01_BUF_LA,7,BUF,G.Davis,J.Allen,-0.08378742705099285
1009,2022_01_BUF_LA,7,BUF,NA,NA,-0.20586164551787078
1030,2022_01_BUF_LA,7,BUF,G.Davis,J.Allen,1.3923925042618066
1054,2022_01_BUF_LA,7,BUF,S.Diggs,J.Allen,1.356769235106185
1078,2022_01_BUF_LA,7,BUF,Z.Moss,J.Allen,-0.18225051800254732
1102,2022_01_BUF_LA,7,BUF,Z.Moss,J.Allen,-0.1481792974518612
1126,2022_01_BUF_LA,7,BUF,G.Davis,J.Allen,-1.569676283974577
1153,2022_01_BUF_LA,7,BUF,NA,NA,0.7776343575626652
1172,2022_01_BUF_LA,8,LA,NA,NA,0.745738152647391
1187,2022_01_BUF_LA,8,LA,NA,NA,-0.10045662871561944
1208,2022_01_BUF_LA,8,LA,T.Atwell,M.Stafford,-0.7718475195579231
1230,2022_01_BUF_LA,8,LA,B.Skowronek,M.Stafford,1.8039745569694787
1254,2022_01_BUF_LA,8,LA,NA,NA,0.5275203442433849
1286,2022_01_BUF_LA,8,LA,C.Kupp,M.Stafford,0.2348108219448477
1315,2022_01_BUF_LA,8,LA,NA,M.Stafford,-2.147131673642434
1334,2022_01_BUF_LA,8,LA,Al.Robinson,M.Stafford,0.42237214208580554
1358,2022_01_BUF_LA,8,LA,C.Kupp,M.Stafford,2.0285356347449124
1385,2022_01_BUF_LA,8,LA,NA,NA,1.2516108646523207
1406,2022_01_BUF_LA,8,LA,NA,NA,0.09554768010275438
1427,2022_01_BUF_LA,8,LA,C.Kupp,M.Stafford,1.463906075048726
1452,2022_01_BUF_LA,8,LA,NA,NA,0.05117156607063911
1468,2022_01_BUF_LA,9,BUF,NA,NA,-0
1483,2022_01_BUF_LA,9,BUF,NA,NA,-0.41496641957201064
1504,2022_01_BUF_LA,9,BUF,NA,J.Allen,-0.8293253798037767
1540,2022_01_BUF_LA,9,BUF,NA,NA,0.4951102843042463
1563,2022_01_BUF_LA,9,BUF,S.Diggs,J.Allen,1.5475287553854287
1609,2022_01_BUF_LA,9,BUF,J.Crowder,J.Allen,-4.594408241217025
1635,2022_01_BUF_LA,10,LA,T.Higbee,M.Stafford,-0.3997301972704008
1657,2022_01_BUF_LA,10,LA,C.Kupp,M.Stafford,-0.46997245703823864
1679,2022_01_BUF_LA,10,LA,C.Kupp,M.Stafford,1.1702135914820246
1712,2022_01_BUF_LA,10,LA,C.Kupp,M.Stafford,0.689841408864595
1736,2022_01_BUF_LA,10,LA,NA,NA,-0.4701224790769629
1757,2022_01_BUF_LA,10,LA,NA,M.Stafford,0.15880790958181024
1800,2022_01_BUF_LA,10,LA,NA,M.Stafford,-1.1818359280587174
1836,2022_01_BUF_LA,10,LA,C.Kupp,M.Stafford,-0.4527460687220619
1888,2022_01_BUF_LA,10,LA,NA,NA,1.2271126881949195
1924,2022_01_BUF_LA,11,LA,NA,NA,-0.9790834835730493
1946,2022_01_BUF_LA,11,LA,NA,NA,-0.5500896200537682
1967,2022_01_BUF_LA,11,LA,D.Henderson,M.Stafford,-0.1306813871487975
1991,2022_01_BUF_LA,11,LA,NA,M.Stafford,-2.3431965680792928
2024,2022_01_BUF_LA,11,LA,NA,NA,0.03561444487422705
2043,2022_01_BUF_LA,12,BUF,NA,NA,0.8632781284395605
2072,2022_01_BUF_LA,12,BUF,NA,NA,-0.5460098905023187
2093,2022_01_BUF_LA,12,BUF,NA,NA,0.14812145894393325
2114,2022_01_BUF_LA,12,BUF,NA,NA,-0.9575809829402715
2137,2022_01_BUF_LA,12,BUF,NA,J.Allen,2.028419149806723
2163,2022_01_BUF_LA,12,BUF,NA,NA,0.9960349177708849
2184,2022_01_BUF_LA,12,BUF,S.Diggs,J.Allen,0.3672465714626014
2208,2022_01_BUF_LA,12,BUF,D.Singletary,J.Allen,0.5391864475095645
2232,2022_01_BUF_LA,12,BUF,I.McKenzie,J.Allen,1.435151569545269
2257,2022_01_BUF_LA,12,BUF,NA,NA,0.05117156607063911
2273,2022_01_BUF_LA,13,LA,NA,NA,0
2288,2022_01_BUF_LA,13,LA,NA,M.Stafford,-0.6268891002982855
2307,2022_01_BUF_LA,13,LA,C.Kupp,M.Stafford,2.0016188519075513
2336,2022_01_BUF_LA,13,LA,D.Henderson,M.Stafford,0.5181326710153371
2360,2022_01_BUF_LA,13,LA,NA,NA,-0.4797561392188072
2381,2022_01_BUF_LA,13,LA,NA,M.Stafford,-1.938736371928826
2400,2022_01_BUF_LA,13,LA,B.Skowronek,M.Stafford,-1.3168410481885076
2422,2022_01_BUF_LA,13,LA,NA,NA,0.012955162674188614
2441,2022_01_BUF_LA,14,BUF,NA,NA,-1.0263371053151786
2464,2022_01_BUF_LA,14,BUF,NA,J.Allen,0.6189479622989893
2485,2022_01_BUF_LA,14,BUF,NA,NA,0.9844842748716474
2506,2022_01_BUF_LA,14,BUF,NA,NA,-0.6322616781108081
2527,2022_01_BUF_LA,14,BUF,J.Crowder,J.Allen,1.4960400541312993
2551,2022_01_BUF_LA,14,BUF,NA,NA,-0.5601841695606709
2572,2022_01_BUF_LA,14,BUF,Z.Moss,J.Allen,-0.3271801806986332
2599,2022_01_BUF_LA,14,BUF,J.Crowder,J.Allen,1.5627581698354334
2623,2022_01_BUF_LA,14,BUF,D.Knox,J.Allen,-0.5229061383288354
2648,2022_01_BUF_LA,14,BUF,NA,NA,-0.6004953584633768
2669,2022_01_BUF_LA,14,BUF,NA,NA,-0
2688,2022_01_BUF_LA,14,BUF,G.Davis,J.Allen,4.565220399876125
2712,2022_01_BUF_LA,14,BUF,NA,NA,-0.13719422731082886
2733,2022_01_BUF_LA,14,BUF,S.Diggs,J.Allen,-1.0064865578897297
2755,2022_01_BUF_LA,14,BUF,NA,J.Allen,2.435292731737718
2777,2022_01_BUF_LA,14,BUF,NA,NA,0.05117156607063911
2793,2022_01_BUF_LA,15,LA,NA,NA,-0.3715905291028321
2815,2022_01_BUF_LA,15,LA,B.Powell,M.Stafford,0.8180544753558934
2839,2022_01_BUF_LA,15,LA,NA,NA,-0.5794957219623029
2860,2022_01_BUF_LA,15,LA,C.Kupp,M.Stafford,-0.024168063886463642
2884,2022_01_BUF_LA,15,LA,T.Higbee,M.Stafford,1.1935197135899216
2908,2022_01_BUF_LA,15,LA,C.Kupp,M.Stafford,-4.67126974882558
2934,2022_01_BUF_LA,16,BUF,Z.Moss,J.Allen,-0.5361010250635445
2958,2022_01_BUF_LA,16,BUF,NA,NA,-0.0225413148291409
2979,2022_01_BUF_LA,16,BUF,S.Diggs,J.Allen,5.413862155517563
3004,2022_01_BUF_LA,16,BUF,NA,NA,0.05117156607063911
3020,2022_01_BUF_LA,17,LA,NA,NA,-0.24190872721374035
3047,2022_01_BUF_LA,17,LA,T.Higbee,M.Stafford,-0.5715389889664948
3069,2022_01_BUF_LA,17,LA,NA,NA,-0.6338573810644448
3092,2022_01_BUF_LA,17,LA,D.Henderson,M.Stafford,-0.0977661139331758
3121,2022_01_BUF_LA,17,LA,T.Higbee,M.Stafford,-0.16929633123800159
3145,2022_01_BUF_LA,17,LA,NA,NA,2.1582108556758612
3166,2022_01_BUF_LA,17,LA,C.Kupp,M.Stafford,0.27094528335146606
3190,2022_01_BUF_LA,17,LA,T.Higbee,M.Stafford,0.3238332341425121
3214,2022_01_BUF_LA,17,LA,T.Higbee,M.Stafford,-6.050821870099753
3262,2022_01_BUF_LA,18,BUF,NA,J.Allen,0.8067279034876265
3283,2022_01_BUF_LA,18,BUF,NA,NA,-0.18660939252004027
3304,2022_01_BUF_LA,18,BUF,NA,NA,-4.72420091467211
3341,2022_01_BUF_LA,19,LA,NA,NA,0.7276361214462668
3362,2022_01_BUF_LA,19,LA,NA,NA,-0.8693635426461697
3383,2022_01_BUF_LA,19,LA,C.Kupp,M.Stafford,1.1799616493517533
3407,2022_01_BUF_LA,19,LA,D.Henderson,M.Stafford,0.03424731723498553
3431,2022_01_BUF_LA,19,LA,B.Skowronek,M.Stafford,0.48079643154051155
3455,2022_01_BUF_LA,19,LA,T.Higbee,M.Stafford,-0.5055414979578927
3489,2022_01_BUF_LA,19,LA,T.Higbee,M.Stafford,1.218392915907316
3513,2022_01_BUF_LA,19,LA,B.Skowronek,M.Stafford,-0.08463724481407553
3537,2022_01_BUF_LA,19,LA,B.Skowronek,M.Stafford,-0.5826803620439023
3576,2022_01_BUF_LA,19,LA,C.Kupp,M.Stafford,2.815628574870061
3617,2022_01_BUF_LA,19,LA,NA,M.Stafford,-1.279728457040619
3636,2022_01_BUF_LA,19,LA,NA,NA,-0.607236078591086
3674,2022_01_BUF_LA,19,LA,T.Higbee,M.Stafford,-0.5332938364590518
3696,2022_01_BUF_LA,19,LA,Al.Robinson,M.Stafford,-2.52706019411562
3718,2022_01_BUF_LA,20,BUF,NA,NA,0
41,2022_01_CLE_CAR,1,CAR,NA,NA,-0.4435211792588234
63,2022_01_CLE_CAR,1,CAR,R.Anderson,B.Mayfield,-0.7137407939881086
85,2022_01_CLE_CAR,1,CAR,C.McCaffrey,B.Mayfield,-1.3541984455659986
109,2022_01_CLE_CAR,1,CAR,R.Anderson,B.Mayfield,-0.8248591427691281
133,2022_01_CLE_CAR,1,CAR,NA,NA,0.43875208171084523
158,2022_01_CLE_CAR,2,CLE,NA,NA,0.9065990168601274
184,2022_01_CLE_CAR,2,CLE,D.Peoples-Jones,J.Brissett,-0.43471307517029345
213,2022_01_CLE_CAR,2,CLE,NA,NA,-0.386453164042905
251,2022_01_CLE_CAR,2,CLE,NA,NA,1.0901428190991282
272,2022_01_CLE_CAR,2,CLE,A.Cooper,J.Brissett,0.35689676413312554
296,2022_01_CLE_CAR,2,CLE,NA,NA,-0.6235090945847332
317,2022_01_CLE_CAR,2,CLE,A.Cooper,J.Brissett,-1.5780357897747308
339,2022_01_CLE_CAR,2,CLE,D.Peoples-Jones,J.Brissett,-3.2360035539604723
361,2022_01_CLE_CAR,3,CAR,NA,NA,-0.21415188419632614
382,2022_01_CLE_CAR,3,CAR,C.McCaffrey,B.Mayfield,-1.1163594108074903
417,2022_01_CLE_CAR,3,CAR,NA,NA,-0.614427178632468
438,2022_01_CLE_CAR,3,CAR,NA,NA,-1.210520385298878
464,2022_01_CLE_CAR,3,CAR,NA,NA,-0.31081049563363194
489,2022_01_CLE_CAR,4,CLE,NA,NA,-0.8017735602334142
