hh_id,gender,schooling,region,year,saving3000below,pension_saving,family_size,net_asset,public_pension,home_owner,age,age_sq,hh_expenditure,hh_income
3171,Male,High School Diploma,"New York, NY",2006,TRUE,3406.3809203125293,4,0,FALSE,TRUE,48,2304,6812.7647459007785,6812.7647459007785
3285,Male,Associate's Degree,"New York, NY",2005,TRUE,2786.1948559047646,4,116091.44,TRUE,TRUE,35,1225,5433.081242693007,6385.0276569004
3285,Male,Associate's Degree,"New York, NY",2006,TRUE,2725.1046035761487,4,456455.08,FALSE,TRUE,36,1296,5354.830876338422,7948.220928287748
3415,Male,Associate's Degree,"New York, NY",2005,TRUE,1393.0975401802398,5,-27861.943,TRUE,TRUE,38,1444,3761.3616056754463,5433.081242693007
3415,Male,Associate's Degree,"New York, NY",2006,TRUE,1362.5522752999839,5,-85159.531,FALSE,TRUE,39,1521,3678.8931078224255,5291.244222830508
3430,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,2786.1948559047646,4,121896.01000000001,TRUE,TRUE,47,2209,5572.387630221508,7662.03351932664
3471,Male,Bachelor's Degree,"Philadelphia, PA",2005,TRUE,2228.9548846232046,4,298355,TRUE,FALSE,42,1764,2786.1937609469933,7081.574153221742
3471,Male,Bachelor's Degree,"Philadelphia, PA",2006,TRUE,2180.083576721824,4,94742.822,FALSE,FALSE,43,1849,4087.6569008587653,6349.49270678379
3492,Female,Associate's Degree,"New York, NY",2005,TRUE,1393.0975401802398,1,-14221.201000000001,TRUE,FALSE,32,1024,1671.7169649848413,3134.4681827483755
3500,Male,Associate's Degree,"New York, NY",2005,TRUE,2786.1948559047646,4,49919.316,TRUE,TRUE,43,1849,4875.838165314441,3204.124291375578
3513,Male,Bachelor's Degree,"New York, NY",2005,FALSE,4179.292667900005,3,63850.293000000005,TRUE,TRUE,55,3025,4179.292697179938,7662.03351932664
3513,Male,Bachelor's Degree,"New York, NY",2006,FALSE,4087.656872220828,3,0,FALSE,TRUE,56,3136,7630.2912863150195,8061.76907798237
3514,Male,Bachelor's Degree,"New York, NY",2005,FALSE,5572.389820137094,5,452756.56000000006,TRUE,TRUE,45,2025,7662.03351932664,9055.130661717621
3514,Male,Bachelor's Degree,"New York, NY",2006,FALSE,4087.656872220828,5,545021.02,FALSE,TRUE,46,2116,8856.595370027515,15669.352288451235
3530,Male,Bachelor's Degree,"New York, NY",2005,TRUE,2089.646293327163,4,139309.71,TRUE,TRUE,51,2601,5851.006051176156,16252.793814072935
3535,Male,Associate's Degree,"New York, NY",2005,TRUE,1393.0975401802398,5,41792.920000000006,TRUE,TRUE,41,1681,3761.3616056754463,2786.1937609469933
3535,Male,Associate's Degree,"New York, NY",2006,TRUE,2725.1046035761487,5,-6812.7631,FALSE,TRUE,42,1764,1907.5737011987283,2725.104622668107
3538,Male,Associate's Degree,"New York, NY",2005,TRUE,1393.0975401802398,4,25540.115,TRUE,TRUE,42,1764,3928.5355428093117,5321.633052567652
3563,Male,Middle School,"New York, NY",2005,TRUE,2786.1948559047646,4,116091.43,TRUE,TRUE,48,2304,2228.9560147168886,6292.155010500366
3564,Male,Associate's Degree,"New York, NY",2005,TRUE,2089.646293327163,5,0,TRUE,TRUE,44,1936,2368.264529837018,4179.292697179938
3564,Male,Associate's Degree,"New York, NY",2006,TRUE,2043.8283963782792,5,136300.66,FALSE,TRUE,45,2025,2861.360814733778,2997.6151454737815
3593,Male,Bachelor's Degree,"New York, NY",2005,FALSE,6965.484131548688,4,-127700.58000000002,TRUE,TRUE,50,2500,6199.284740855156,8822.950351159057
3608,Male,High School Diploma,"New York, NY",2005,TRUE,1393.0975401802398,4,2902.2864,FALSE,TRUE,43,1849,3343.43399496622,3250.558803232362
3608,Male,High School Diploma,"New York, NY",2006,TRUE,1771.318197961161,4,-6812.7625,FALSE,TRUE,44,1936,3815.147476564133,4087.6569008587653
3612,Male,Master's Degree,"New York, NY",2005,FALSE,6965.484131548688,3,58045.71799999999,TRUE,TRUE,47,2209,6129.626517035604,8358.5813775595
3612,Male,Master's Degree,"New York, NY",2006,FALSE,1362.5522752999839,3,449642.38,FALSE,TRUE,48,2304,4496.422681752933,8175.318048304088
3675,Male,Bachelor's Degree,"New York, NY",2005,TRUE,696.5487565491742,4,33666.514,TRUE,TRUE,37,1369,2786.1937609469933,6965.4848768970005
3676,Male,High School Diploma,"New York, NY",2005,TRUE,2089.646293327163,4,27861.945999999996,TRUE,TRUE,44,1936,4039.9803213889354,7081.574153221742
3676,Male,High School Diploma,"New York, NY",2006,TRUE,1362.5522752999839,4,90836.83600000001,FALSE,TRUE,45,2025,4087.6569008587653,8039.058875215117
3753,Male,High School Diploma,"Denver, CO",2005,TRUE,1950.3360947613896,4,139193.63,TRUE,TRUE,44,1936,2228.9560147168886,4156.07292921722
3753,Male,High School Diploma,"Denver, CO",2006,TRUE,1907.5736878343541,4,130260.02,FALSE,TRUE,45,2025,3706.141917148507,4223.91372405024
3860,Male,High School Diploma,"Denver, CO",2005,FALSE,6965.484131548688,4,37509.146,TRUE,TRUE,41,1681,2786.1937609469933,4248.9467173862495
3890,Male,High School Diploma,"Seattle, WA",2005,TRUE,1393.0975401802398,4,11028.687,TRUE,TRUE,33,1089,2786.1937609469933,3064.814731344643
3897,Male,Bachelor's Degree,"Seattle, WA",2005,TRUE,2786.1948559047646,2,52241.143000000004,TRUE,FALSE,42,1764,2089.6452631442376,4109.635839348866
3945,Male,Middle School,"Seattle, WA",2005,TRUE,835.8584603872998,4,-6152.845499999999,TRUE,TRUE,45,2025,2925.5044314679926,2786.1937609469933
3945,Male,Middle School,"Seattle, WA",2006,TRUE,817.5313846094331,4,5109.572099999999,FALSE,TRUE,46,2116,2725.104622668107,4564.549032098914
3966,Male,High School Diploma,"Seattle, WA",2005,TRUE,1393.0975401802398,2,17413.715,TRUE,FALSE,41,1681,2089.6452631442376,3413.089254848462
3966,Male,High School Diploma,"Seattle, WA",2006,TRUE,1362.5522752999839,2,-9083.6835,FALSE,TRUE,42,1764,1907.5737011987283,3406.3809441774815
3969,Male,High School Diploma,"Seattle, WA",2005,TRUE,1393.0975401802398,5,15091.885999999999,TRUE,TRUE,55,3025,6463.97155716376,9686.669103288255
3977,Male,High School Diploma,"Seattle, WA",2005,TRUE,2089.646293327163,4,-33086.057,TRUE,TRUE,50,2500,5851.006051176156,6361.809319027157
4010,Male,High School Diploma,"Columbus, OH",2005,TRUE,1671.7169532728687,3,28442.402000000002,TRUE,TRUE,54,2916,2786.1937609469933,3691.7072521677974
4010,Male,High School Diploma,"Columbus, OH",2006,TRUE,1635.0626374983042,3,130350.85999999999,FALSE,TRUE,55,3025,2629.7266910002277,3224.7061216243173
4011,Male,Bachelor's Degree,"Columbus, OH",2005,TRUE,1811.0261421740374,4,66172.119,TRUE,TRUE,41,1681,3482.744112115419,6756.519029856737
4011,Male,Bachelor's Degree,"Columbus, OH",2006,TRUE,1771.318197961161,4,49676.39600000001,FALSE,TRUE,42,1764,4496.422681752933,7159.080285798893
4013,Male,High School Diploma,"Charlotte, NC",2005,TRUE,2786.1948559047646,3,34827.429000000004,TRUE,FALSE,35,1225,3204.124291375578,3761.3616056754463
4013,Male,High School Diploma,"Charlotte, NC",2006,TRUE,3542.6364647913692,3,13625.525,FALSE,FALSE,36,1296,3052.117832656533,4087.6569008587653
4058,Male,Middle School,"Columbus, OH",2005,FALSE,4039.9823130756713,4,21476.914,TRUE,TRUE,53,2809,3204.124291375578,4114.279061208341
4058,Male,Middle School,"Columbus, OH",2006,FALSE,3951.4030327589103,4,6812.761799999999,FALSE,TRUE,54,2916,2316.338765960849,4008.174180383751
4062,Male,Bachelor's Degree,"Columbus, OH",2005,FALSE,3482.742346343866,3,80567.456,TRUE,TRUE,43,1849,3482.744112115419,5398.24996785374
4062,Male,Bachelor's Degree,"Columbus, OH",2006,FALSE,2043.8283963782792,3,23731.123,TRUE,TRUE,44,1936,3406.3809441774815,5955.492011768403
4093,Male,High School Diploma,"Columbus, OH",2005,TRUE,1671.7169532728687,4,37729.714,TRUE,FALSE,42,1764,3204.124291375578,4259.393677890592
4093,Male,High School Diploma,"Columbus, OH",2006,TRUE,2043.8283963782792,4,93334.844,TRUE,FALSE,43,1849,3896.9002172725404,5729.531249543095
4157,Male,High School Diploma,"Charlotte, NC",2005,TRUE,696.5487565491742,4,1160.9143,TRUE,TRUE,51,2601,3482.744112115419,3482.744112115419
4157,Male,High School Diploma,"Charlotte, NC",2006,TRUE,681.2761244059466,4,-7039.8547,TRUE,TRUE,52,2704,3569.887279837512,3474.509858023886
4209,Male,Bachelor's Degree,"Charlotte, NC",2005,FALSE,5572.389820137094,5,58045.71799999999,TRUE,TRUE,49,2401,10852.228178951078,12073.513918315914
4209,Male,Bachelor's Degree,"Charlotte, NC",2006,FALSE,8175.313903370206,5,277052.34,TRUE,TRUE,50,2500,9156.349939187685,12465.087305693545
4233,Female,Bachelor's Degree,"Charlotte, NC",2005,TRUE,2786.1948559047646,2,93105.332,TRUE,TRUE,53,2809,3538.466428584454,6385.0276569004
4233,Female,Bachelor's Degree,"Charlotte, NC",2006,TRUE,3406.3809203125293,2,148745.30000000002,TRUE,TRUE,54,2916,4796.186490582757,6245.034831211946
4234,Male,Bachelor's Degree,"Charlotte, NC",2005,TRUE,3064.8131774657204,4,-53053.784,TRUE,TRUE,41,1681,4597.222059741935,7487.898027931519
4235,Male,Master's Degree,"Charlotte, NC",2005,TRUE,1532.4065589427935,4,46436.572,TRUE,TRUE,49,2401,5711.696677894951,7522.7271189556695
4235,Male,Master's Degree,"Charlotte, NC",2006,TRUE,19075.737011987283,4,101964.34999999999,FALSE,TRUE,50,2500,3815.147476564133,6812.7647459007785
4237,Male,Master's Degree,"Charlotte, NC",2005,FALSE,6965.484131548688,5,506158.63,TRUE,TRUE,60,3600,8985.477123197032,12862.929870102667
4237,Male,Master's Degree,"Charlotte, NC",2006,FALSE,7494.03832171924,5,384921.08999999997,TRUE,TRUE,61,3721,6472.126472281249,12490.063660198137
4245,Male,Elementary School,"Charlotte, NC",2005,TRUE,975.1680284233744,3,8590.7654,TRUE,TRUE,56,3136,2187.162892345889,4469.518662311484
4259,Male,Bachelor's Degree,"Charlotte, NC",2005,TRUE,2786.1948559047646,4,11841.326,TRUE,TRUE,41,1681,5851.006051176156,6408.245503204307
4259,Male,Bachelor's Degree,"Charlotte, NC",2006,TRUE,10219.142876739794,4,5677.3022,FALSE,TRUE,42,1764,5327.579039521368,8629.497886019066
4325,Male,Bachelor's Degree,"Indianapolis, IN",2005,TRUE,2786.1948559047646,4,145114.3,TRUE,TRUE,44,1936,5154.461348938839,5804.57047995496
4334,Female,Elementary School,"Indianapolis, IN",2005,TRUE,278.61942791459006,2,-12073.508,FALSE,TRUE,52,2704,2507.5744241154566,1035.5357452116398
4354,Female,Elementary School,"Indianapolis, IN",2005,TRUE,2786.1948559047646,2,-52241.143000000004,FALSE,FALSE,45,2025,1114.4779856929317,348.2742346343866
4357,Male,High School Diploma,"Indianapolis, IN",2005,TRUE,975.1680284233744,5,69770.95199999999,TRUE,FALSE,37,1369,5015.150951785665,8776.50900560286
4357,Male,High School Diploma,"Indianapolis, IN",2006,TRUE,2725.1046035761487,5,85159.531,FALSE,FALSE,38,1444,5041.4438590091595,9083.682036264927
4374,Male,High School Diploma,"Indianapolis, IN",2005,TRUE,2925.504118421615,4,127700.57,TRUE,TRUE,44,1936,4179.292697179938,9925.81482080841
4374,Male,High School Diploma,"Indianapolis, IN",2006,TRUE,6812.76129178936,4,-30657.432,TRUE,TRUE,45,2025,5041.4438590091595,10546.15270623207
4400,Male,High School Diploma,"Indianapolis, IN",2005,TRUE,1393.0975401802398,4,0,TRUE,TRUE,51,2601,4597.222059741935,3018.3783622240935
4403,Male,Bachelor's Degree,"New York, NY",2005,TRUE,2089.646293327163,4,267010.29,TRUE,FALSE,38,1444,3482.744112115419,4318.599764028543
4403,Male,Bachelor's Degree,"New York, NY",2006,TRUE,2180.083576721824,4,306574.32,FALSE,FALSE,39,1521,3406.3809441774815,5109.571374836972
4404,Male,Bachelor's Degree,"New York, NY",2005,TRUE,1393.0975401802398,4,49919.316,TRUE,FALSE,39,1521,2354.3343204094213,5224.11612581514
4404,Male,Bachelor's Degree,"New York, NY",2006,TRUE,681.2761244059466,4,39741.116,FALSE,FALSE,40,1600,3242.873829299799,5348.017444018086
4406,Male,Associate's Degree,"Indianapolis, IN",2005,TRUE,2089.646293327163,4,107732.85,TRUE,TRUE,44,1936,4179.292697179938,7778.129779224044
4406,Male,Associate's Degree,"Indianapolis, IN",2006,TRUE,2043.8283963782792,4,99920.518,FALSE,TRUE,45,2025,3815.147476564133,9537.86457225224
4407,Male,High School Diploma,"Indianapolis, IN",2005,FALSE,5015.148409074913,4,103797.35,TRUE,TRUE,42,1764,4179.292697179938,6150.525473524237
4407,Male,High School Diploma,"Indianapolis, IN",2006,FALSE,4905.188458598787,4,174111.5,FALSE,TRUE,43,1849,4768.93457788451,6472.126472281249
4408,Male,Master's Degree,"Indianapolis, IN",2005,TRUE,2368.265697377617,4,117716.71,TRUE,TRUE,42,1764,5572.387630221508,10155.676609422548
4408,Male,Master's Degree,"Indianapolis, IN",2006,TRUE,2316.339907902349,4,91972.28499999999,TRUE,TRUE,43,1849,5450.2120763939365,10219.1480579074
4409,Male,High School Diploma,"Indianapolis, IN",2005,TRUE,2786.1948559047646,4,277922.89,TRUE,FALSE,47,2209,5405.21496072822,7011.919039627013
4442,Male,High School Diploma,"Philadelphia, PA",2005,FALSE,4179.292667900005,4,90319.131,TRUE,TRUE,44,1936,3245.9151244597274,6268.938994940324
4442,Male,High School Diploma,"Philadelphia, PA",2006,FALSE,1362.5522752999839,4,141478.36,FALSE,TRUE,45,2025,2520.7221325738087,7562.166483415067
4445,Male,High School Diploma,"Philadelphia, PA",2005,TRUE,2507.575409577469,5,76620.34700000001,TRUE,TRUE,39,1521,2786.1937609469933,3440.951118198072
4445,Male,High School Diploma,"Philadelphia, PA",2006,TRUE,2316.339907902349,5,48665.829999999994,FALSE,TRUE,40,1600,2725.104622668107,2997.6151454737815
4492,Male,High School Diploma,"Philadelphia, PA",2005,TRUE,835.8584603872998,4,203160,TRUE,FALSE,46,2116,2646.8851167979756,4318.599764028543
4516,Male,Bachelor's Degree,"Philadelphia, PA",2005,TRUE,1393.0975401802398,4,8822.9486,TRUE,FALSE,41,1681,3482.744112115419,6826.17522930974
4516,Male,Bachelor's Degree,"Philadelphia, PA",2006,TRUE,3815.1474498353846,4,105370.73000000001,FALSE,FALSE,42,1764,3406.3809441774815,5268.5349247937165
4551,Male,Bachelor's Degree,"New York, NY",2005,TRUE,2786.1948559047646,4,508480.47,TRUE,FALSE,48,2304,5293.767689622628,7429.853350248558
4575,Male,Master's Degree,"New York, NY",2005,TRUE,2507.575409577469,5,-116091.44,TRUE,TRUE,33,1089,4179.292697179938,6733.303742275706
4575,Male,Master's Degree,"New York, NY",2006,TRUE,5177.700889469799,5,261155.9,FALSE,TRUE,34,1156,5041.4438590091595,7607.585343154857
4585,Male,High School Diploma,"Philadelphia, PA",2005,TRUE,1393.0975401802398,4,49919.320999999996,TRUE,TRUE,40,1600,2507.5744241154566,5270.549997806359
4701,Male,Master's Degree,"Philadelphia, PA",2005,FALSE,6268.935816551729,3,0,TRUE,FALSE,38,1444,2549.3678360832114,6241.075485763138
4701,Male,Master's Degree,"Philadelphia, PA",2006,FALSE,10900.417748072236,3,75167.48,FALSE,FALSE,39,1521,4360.1694488368485,6812.7647459007785
4727,Male,Master's Degree,"Nashville, TN",2005,TRUE,2786.1948559047646,4,361044.38,TRUE,FALSE,38,1444,2855.849711354127,3691.7072521677974
4727,Male,Master's Degree,"Los Angeles, CA",2006,TRUE,2725.1046035761487,4,1135.4604,FALSE,TRUE,39,1521,3133.8701832700763,5422.961242819425
4728,Male,High School Diploma,"Houston, TX",2005,TRUE,2786.1948559047646,4,145114.28,TRUE,TRUE,40,1600,3482.744112115419,4462.55477266891
4754,Male,High School Diploma,"Houston, TX",2005,TRUE,2786.1948559047646,5,11609.143,TRUE,TRUE,39,1521,3482.744112115419,6965.4848768970005
4754,Male,High School Diploma,"Houston, TX",2006,TRUE,4087.656872220828,5,3406.3812000000003,FALSE,TRUE,40,1600,4087.6569008587653,7262.407758410073
4760,Male,High School Diploma,"Houston, TX",2005,TRUE,1393.0975401802398,4,208964.59,TRUE,TRUE,45,2025,4179.292697179938,5049.975647598219
4760,Male,High School Diploma,"Houston, TX",2006,TRUE,2725.1046035761487,4,170319.06,FALSE,TRUE,46,2116,5041.4438590091595,5382.083253258081
4762,Male,Master's Degree,"Houston, TX",2005,TRUE,696.5487565491742,4,5804.5715,TRUE,TRUE,39,1521,2786.1937609469933,5683.837501213491
4762,Male,Master's Degree,"Houston, TX",2006,TRUE,681.2761244059466,4,158964.45,FALSE,FALSE,40,1600,3406.3809441774815,5450.2120763939365
4770,Male,High School Diploma,"Houston, TX",2005,TRUE,2786.1948559047646,4,-4643.6572,TRUE,TRUE,34,1156,2786.1937609469933,5804.57047995496
4770,Male,High School Diploma,"Houston, TX",2006,TRUE,2725.1046035761487,4,11354.604,FALSE,TRUE,35,1225,2997.6151454737815,5395.7074512306945
4835,Male,Associate's Degree,"Houston, TX",2005,TRUE,1811.0261421740374,3,3482.7429,TRUE,TRUE,41,1681,2786.1937609469933,4817.792429735158
4835,Male,Associate's Degree,"Houston, TX",2006,TRUE,2043.8283963782792,3,-17599.637,FALSE,TRUE,42,1764,2725.104622668107,4973.318984841549
4851,Male,Master's Degree,"Houston, TX",2005,FALSE,4179.292667900005,5,12189.6,TRUE,TRUE,46,2116,5015.150951785665,7940.651470049825
4851,Male,Master's Degree,"Houston, TX",2006,FALSE,4087.656872220828,5,23844.673,TRUE,TRUE,47,2209,5722.721168445439,8039.058875215117
4882,Male,High School Diploma,"Houston, TX",2005,TRUE,2786.1948559047646,4,812.64,TRUE,TRUE,39,1521,2089.6452631442376,2786.1937609469933
4883,Male,High School Diploma,"Houston, TX",2005,TRUE,1671.7169532728687,4,-53402.061,TRUE,FALSE,34,1156,2089.6452631442376,3831.018600696968
4897,Male,Middle School,"Houston, TX",2005,TRUE,2786.1948559047646,3,17413.716,FALSE,TRUE,61,3721,2089.6452631442376,2925.5044314679926
4909,Male,Bachelor's Degree,"Washington, DC",2005,FALSE,4179.292667900005,4,-34827.429000000004,TRUE,TRUE,39,1521,4179.292697179938,7940.651470049825
4909,Male,Bachelor's Degree,"Washington, DC",2006,FALSE,2725.1046035761487,4,278187.81,TRUE,FALSE,40,1600,5858.974105944299,8406.947278730868
4927,Male,High School Diploma,"Houston, TX",2005,TRUE,2786.1948559047646,4,34827.429000000004,TRUE,TRUE,42,1764,3343.43399496622,4875.838165314441
4927,Male,High School Diploma,"Houston, TX",2006,TRUE,4768.934544473572,4,351992.73,FALSE,TRUE,43,1849,3951.403060442263,4632.6776219812
4933,Male,High School Diploma,"Houston, TX",2005,FALSE,6965.484131548688,4,5804.5715,FALSE,TRUE,42,1764,2786.1937609469933,4457.909887140334
4947,Male,High School Diploma,"Houston, TX",2005,TRUE,696.5487565491742,3,23218.286,TRUE,FALSE,47,2209,2089.6452631442376,3436.3075938213706
4947,Male,High School Diploma,"Houston, TX",2006,TRUE,817.5313846094331,3,47689.336,FALSE,FALSE,48,2304,2043.828615080099,3406.3809441774815
4995,Male,Associate's Degree,"Houston, TX",2005,TRUE,1114.4774206460997,5,-77781.25,TRUE,TRUE,37,1369,4179.292697179938,5015.150951785665
4995,Male,Associate's Degree,"Houston, TX",2006,TRUE,953.7868253755095,5,68127.617,FALSE,TRUE,38,1444,4441.919580741655,5450.2120763939365
5016,Male,Bachelor's Degree,"New York, NY",2005,TRUE,2786.1948559047646,4,-26701.035000000003,TRUE,TRUE,36,1296,3413.089254848462,4388.256611621282
5046,Male,Bachelor's Degree,"New York, NY",2005,TRUE,1811.0261421740374,4,1178328.1,TRUE,FALSE,35,1225,5293.767689622628,7662.03351932664
5046,Male,Master's Degree,"New York, NY",2006,TRUE,1771.318197961161,4,130577.95,FALSE,FALSE,36,1296,5450.2120763939365,7607.585343154857
5076,Male,Bachelor's Degree,"Columbus, OH",2005,TRUE,1811.0261421740374,4,205481.84000000003,TRUE,FALSE,34,1156,3204.124291375578,6129.626517035604
5076,Male,Bachelor's Degree,"Columbus, OH",2006,TRUE,1090.0417671704408,4,25774.951,FALSE,FALSE,35,1225,4223.91372405024,6017.940077928968
5077,Male,Bachelor's Degree,"Indianapolis, IN",2005,TRUE,2786.1948559047646,4,11609.143,TRUE,FALSE,33,1089,3204.124291375578,6036.753823425402
5077,Male,Bachelor's Degree,"Indianapolis, IN",2006,TRUE,2725.1046035761487,4,-34517.998,FALSE,TRUE,34,1156,4905.188492964309,6812.7647459007785
5079,Female,Associate's Degree,"New York, NY",2005,TRUE,2507.575409577469,3,16833.258,TRUE,TRUE,31,961,3204.124291375578,4179.292697179938
5079,Female,Associate's Degree,"New York, NY",2006,TRUE,2725.1046035761487,3,9537.8674,FALSE,TRUE,32,1024,3406.3809441774815,4257.976387524785
5100,Male,Bachelor's Degree,"Jacksonville, FL",2005,TRUE,1393.0975401802398,2,-14488.21,TRUE,TRUE,37,1369,4179.292697179938,5572.387630221508
5102,Male,Associate's Degree,"Columbus, OH",2005,TRUE,2228.9548846232046,4,25540.115,TRUE,FALSE,31,961,1532.4073358822395,3482.744112115419
5105,Male,High School Diploma,"Oklahoma City, OK",2005,TRUE,1393.0975401802398,4,5804.5715,TRUE,TRUE,46,2116,2786.1937609469933,3169.296760033608
5105,Male,High School Diploma,"Oklahoma City, OK",2006,TRUE,1362.5522752999839,4,17031.907,FALSE,TRUE,47,2209,2684.228960087448,4541.84320075986
5121,Male,Bachelor's Degree,"Chicago, IL",2005,FALSE,6965.484131548688,3,104482.29,TRUE,TRUE,34,1156,4179.292697179938,7244.104901099599
5121,Male,Bachelor's Degree,"Chicago, IL",2006,FALSE,681.2761244059466,3,124900.64,FALSE,TRUE,35,1225,3815.147476564133,6812.7647459007785
5124,Male,High School Diploma,"Houston, TX",2005,TRUE,1393.0975401802398,4,71512.324,TRUE,FALSE,32,1024,3622.0541911635464,4875.838165314441
5125,Male,High School Diploma,"Washington, DC",2005,TRUE,2786.1948559047646,4,-15451.769999999999,TRUE,TRUE,42,1764,2089.6452631442376,3761.3616056754463
5135,Male,Associate's Degree,"Los Angeles, CA",2005,TRUE,417.9291384832469,3,17413.715,TRUE,TRUE,39,1521,2786.1937609469933,3916.9234873782298
5186,Male,High School Diploma,"New York, NY",2005,TRUE,1811.0261421740374,3,-12770.056999999999,TRUE,TRUE,35,1225,2549.3678360832114,5572.387630221508
5189,Male,High School Diploma,"Columbus, OH",2005,TRUE,1393.0975401802398,4,132924.69,FALSE,FALSE,30,900,2019.9911314210626,4330.209053131399
5198,Male,High School Diploma,"Washington, DC",2005,TRUE,1532.4065589427935,4,34827.429000000004,TRUE,FALSE,33,1089,2089.6452631442376,2786.1937609469933
5203,Male,Associate's Degree,"New York, NY",2005,TRUE,1393.0975401802398,4,-23682.651,TRUE,TRUE,37,1369,2368.264529837018,3998.1906489342473
5205,Male,High School Diploma,"New York, NY",2005,TRUE,557.2386994902988,3,-14511.428,TRUE,FALSE,35,1225,2187.162892345889,2837.2745361298453
5235,Male,Associate's Degree,"Phoenix, AZ",2005,FALSE,4179.292667900005,1,16252.8,FALSE,FALSE,32,1024,1379.165934305627,2786.1937609469933
5236,Male,Bachelor's Degree,"Charlotte, NC",2005,TRUE,1114.4774206460997,3,-69654.85399999999,TRUE,TRUE,35,1225,4318.599764028543,5456.296817074311
5236,Male,Bachelor's Degree,"Charlotte, NC",2006,TRUE,1362.5522752999839,3,-41603.27100000001,FALSE,TRUE,36,1296,4223.91372405024,6608.38053130933
5274,Male,Bachelor's Degree,"New York, NY",2005,TRUE,2228.9548846232046,3,58045.71799999999,TRUE,TRUE,35,1225,3343.43399496622,7522.7271189556695
5274,Male,Bachelor's Degree,"Los Angeles, CA",2006,TRUE,2043.8283963782792,3,-73804.927,FALSE,TRUE,36,1296,3624.389719955228,4687.179056556424
5293,Female,High School Diploma,"Chicago, IL",2005,TRUE,696.5487565491742,1,3482.7429,TRUE,FALSE,24,576,975.168035255357,2089.6452631442376
5293,Female,High School Diploma,"Chicago, IL",2006,TRUE,1362.5522752999839,1,7948.2233,FALSE,FALSE,25,625,1703.190438978623,2043.828615080099
5298,Male,High School Diploma,"Houston, TX",2005,TRUE,2786.1948559047646,3,25540.115,TRUE,TRUE,34,1156,3761.3616056754463,8595.411557216368
5298,Male,High School Diploma,"Houston, TX",2006,TRUE,681.2761244059466,3,48824.799999999996,TRUE,TRUE,35,1225,4223.91372405024,7357.782679788357
5310,Male,Bachelor's Degree,"New York, NY",2005,FALSE,4179.292667900005,5,319251.45,TRUE,FALSE,35,1225,3900.670342344329,5572.387630221508
5311,Male,High School Diploma,"Seattle, WA",2005,FALSE,4457.909855908418,4,190389.94,TRUE,TRUE,33,1089,3622.0541911635464,7650.4236165509365
5311,Male,Bachelor's Degree,"Seattle, WA",2006,FALSE,27251.04622668107,4,26115.587999999996,FALSE,TRUE,34,1156,3133.8701832700763,8447.823388413955
5317,Male,Associate's Degree,"Nashville, TN",2005,TRUE,1393.0975401802398,1,6268.9374,TRUE,FALSE,31,961,1950.336108425355,2623.6671665425374
5317,Male,Associate's Degree,"Nashville, TN",2006,TRUE,1498.807533099411,1,7948.2233,FALSE,FALSE,32,1024,1362.552284845963,2316.338765960849
5327,Male,Bachelor's Degree,"Indianapolis, IN",2005,TRUE,2786.1948559047646,3,213608.24,TRUE,FALSE,30,900,2786.1937609469933,9287.317139971063
5327,Male,Bachelor's Degree,"Indianapolis, IN",2006,TRUE,2725.1046035761487,4,-70398.54999999999,FALSE,TRUE,31,961,4087.6569008587653,11013.962884838327
5328,Male,Bachelor's Degree,"Los Angeles, CA",2005,FALSE,3482.742346343866,4,-49338.862,TRUE,TRUE,32,1024,2786.1937609469933,5398.24996785374
5328,Male,Bachelor's Degree,"Los Angeles, CA",2006,FALSE,1362.5522752999839,4,-31792.891,FALSE,TRUE,33,1089,3406.3809441774815,7162.480940448156
5330,Male,Bachelor's Degree,"Charlotte, NC",2005,TRUE,1253.7878057938074,4,-34827.429000000004,TRUE,TRUE,36,1296,3427.019801692922,7487.898027931519
5330,Male,Bachelor's Degree,"Charlotte, NC",2006,TRUE,1226.2970669711312,4,-24980.129,TRUE,TRUE,37,1369,3747.019114268803,7880.0970597245805
5338,Male,Bachelor's Degree,"Columbus, OH",2005,TRUE,1393.0975401802398,1,5456.2976,TRUE,FALSE,33,1089,1741.37115151955,4095.7072827774646
5338,Male,Bachelor's Degree,"Columbus, OH",2006,TRUE,1362.5522752999839,1,22709.209000000003,FALSE,FALSE,34,1156,1771.3182103709369,4170.54540997883
5339,Male,Bachelor's Degree,"Nashville, TN",2005,FALSE,3482.742346343866,3,1160.9143,TRUE,FALSE,33,1089,6965.4848768970005,14743.610773126316
5339,Male,Bachelor's Degree,"Nashville, TN",2006,FALSE,3406.3809203125293,4,54502.109,FALSE,FALSE,34,1156,6131.485914721618,9310.773969945445
5347,Male,Bachelor's Degree,"New York, NY",2005,TRUE,2507.575409577469,4,162528.01,TRUE,FALSE,34,1156,4179.292697179938,3761.3616056754463
5362,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,2786.1948559047646,4,237755.27,TRUE,TRUE,35,1225,5154.461348938839,11144.779935009135
5393,Female,High School Diploma,"New York, NY",2005,TRUE,1393.0975401802398,1,1393.0972,TRUE,FALSE,25,625,557.2389820137093,2228.9560147168886
5436,Male,Associate's Degree,"New York, NY",2005,TRUE,2089.646293327163,1,10448.229,TRUE,FALSE,31,961,975.168035255357,2786.1937609469933
