company,Date,Open,High,Low,Close,Adj Close,Volume
META,2020-03-25,158.919998,162.990005,153.059998,156.210007,156.044449,35184300
MSFT,2020-03-25,148.910004,154.330002,144.440002,146.919998,141.702332,75638200
NFLX,2020-03-25,361.019989,362,339.170013,342.390015,342.390015,8767200
NVDA,2020-03-25,63.450001,65.455002,60.915001,61.404999,61.199699,79343200
TSLA,2020-03-25,36.349998,37.133331,34.074001,35.950001,35.950001,318340500
AMZN,2020-03-26,95.099998,97.824501,94.4645,97.774498,97.774498,124426000
APPL,2020-03-26,61.630001,64.669998,61.59,64.610001,63.014114,252087200
GOOG,2020-03-26,55.59,58.498501,54.676498,58.087502,58.087502,71434000
META,2020-03-26,158.25,164,157.020004,163.339996,163.16687,26556800
MSFT,2020-03-26,148.399994,156.660004,148.369995,156.110001,150.565979,64568100
NFLX,2020-03-26,344,363.839996,341.730011,362.98999,362.98999,7229600
NVDA,2020-03-26,63.485001,65.555,62.5,64.309998,64.095001,69610800
TSLA,2020-03-26,36.492668,37.333332,34.150002,35.210667,35.210667,260710500
AMZN,2020-03-27,96.542999,96.989502,94.996002,95.004997,95.004997,107758000
APPL,2020-03-27,63.1875,63.967499,61.762501,61.935001,60.405186,204216800
GOOG,2020-03-27,56.283501,57.533501,55.295502,55.5355,55.5355,64170000
META,2020-03-27,158.199997,160.089996,154.75,156.789993,156.62381,24879900
MSFT,2020-03-27,151.75,154.889999,149.199997,149.699997,144.383636,57042300
NFLX,2020-03-27,359.089996,368.559998,353,357.119995,357.119995,7948800
NVDA,2020-03-27,62.5,65.779999,62.169998,63.182499,62.971256,63882800
TSLA,2020-03-27,33.666668,35.053333,32.935333,34.290668,34.290668,215661000
AMZN,2020-03-30,96.141502,98.681503,95.616997,98.197502,98.197502,122522000
APPL,2020-03-30,62.685001,63.880001,62.349998,63.702499,62.129025,167976400
GOOG,2020-03-30,56.251999,57.581501,54.824001,57.341,57.341,51482000
META,2020-03-30,159.179993,166.75,158.059998,165.949997,165.774109,22515200
MSFT,2020-03-30,152.440002,160.600006,150.009995,160.229996,154.539673,63420300
NFLX,2020-03-30,363,377.799988,361.170013,370.959991,370.959991,8622000
NVDA,2020-03-30,63.84,66.489998,63.397499,66.397499,66.175507,60225200
TSLA,2020-03-30,34.017334,34.443333,32.748669,33.475334,33.475334,179971500
AMZN,2020-03-31,98.217499,99.651001,97.2005,97.486,97.486,102472000
APPL,2020-03-31,63.900002,65.622498,63,63.572498,62.002232,197002000
GOOG,2020-03-31,57.365002,58.765499,56.907001,58.140499,58.140499,49728000
META,2020-03-31,165.479996,170.929993,164.199997,166.800003,166.623215,23676300
MSFT,2020-03-31,159.399994,164.779999,156.559998,157.710007,152.109177,77927200
NFLX,2020-03-31,367.929993,383.01001,366.440002,375.5,375.5,9366500
NVDA,2020-03-31,66.800003,68.849998,64.4375,65.900002,65.679672,94996000
TSLA,2020-03-31,33.416668,36.197334,33.133331,34.933334,34.933334,266572500
AMZN,2020-04-01,96.648499,97.248001,94.650002,95.385002,95.385002,82438000
APPL,2020-04-01,61.625,62.18,59.782501,60.227501,58.739864,176218400
GOOG,2020-04-01,56.099998,56.484501,54.872501,55.280998,55.280998,46884000
META,2020-04-01,161.619995,164.149994,158.039993,159.600006,159.430847,19507600
MSFT,2020-04-01,153,157.75,150.820007,152.110001,146.708054,57969900
NFLX,2020-04-01,376.049988,380.230011,361.019989,364.079987,364.079987,6672500
NVDA,2020-04-01,63.912498,65.3825,60.32,60.767502,60.564335,65691200
TSLA,2020-04-01,33.599998,34.263332,31.673332,32.104,32.104,200298000
AMZN,2020-04-02,95.082001,96.376503,94.5,95.941498,95.941498,86720000
APPL,2020-04-02,60.084999,61.287498,59.224998,61.232498,59.720039,165934000
GOOG,2020-04-02,54.912998,56.342999,54.82,56.042,56.042,39298000
META,2020-04-02,159.100006,161.350006,155.919998,158.190002,158.022339,20886300
MSFT,2020-04-02,151.860001,155.479996,150.360001,155.259995,149.746155,49630700
NFLX,2020-04-02,364.079987,370.98999,360.059998,370.079987,370.079987,4592500
NVDA,2020-04-02,61.060001,64,60.577499,63.8675,63.653969,67576400
TSLA,2020-04-02,32.068668,32.950668,29.76,30.298,30.298,297876000
AMZN,2020-04-03,95.557503,96.316498,94.457497,95.329498,95.329498,72198000
APPL,2020-04-03,60.700001,61.424999,59.7425,60.352501,58.861771,129880000
GOOG,2020-04-03,55.950748,56.176998,53.990501,54.894001,54.894001,46268000
META,2020-04-03,157.149994,157.910004,150.830002,154.179993,154.016586,25983300
MSFT,2020-04-03,155.100006,157.380005,152.190002,153.830002,148.366928,41243300
NFLX,2020-04-03,367.470001,370.899994,357.51001,361.76001,361.76001,4860800
NVDA,2020-04-03,63.490002,63.907501,59.5975,60.977501,60.773632,66321200
TSLA,2020-04-03,33.966667,34.366001,31.226,32.000668,32.000668,338431500
AMZN,2020-04-06,96.800003,99.926003,96.500999,99.879501,99.879501,115464000
APPL,2020-04-06,62.724998,65.777496,62.345001,65.6175,63.996708,201820400
GOOG,2020-04-06,56.900002,59.733002,56.547001,59.346001,59.346001,53294000
META,2020-04-06,160.149994,166.199997,158.509995,165.550003,165.374542,28453600
MSFT,2020-04-06,160.320007,166.5,157.580002,165.270004,159.400665,67111700
NFLX,2020-04-06,365.220001,380.290009,361.709991,379.959991,379.959991,8183900
NVDA,2020-04-06,63.810001,67.470001,63.232498,67.099998,66.875656,72788400
TSLA,2020-04-06,34.080002,34.733334,33.197334,34.416,34.416,223527000
AMZN,2020-04-07,100.855499,101.786003,99.880997,100.580002,100.580002,102280000
APPL,2020-04-07,67.699997,67.925003,64.75,64.857498,63.255501,202887200
GOOG,2020-04-07,61.049999,61.25,59.1115,59.3255,59.3255,47746000
META,2020-04-07,171.789993,173.389999,166.009995,168.830002,168.651062,31411900
MSFT,2020-04-07,169.589996,170,163.259995,163.490005,157.683914,62769000
NFLX,2020-04-07,380,381.329987,369.339996,372.279999,372.279999,7046400
NVDA,2020-04-07,69.324997,69.5625,64.324997,64.7575,64.540993,78452000
TSLA,2020-04-07,36.333332,37.666668,35.489334,36.363335,36.363335,268797000
AMZN,2020-04-08,101.050003,102.199997,100.557503,102.150002,102.150002,79546000
APPL,2020-04-08,65.684998,66.842499,65.307503,66.517502,64.874496,168895200
GOOG,2020-04-08,60.325001,60.953499,59.408001,60.514,60.514,39502000
META,2020-04-08,171.25,175,167.740005,174.279999,174.095276,21664200
MSFT,2020-04-08,165.669998,166.669998,163.5,165.130005,159.26564,48318200
NFLX,2020-04-08,374.01001,378.390015,368.309998,371.119995,371.119995,6908900
NVDA,2020-04-08,65.852501,66.987503,65.150002,66.737503,66.514374,54244400
TSLA,2020-04-08,36.946667,37.147331,35.555332,36.589333,36.589333,189840000
AMZN,2020-04-09,102.214996,102.650002,100.883003,102.138,102.138,92930000
APPL,2020-04-09,67.175003,67.517502,66.175003,66.997498,65.342644,161834800
GOOG,2020-04-09,61.203999,61.2785,59.83675,60.572498,60.572498,43508000
META,2020-04-09,175.899994,177.080002,171.570007,175.190002,175.004318,23534300
MSFT,2020-04-09,166.360001,167.369995,163.330002,165.139999,159.275284,51385100
NFLX,2020-04-09,371.059998,372.100006,363.029999,370.720001,370.720001,7711300
NVDA,2020-04-09,68,68.230003,65.105003,65.737503,65.517715,52556400
TSLA,2020-04-09,37.472668,38.345333,37.140667,38.200001,38.200001,204750000
AMZN,2020-04-13,102,109,101.900002,108.443497,108.443497,134334000
APPL,2020-04-13,67.077499,68.425003,66.457497,68.3125,66.625168,131022800
GOOG,2020-04-13,60.459,61.025501,59.379902,60.877998,60.877998,34796000
META,2020-04-13,173.669998,175,169.449997,174.789993,174.604736,19355400
MSFT,2020-04-13,164.350006,165.570007,162.300003,165.509995,159.632141,41905300
NFLX,2020-04-13,371.309998,400.51001,367.700012,396.720001,396.720001,11692900
NVDA,2020-04-13,65.137497,67.550003,64.25,67.462502,67.236938,39840800
TSLA,2020-04-13,39.344002,43.466667,38.702,43.396667,43.396667,337131000
AMZN,2020-04-14,110.023499,114.599998,109.310501,114.166,114.166,161744000
APPL,2020-04-14,70,72.0625,69.512497,71.762497,69.989929,194994800
GOOG,2020-04-14,62.254501,64.1035,61.8465,63.461498,63.461498,49408000
META,2020-04-14,178.979996,181.229996,176.619995,178.169998,177.981155,21011800
MSFT,2020-04-14,169,173.75,168,173.699997,167.531326,52874300
NFLX,2020-04-14,397.5,417.820007,394.850006,413.549988,413.549988,11581000
NVDA,2020-04-14,68.75,71.330002,68.472504,70.987503,70.750168,53094800
TSLA,2020-04-14,46.598,49.458668,46.161999,47.326,47.326,458647500
AMZN,2020-04-15,112.884003,116.668503,112.25,115.384003,115.384003,137332000
APPL,2020-04-15,70.599998,71.582497,70.157501,71.107498,69.351112,131154400
GOOG,2020-04-15,62.280499,64.023003,62.02,63.123501,63.123501,33434000
META,2020-04-15,175.190002,178.190002,172.820007,176.970001,176.782425,17423000
MSFT,2020-04-15,171.199997,173.570007,169.240005,171.880005,165.77594,40940800
NFLX,2020-04-15,413,434.980011,412.25,426.75,426.75,13561200
NVDA,2020-04-15,69.300003,71.042503,68.845001,70.209999,69.975258,36614800
TSLA,2020-04-15,49.466667,50.208668,47.333332,48.655334,48.655334,353655000
AMZN,2020-04-16,117.300003,123.050003,116.75,120.4095,120.4095,240764000
APPL,2020-04-16,71.845001,72.050003,70.587502,71.672501,69.902176,157125200
GOOG,2020-04-16,63.705002,63.950001,62.131001,63.1735,63.1735,50362000
META,2020-04-16,177.949997,178.050003,172.509995,176.25,176.063202,23593200
MSFT,2020-04-16,174.300003,177.279999,172.899994,177.039993,170.752655,50479600
NFLX,2020-04-16,437,449.519989,431.609985,439.170013,439.170013,16128700
NVDA,2020-04-16,71.769997,74.75,71.637497,73.675003,73.42868,74562000
TSLA,2020-04-16,47.796001,50.630001,47.114666,49.680668,49.680668,309868500
AMZN,2020-04-17,118.616501,120,115.801003,118.75,118.75,158600000
APPL,2020-04-17,71.172501,71.737503,69.214996,70.699997,68.95369,215250000
GOOG,2020-04-17,64.2425,64.721497,63.561501,64.162498,64.162498,38980000
META,2020-04-17,179.199997,180.279999,176.660004,179.240005,179.050034,20974800
MSFT,2020-04-17,179.5,180,175.869995,178.600006,172.257263,52765600
NFLX,2020-04-17,431,432,414.700012,422.959991,422.959991,12616300
NVDA,2020-04-17,74.5,74.714996,71.735001,73.080002,72.835663,53912000
TSLA,2020-04-17,51.485332,51.663334,49.844002,50.259335,50.259335,196923000
AMZN,2020-04-20,119.497498,122.249001,119.302498,119.680496,119.680496,115414000
APPL,2020-04-20,69.487503,70.419998,69.212502,69.232498,67.522438,130015200
GOOG,2020-04-20,63.549999,64.080002,63.068501,63.330502,63.330502,33910000
META,2020-04-20,177.410004,180.5,176.770004,178.240005,178.051086,16110700
MSFT,2020-04-20,176.630005,178.75,174.990005,175.059998,168.842987,36669600
NFLX,2020-04-20,435.170013,444.48999,430.559998,437.48999,437.48999,12655800
NVDA,2020-04-20,71.809998,73.375,71.317497,71.762497,71.522575,44938800
TSLA,2020-04-20,48.846668,51.037998,47.480667,49.757332,49.757332,221199000
AMZN,2020-04-21,120.830498,121.415497,113.983002,116.405998,116.405998,149534000
APPL,2020-04-21,69.07,69.3125,66.357498,67.092499,65.435295,180991600
GOOG,2020-04-21,62.349998,62.713501,60.4855,60.817001,60.817001,43060000
META,2020-04-21,175.25,175.380005,168.339996,170.800003,170.618973,24850500
MSFT,2020-04-21,173.5,173.669998,166.110001,167.820007,161.860138,56203700
NFLX,2020-04-21,444.769989,447,425.600006,433.829987,433.829987,23177600
NVDA,2020-04-21,70.577499,71.192497,66.777496,67.377502,67.152237,73516000
TSLA,2020-04-21,48.674667,50.222,44.919334,45.781334,45.781334,303136500
AMZN,2020-04-22,118.449997,119.699997,117.550003,118.1745,118.1745,84244000
APPL,2020-04-22,68.402496,69.474998,68.050003,69.025002,67.320068,116862400
GOOG,2020-04-22,62.277,64.280647,62.099998,63.1605,63.1605,41848000
META,2020-04-22,178.449997,184.779999,178.139999,182.279999,182.086807,33242000
MSFT,2020-04-22,171.389999,174,170.820007,173.520004,167.357666,34620200
NFLX,2020-04-22,429.730011,433,413,421.420013,421.420013,21084800
NVDA,2020-04-22,69.307503,71.967499,68.849998,71.537498,71.298332,48335600
TSLA,2020-04-22,46.931999,48.933334,45.914001,48.807335,48.807335,212482500
AMZN,2020-04-23,119.999001,121.210999,119.103996,119.972504,119.972504,101332000
APPL,2020-04-23,68.967499,70.4375,68.717499,68.7575,67.059166,124814400
GOOG,2020-04-23,63.577499,64.665497,63.283501,63.815498,63.815498,31324000
META,2020-04-23,184.080002,187.050003,183.149994,185.130005,184.933792,21426600
MSFT,2020-04-23,174.110001,175.059998,170.910004,171.419998,165.33223,32790800
NFLX,2020-04-23,419.26001,438.410004,419.26001,426.700012,426.700012,13952300
NVDA,2020-04-23,71.959999,73.285004,70.75,71.002502,70.765121,42416000
TSLA,2020-04-23,48.506668,48.933334,46.875332,47.042,47.042,198550500
AMZN,2020-04-24,120.849998,121.0215,119.099998,120.511002,120.511002,76498000
APPL,2020-04-24,69.300003,70.752502,69.25,70.7425,68.995132,126161200
GOOG,2020-04-24,63.058498,64.019997,62.4725,63.9655,63.9655,32792000
META,2020-04-24,183.229996,190.410004,180.830002,190.070007,189.868561,28792000
MSFT,2020-04-24,172.059998,174.559998,170.710007,174.550003,168.35112,34277600
NFLX,2020-04-24,425,427.170013,415.880005,424.98999,424.98999,8658900
NVDA,2020-04-24,70.900002,72.417503,70.150002,72.397499,72.155441,35232800
TSLA,2020-04-24,47.387333,48.715332,46.545334,48.343334,48.343334,198180000
AMZN,2020-04-27,122.160004,122.244003,118.150002,118.800003,118.800003,112912000
APPL,2020-04-27,70.449997,71.135002,69.987503,70.792503,69.043892,117087600
GOOG,2020-04-27,64.800003,64.807503,63.450001,63.793999,63.793999,32012000
META,2020-04-27,192.660004,193.75,187.410004,187.5,187.30127,29197800
MSFT,2020-04-27,176.589996,176.899994,173.300003,174.050003,167.868851,33194400
NFLX,2020-04-27,425,429,420.839996,421.380005,421.380005,6277500
NVDA,2020-04-27,73.747498,75.875,73.5,74.269997,74.021683,47938800
TSLA,2020-04-27,49.174,53.299332,49,53.25,53.25,310221000
AMZN,2020-04-28,118.605003,118.675003,115.300003,115.704002,115.704002,105388000
APPL,2020-04-28,71.269997,71.457497,69.550003,69.644997,67.924759,112004800
GOOG,2020-04-28,64.3965,64.402496,61.610001,61.683498,61.683498,59026000
META,2020-04-28,188.660004,189.199997,182.559998,182.910004,182.716141,21731000
MSFT,2020-04-28,175.589996,175.669998,169.389999,169.809998,163.779434,34392700
NFLX,2020-04-28,419.98999,421,402.910004,403.829987,403.829987,10101200
NVDA,2020-04-28,75.75,76.050003,72.785004,72.839996,72.596474,44290400
TSLA,2020-04-28,53.042667,53.666668,50.445999,51.274666,51.274666,228330000
AMZN,2020-04-29,116.500504,119.594498,115.5,118.635498,118.635498,91832000
APPL,2020-04-29,71.182503,72.417503,70.972504,71.932503,70.155746,137280800
GOOG,2020-04-29,67.072998,67.999496,66.266998,67.073997,67.073997,75872000
META,2020-04-29,190.929993,196.910004,190,194.190002,193.984177,45954500
MSFT,2020-04-29,173.220001,177.679993,171.880005,177.429993,171.128815,51286600
NFLX,2020-04-29,399.529999,415.859985,393.600006,411.890015,411.890015,9693100
NVDA,2020-04-29,74.192497,75.144997,73.4375,74.614998,74.365532,37916000
TSLA,2020-04-29,52.678001,53.546665,52.210667,53.367332,53.367332,243240000
AMZN,2020-04-30,120.991997,123.75,119.800499,123.699997,123.699997,190692000
APPL,2020-04-30,72.489998,73.6325,72.087502,73.449997,71.63575,183064000
GOOG,2020-04-30,66.244003,67.640999,66.124496,67.432999,67.432999,53378000
META,2020-04-30,206.919998,209.690002,201.570007,204.710007,204.493042,46230100
MSFT,2020-04-30,180,180.399994,176.229996,179.210007,172.845642,53875900
NFLX,2020-04-30,410.309998,424.440002,408,419.850006,419.850006,7954000
NVDA,2020-04-30,74.072502,74.614998,72.93,73.07,72.825699,37591600
TSLA,2020-04-30,57.012669,57.987999,50.900002,52.125332,52.125332,427078500
AMZN,2020-05-01,116.839996,118.122002,112.9095,114.302002,114.302002,195452000
APPL,2020-05-01,71.5625,74.75,71.462502,72.267502,70.482452,240616800
GOOG,2020-05-01,66.425003,67.6035,65.550003,66.030502,66.030502,41450000
META,2020-05-01,201.600006,207.279999,199.050003,202.270004,202.055618,30415600
MSFT,2020-05-01,175.800003,178.639999,174.009995,174.570007,168.370422,39370500
NFLX,2020-05-01,415.100006,427.970001,411.730011,415.269989,415.269989,8299900
NVDA,2020-05-01,71.087502,72.224998,70.209999,70.695,70.458633,34209600
TSLA,2020-05-01,50.333332,51.518002,45.535999,46.754665,46.754665,487977000
AMZN,2020-05-04,112.819,116.348999,112.819,115.7995,115.7995,97318000
APPL,2020-05-04,72.292503,73.422501,71.580002,73.290001,71.479706,133568000
GOOG,2020-05-04,65.411499,66.383003,64.949997,66.339996,66.339996,30080000
META,2020-05-04,200.199997,205.910004,198.759995,205.259995,205.042435,19250700
MSFT,2020-05-04,174.490005,179,173.800003,178.839996,172.488754,30372900
NFLX,2020-05-04,417.779999,428.540009,414.869995,428.149994,428.149994,7799100
NVDA,2020-05-04,70.220001,72.959999,70.220001,72.822502,72.579033,31755600
TSLA,2020-05-04,46.733334,50.799999,46.533333,50.745998,50.745998,288556500
AMZN,2020-05-05,117,117.550003,115.356499,115.889999,115.889999,64850000
APPL,2020-05-05,73.764999,75.25,73.614998,74.389999,72.552536,147751200
GOOG,2020-05-05,66.896004,68.696999,66.873001,67.555496,67.555496,33030000
META,2020-05-05,207.020004,210.380005,206.5,207.070007,206.85054,21071200
MSFT,2020-05-05,180.619995,183.649994,179.899994,180.759995,174.340576,36839200
NFLX,2020-05-05,427.559998,431,421.559998,424.679993,424.679993,6286300
NVDA,2020-05-05,73.8675,75.067497,72.822502,73.434998,73.189484,36889600
TSLA,2020-05-05,52.652668,53.261333,50.812,51.214001,51.214001,254875500
AMZN,2020-05-06,116.472,117.872498,116,117.563004,117.563004,62356000
APPL,2020-05-06,75.114998,75.809998,74.717499,75.157501,73.301094,142333600
GOOG,2020-05-06,68.084503,68.556,67.364502,67.364998,67.364998,24308000
META,2020-05-06,208.119995,211.600006,206.660004,208.470001,208.249039,21857000
MSFT,2020-05-06,182.080002,184.199997,181.630005,182.539993,176.057343,32139300
NFLX,2020-05-06,429.299988,439.769989,426.390015,434.26001,434.26001,6660700
NVDA,2020-05-06,74.232498,75.5,73.852501,74.447502,74.198593,32346400
TSLA,2020-05-06,51.766666,52.653332,50.740665,52.172001,52.172001,166848000
AMZN,2020-05-07,118.738998,118.800003,117.155502,118.380501,118.380501,67928000
APPL,2020-05-07,75.805,76.292503,75.4925,75.934998,74.059387,115215200
GOOG,2020-05-07,68.296997,68.879997,67.763496,68.627998,68.627998,27952000
META,2020-05-07,211.160004,211.600006,209.039993,211.259995,211.036087,15152000
MSFT,2020-05-07,184.169998,184.550003,182.580002,183.600006,177.079742,28316000
NFLX,2020-05-07,436.890015,438.880005,430.660004,436.529999,436.529999,5641900
NVDA,2020-05-07,75.845001,76.852501,75.330002,76.217499,75.962662,37373200
TSLA,2020-05-07,51.813999,53.093334,51.490002,52.002666,52.002666,172915500
AMZN,2020-05-08,118.607002,119.362,117.849998,118.980499,118.980499,64132000
APPL,2020-05-08,76.410004,77.587502,76.072502,77.532501,75.822113,133838400
GOOG,2020-05-08,69.156502,69.938004,68.774002,69.418503,69.418503,27738000
META,2020-05-08,212.240005,213.210007,210.850006,212.350006,212.124939,12506000
MSFT,2020-05-08,184.979996,185,183.360001,184.679993,178.121323,30877800
NFLX,2020-05-08,434.140015,442,433.640015,435.549988,435.549988,5049300
NVDA,2020-05-08,76.9375,78.1875,76.597504,78.125,77.8638,33921600
TSLA,2020-05-08,52.917999,54.933334,52.467335,54.627998,54.627998,241297500
AMZN,2020-05-11,118.735001,120.983498,118.605499,120.449997,120.449997,65184000
APPL,2020-05-11,77.025002,79.262497,76.809998,78.752502,77.01519,145946400
GOOG,2020-05-11,68.914001,70.8265,68.857597,70.163002,70.163002,28242000
META,2020-05-11,210.889999,215,210.369995,213.179993,212.954041,12911900
MSFT,2020-05-11,183.149994,187.509995,182.850006,186.740005,180.108215,30892700
NFLX,2020-05-11,436.329987,444.890015,435.559998,440.519989,440.519989,5486000
NVDA,2020-05-11,78.074997,81.125,77.787498,80.654999,80.385353,46906000
TSLA,2020-05-11,52.700668,54.933334,52.333332,54.085999,54.085999,247794000
AMZN,2020-05-12,120.592499,120.949997,117.75,117.847504,117.847504,61498000
APPL,2020-05-12,79.457497,79.922501,77.727501,77.852501,76.135056,162301200
GOOG,2020-05-12,70.356003,70.75,68.738503,68.787003,68.787003,27812000
META,2020-05-12,213.289993,215.279999,210,210.100006,209.877319,14704600
MSFT,2020-05-12,186.800003,187.039993,182.300003,182.509995,176.028412,32038200
NFLX,2020-05-12,442,444.170013,431.359985,431.820007,431.820007,4598200
NVDA,2020-05-12,81.235001,81.724998,77.927498,78.025002,77.76413,49306000
TSLA,2020-05-12,55.133331,56.219334,53.866669,53.960667,53.960667,238603500
AMZN,2020-05-13,118.339996,120.385002,116.889999,118.396004,118.396004,95658000
APPL,2020-05-13,78.037498,78.987503,75.802498,76.912498,75.21579,200622400
GOOG,2020-05-13,68.852501,69.274101,66.419998,67.466499,67.466499,36252000
META,2020-05-13,209.429993,210.779999,202.110001,205.100006,204.882629,20684600
MSFT,2020-05-13,182.550003,184.050003,176.539993,179.75,173.366425,44711500
NFLX,2020-05-13,435.690002,447,427.269989,438.269989,438.269989,7014600
NVDA,2020-05-13,79.175003,80.785004,75.947502,77.800003,77.539902,62585200
TSLA,2020-05-13,54.722,55.066666,50.886665,52.730667,52.730667,285982500
AMZN,2020-05-14,118.050499,119.568497,117.6605,119.442497,119.442497,72962000
APPL,2020-05-14,76.127502,77.447502,75.3825,77.385002,75.677864,158929200
GOOG,2020-05-14,66.750999,67.871002,66.195503,67.806503,67.806503,32062000
META,2020-05-14,202.559998,206.929993,200.690002,206.809998,206.590805,17178900
MSFT,2020-05-14,177.539993,180.690002,175.679993,180.529999,174.118713,41873900
NFLX,2020-05-14,444.899994,452.380005,432.820007,441.950012,441.950012,9007500
NVDA,2020-05-14,78.417503,80.360001,76.875,80.305,80.036507,60231200
TSLA,2020-05-14,52,53.557335,50.933334,53.555332,53.555332,205233000
AMZN,2020-05-15,118.426003,120.550003,117.818497,120.488998,120.488998,84700000
APPL,2020-05-15,75.087502,76.974998,75.052498,76.927498,75.230469,166348400
GOOG,2020-05-15,67.5,68.723999,66.949997,68.6595,68.6595,34154000
META,2020-05-15,205.270004,211.339996,204.119995,210.880005,210.656494,19383200
MSFT,2020-05-15,179.059998,187.059998,177,183.160004,176.65535,46610400
NFLX,2020-05-15,440.700012,455,437.51001,454.190002,454.190002,7244000
NVDA,2020-05-15,78.897499,85.004997,78.739998,84.907501,84.623611,98766000
TSLA,2020-05-15,52.689999,53.669998,52.436668,53.278,53.278,157776000
AMZN,2020-05-18,120.217499,121.650002,119.2005,121.313004,121.313004,87144000
APPL,2020-05-18,78.292503,79.125,77.580002,78.739998,77.002975,135178400
GOOG,2020-05-18,68.087502,69.616249,67.712502,69.196999,69.196999,36448000
META,2020-05-18,212.149994,214.639999,210.940002,213.190002,212.96405,20151900
MSFT,2020-05-18,185.75,186.199997,183.960007,184.910004,178.343201,35264500
NFLX,2020-05-18,451.160004,456.359985,443.350006,452.579987,452.579987,7773500
NVDA,2020-05-18,87.605003,89.165001,86.805,87.502502,87.209938,77446000
TSLA,2020-05-18,55.185333,55.647999,53.591999,54.242001,54.242001,174987000
AMZN,2020-05-19,121.491501,124.25,121.448502,122.466499,122.466499,86410000
APPL,2020-05-19,78.7575,79.629997,78.252502,78.285004,76.558029,101729600
GOOG,2020-05-19,69.349854,69.599998,68.674248,68.674248,68.674248,25612000
META,2020-05-19,213.270004,220.490005,212.830002,216.880005,216.650131,31843200
MSFT,2020-05-19,185.029999,186.600006,183.490005,183.630005,177.108612,26799100
NFLX,2020-05-19,453.399994,458.970001,450.470001,451.040009,451.040009,4810500
NVDA,2020-05-19,87.902496,90.875,87.627502,88.055,87.760597,71732000
TSLA,2020-05-19,54.344666,54.804668,53.738667,53.867332,53.867332,144547500
AMZN,2020-05-20,123.893501,125.000504,123.363503,124.897003,124.897003,79962000
APPL,2020-05-20,79.169998,79.879997,79.129997,79.807503,78.046936,111504800
GOOG,2020-05-20,69.478996,70.521004,69.362503,70.335999,70.335999,33108000
META,2020-05-20,223.5,231.339996,223.190002,229.970001,229.726257,50162900
MSFT,2020-05-20,184.809998,185.850006,183.940002,185.660004,179.565262,31261300
NFLX,2020-05-20,454.25,455.809998,444,447.670013,447.670013,5607300
NVDA,2020-05-20,89.910004,90.43,88.887497,89.699997,89.400108,58753600
TSLA,2020-05-20,54.700001,55.066666,54.119999,54.370667,54.370667,109639500
AMZN,2020-05-21,125,126.272499,122.126999,122.336998,122.336998,102288000
APPL,2020-05-21,79.665001,80.222504,78.967499,79.212502,77.465057,102688800
GOOG,2020-05-21,70.400002,70.774498,69.672501,70.139999,70.139999,27700000
META,2020-05-21,234.720001,237.199997,231.199997,231.389999,231.144745,47782600
MSFT,2020-05-21,185.399994,186.669998,183.289993,183.429993,177.408463,29119500
NFLX,2020-05-21,448.559998,448.959991,430.25,436.25,436.25,9117300
NVDA,2020-05-21,90.514999,90.525002,87.375,87.752502,87.459122,76106800
TSLA,2020-05-21,54.400002,55.5,53.066666,55.173332,55.173332,183819000
AMZN,2020-05-22,122.750504,123.4925,121.5065,121.844002,121.844002,57342000
APPL,2020-05-22,78.942497,79.807503,78.837502,79.722504,77.963806,81803200
GOOG,2020-05-22,69.835503,70.638,69.591499,70.521004,70.521004,26188000
META,2020-05-22,231.509995,235.990005,228.740005,234.910004,234.661026,33925600
MSFT,2020-05-22,183.190002,184.460007,182.539993,183.509995,177.485809,20826900
NFLX,2020-05-22,437,439.089996,427.179993,429.320007,429.320007,5422300
NVDA,2020-05-22,88.252502,90.93,87.1325,90.262497,89.960724,103876400
TSLA,2020-05-22,54.811333,55.452,54.133331,54.458668,54.458668,149812500
AMZN,2020-05-26,122.900002,123.099998,120.703003,121.093002,121.093002,71364000
APPL,2020-05-26,80.875,81.059998,79.125,79.182503,77.435722,125522000
GOOG,2020-05-26,71.863503,72.050003,70.606499,70.850998,70.850998,41212000
META,2020-05-26,239.770004,240.899994,231.669998,232.199997,231.953888,33178300
MSFT,2020-05-26,186.339996,186.5,181.100006,181.570007,175.609528,36073600
NFLX,2020-05-26,427.769989,428.5,413.140015,414.769989,414.769989,7881100
NVDA,2020-05-26,91.567497,91.817497,86.720001,87.177498,86.88604,77078000
TSLA,2020-05-26,55.633331,55.639999,54.380669,54.591331,54.591331,121345500
AMZN,2020-05-27,120.249496,120.679001,116.5,120.519501,120.519501,101138000
APPL,2020-05-27,79.035004,79.677498,78.272499,79.527496,77.773117,112945200
GOOG,2020-05-27,70.862503,71.086998,69.564499,70.891998,70.891998,33716000
META,2020-05-27,229.070007,230.559998,221.130005,229.139999,228.897141,34697600
MSFT,2020-05-27,180.199997,181.990005,176.600006,181.809998,175.841675,39517100
NFLX,2020-05-27,410.380005,420.019989,397.859985,419.890015,419.890015,10446300
NVDA,2020-05-27,86.25,86.327499,79.967499,85.252502,84.967484,117589200
TSLA,2020-05-27,54.723999,55.180668,52.333332,54.681999,54.681999,173242500
AMZN,2020-05-28,119.216499,121.848503,118.911499,120.055,120.055,63804000
APPL,2020-05-28,79.192497,80.860001,78.907501,79.5625,77.807343,133560800
GOOG,2020-05-28,69.843002,72.042,69.800003,70.836502,70.836502,33844000
